,0
CH_dayahead_price,9.92308521270752
Total System Imbalance_lag1,5.563931465148926
Exchange_CH_IT,4.429131984710693
Exchange_CH_DE,3.91636323928833
mFRR n,2.9110710620880127
Price_negative_tertiary_lag1,2.168337106704712
Price_negative_secondary_lag1,1.954681634902954
FRCE p_lag1,1.920405387878418
CH_intraday_price_lag1,1.8684808015823364
Energy_positive_tertiary,1.7141302824020386
Energy_negative_tertiary,1.503281593322754
Forecast_transfer_capacities_dayahead_CH_IT,1.3594835996627808
Cross_border_physical_flows_CH_FR,1.3318313360214233
Imbalance netting export_lag1,1.3176770210266113
Exchange_CH_AT,1.1928372383117676
Exchange_FR_CH_lag1,1.0860812664031982
Exchange_AT_CH,1.0810285806655884
Exchange_AT_CH_lag1,1.0524643659591675
Exchange_IT_CH_lag1,0.9620117545127869
Imbalance netting export,0.8887894749641418
Energy_negative_secondary,0.8327797651290894
Cross_border_physical_flows_CH_DE,0.7910418510437012
Energy_positive_secondary,0.7301384210586548
Total System Imbalance,0.6701983213424683
Exchange_CH_FR_lag1,0.6579623222351074
Energy_positive_secondary_lag1,0.6372771263122559
Energy_negative_tertiary_lag1,0.6352767944335938
Forecast_transfer_capacities_dayahead_CH_DE,0.630649983882904
Cross_border_physical_flows_FR_CH_lag1,0.6120065450668335
Forecast_transfer_capacities_dayahead_DE_CH,0.42462944984436035
Exchange_CH_DE_lag1,0.42423078417778015
Cross_border_physical_flows_FR_CH,0.3983125686645508
Price_gas_lag1,0.27380087971687317
Cross_border_physical_flows_CH_AT,0.2662421464920044
mFRR n_lag1,0.24715662002563477
renewable_energy_lag1,0.2066401243209839
Cross_border_physical_flows_CH_IT_lag1,0.009111888706684113
