mean_pred,frac_pos
0.010898183335527955,0.01904761904761905
0.1472103695074717,0.0
0.2783396542072296,0.3333333333333333
0.35882095992565155,0.5
0.4661533236503601,0.6666666666666666
0.544577399889628,0.6666666666666666
0.6685857309235467,0.6666666666666666
0.7568594392608193,0.8823529411764706
0.8472712635993958,1.0
0.9276420672734579,1.0
