rule,precision,recall,support
Total System Imbalance > -32.83021926879883 and Energy_negative_secondary <= -24.932000160217285 and Cross_border_physical_flows_CH_IT_lag1 <= 4018.5 and Exchange_CH_DE_lag1 <= 104.2599983215332 and Exchange_CH_FR_lag1 <= 55.727500915527344,1.0,0.4888888888888889,188
Energy_negative_secondary <= -24.932000160217285 and Cross_border_physical_flows_DE_CH_lag1 > 364.5 and Exchange_CH_DE_lag1 <= 104.2599983215332 and Exchange_CH_DE_lag1 > 55.79750061035156 and Exchange_CH_FR_lag1 > 55.727500915527344,1.0,0.1111111111111111,12
