rule,precision,recall,support
Exchange_DE_CH <= 121.61299896240234 and Price_positive_tertiary_lag1 > 171.49549865722656 and Energy_positive_tertiary > 13.125 and CH_dayahead_price > 134.54000091552734,1.0,0.4015748031496063,400
Cross_border_physical_flows_CH_IT > 2050.5 and Price_negative_secondary_lag1 <= 87.11999893188477 and Price_positive_tertiary_lag1 <= 171.49549865722656 and Energy_positive_tertiary > 66.25 and CH_dayahead_price_lag1 > 132.99500274658203,0.9375,0.11811023622047244,90
