,0
Total System Imbalance_lag1,44.69524002075195
Price_positive_tertiary_lag1,30.110294342041016
Energy_positive_tertiary_lag1,23.27556800842285
Energy_positive_secondary_lag1,23.16872787475586
Cross_border_physical_flows_FR_CH,21.984161376953125
CH_dayahead_price,21.64190101623535
CH_dayahead_price_lag1,18.826196670532227
Energy_positive_tertiary,18.019874572753906
Forecast_transfer_capacities_dayahead_IT_CH_lag1,16.777759552001953
Forecast_transfer_capacities_dayahead_IT_CH,15.942620277404785
Exchange_CH_FR,13.4068603515625
Exchange_CH_IT,13.141971588134766
aFRR p_lag1,12.46196174621582
Price_positive_secondary_lag1,11.57310676574707
Forecast_transfer_capacities_dayahead_CH_IT,11.486028671264648
FRCE p_lag1,11.322364807128906
Price_negative_tertiary_lag1,11.126628875732422
Imbalance netting import,11.085176467895508
mFRR p,10.704087257385254
Exchange_CH_DE,9.886289596557617
Forecast_transfer_capacities_dayahead_CH_IT_lag1,9.490467071533203
Price_gas,8.282724380493164
FRCE n,7.9423298835754395
FRCE n_lag1,7.857845783233643
aFRR n,7.673617839813232
Cross_border_physical_flows_CH_DE_lag1,7.6678009033203125
CH_intraday_price_lag1,7.537670135498047
aFRR n_lag1,7.344228267669678
Energy_negative_secondary_lag1,7.067844390869141
Price_negative_secondary_lag1,7.034066200256348
Energy_positive_secondary,6.692968368530273
Cross_border_physical_flows_AT_CH_lag1,6.669646739959717
Cross_border_physical_flows_CH_DE,6.5719404220581055
Imbalance netting export_lag1,6.394481658935547
Cross_border_physical_flows_CH_FR,6.392837047576904
FRCE p,6.052706718444824
Exchange_IT_CH,5.9833502769470215
Exchange_DE_CH_lag1,5.904515743255615
renewable_energy,5.83502197265625
CH_intraday_price,5.494019508361816
Exchange_IT_CH_lag1,5.357073783874512
Cross_border_physical_flows_CH_IT,5.3115715980529785
renewable_energy_lag1,5.023270130157471
Exchange_DE_CH,4.823600769042969
Exchange_CH_IT_lag1,4.65700101852417
Exchange_CH_DE_lag1,4.6502532958984375
Exchange_AT_CH_lag1,4.501903057098389
Cross_border_physical_flows_CH_FR_lag1,4.468723297119141
Exchange_CH_FR_lag1,4.420831680297852
mFRR p_lag1,4.288211345672607
Exchange_AT_CH,3.8774406909942627
Forecast_transfer_capacities_dayahead_DE_CH,3.7158925533294678
Cross_border_physical_flows_AT_CH,3.1665432453155518
Energy_negative_secondary,2.9346160888671875
Exchange_FR_CH,2.8635635375976562
Imbalance netting import_lag1,2.8259406089782715
aFRR p,2.60375714302063
