,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p,aFRR n,mFRR p,mFRR n,FRCE p,FRCE n,RR p,RR n,Total System Imbalance,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH,day_type,hour,weekday,Price_positive_secondary_lag_1,Price_positive_secondary_lag_24,Price_positive_secondary_lag_168,Price_positive_secondary_mean_24,Price_positive_secondary_std_24,Price_positive_secondary_max_24,Price_positive_secondary_mean_168,Price_positive_secondary_std_168,Price_positive_secondary_max_168,Price_negative_secondary_lag_1,Price_negative_secondary_lag_24,Price_negative_secondary_lag_168,Price_negative_secondary_mean_24,Price_negative_secondary_std_24,Price_negative_secondary_max_24,Price_negative_secondary_mean_168,Price_negative_secondary_std_168,Price_negative_secondary_max_168,Price_positive_tertiary_lag_1,Price_positive_tertiary_lag_24,Price_positive_tertiary_lag_168,Price_positive_tertiary_mean_24,Price_positive_tertiary_std_24,Price_positive_tertiary_max_24,Price_positive_tertiary_mean_168,Price_positive_tertiary_std_168,Price_positive_tertiary_max_168
2023-11-01 14:00:00,-0.010927619,0.0018845297,-0.009994681,-0.023966234,0.0026283152,-1.5478076,0.0,-0.012140163,-0.014327902,0.008101791,0.0,-0.010372081,0.0,0.0,0.0,0.0,0.009058859,0.05211625,0.0,-0.0071273427,0.01398607,0.0,-0.054747358,0.013525475,0.0,0.0,-0.001588495,-0.0047162473,0.017725011,0.0,0.0,0.0,0.0,0.0,-0.01765708,0.0,0.0015716292,0.052008584,-0.0012261518,-0.005569721,-0.002817966,-0.000659585,0.024567774,-0.0031615268,0.0,-0.013945557,-0.015697258,0.008143254,-0.00028292788,0.0012000452,-0.008222429,0.002904679,0.0,0.04732355,-0.019245366,-0.019052623,0.0,0.0054430077,-0.010325094,-0.011669806,-0.002667469,-0.0010035624,-0.011199081,0.0012503075,0.034458607,0.0018955976,0.0026859564,0.00079641794,-0.01579514,0.06942616,-0.04231812,-0.012768576,0.0
2023-11-01 15:00:00,-0.010927619,0.0018845297,-0.012104894,-0.013422553,0.005321144,-1.3302083,0.0,-0.007943799,-0.014327902,0.007066812,0.0,-0.020525428,0.0,0.0,0.0,0.0,0.009058859,0.013900958,0.0,-0.0071273427,0.0038042057,0.0,-0.018556777,0.013525475,0.0,0.0,-0.001588495,-0.0047162473,0.017725011,0.0,0.0,0.0,0.0,0.0,-0.014718793,0.0,0.0015716292,0.052008584,-0.0012261518,-0.007922932,-0.002817966,-0.000659585,0.024567774,-0.0031615268,0.0,-0.013945557,-0.015697258,0.0064430367,-0.0009854143,0.0012000452,-0.008222429,0.0022021926,0.0,0.042386286,-0.019245366,-0.01969459,0.0,0.0030264652,5.9132115e-05,-0.011669806,-0.002667469,-0.0010035624,-0.028014809,0.0012503075,0.032306902,-0.00500899,0.0028030735,-0.002058307,-0.0095993485,-0.12547123,-0.037699465,-0.009471422,0.0
2023-11-01 16:00:00,-0.010927619,0.0014744953,-0.008895714,0.026798528,0.0060052974,-1.3115724,0.0,-0.007943799,-0.036990635,0.010247844,0.0,-0.014918295,0.0,0.0,0.0,0.0,0.0076915747,0.013900958,0.0,-0.0071273427,0.0038042057,0.0,-0.018556777,0.014580092,0.0,0.0,-0.001588495,-0.0047162473,-0.0073342295,0.0,0.0,0.0,0.0,0.0,-0.014718793,0.0,0.0015716292,0.15704688,-0.0012261518,-0.007922932,-0.002817966,-0.000659585,-0.009133015,-0.0031615268,0.0,-0.013945557,-0.020289907,0.00084489933,-0.00030126097,0.0012000452,-0.005675545,-0.00042036094,0.0,0.064204395,-0.019245366,-0.02020739,0.0,0.0030264652,0.0022104601,-0.010577197,-0.002667469,-0.0010035624,-0.028014809,0.0012503075,0.012863726,-0.00500899,0.010197241,-0.0018536844,-0.026077118,-0.18619016,-0.050404944,-0.017122924,0.0
2023-11-01 17:00:00,-0.01801005,0.0014744953,-0.01310905,0.019861553,0.008950773,0.54915804,0.0,-0.01197227,-0.09977378,0.017748123,0.0,0.0042371266,0.0,0.0,0.0,0.0,0.011716464,0.02900641,0.0,-0.012142451,0.007828815,0.0,-0.04010257,0.050403554,0.0,0.0,-0.0023132956,-0.009806782,-0.015705317,0.0,0.0,0.0,0.0,0.0,-0.021509968,0.0,0.0023716758,0.39377233,-0.0019369555,-0.03165327,-0.1050698,-0.0010111684,-0.008923307,-0.0060645635,0.0,-0.039319154,0.14867073,0.041060466,-0.0022775605,0.0017718561,-0.010669664,-0.0005477502,0.0,0.22793925,-0.04813221,-0.04300404,0.0,0.004145465,-0.0043407176,-0.020209057,-0.004864862,-0.0019224391,-0.09980342,0.0043443963,0.024248432,0.0018955973,0.036465097,-0.005543007,-0.07140439,-0.6359412,-0.05188995,-0.031861342,0.0
2023-11-01 18:00:00,-0.01801005,0.0014744953,-0.0174668,0.10528206,0.0039304243,0.4223435,0.0,-0.008331544,-0.09977378,0.017748123,0.0,0.005226747,0.0,0.0,0.0,0.0,0.011716464,0.02900641,0.0,-0.012142451,0.007828815,0.0,-0.04010257,0.013743825,0.0,0.0,-0.0023132956,-0.009806782,-0.015705317,0.0,0.0,0.0,0.0,0.0,-0.014503003,0.0,0.0023716758,0.26598287,-0.0013139014,-0.037688732,-0.0058131665,-0.0010111684,-0.03026068,-0.0060645635,0.0,-0.039319154,-0.05475736,0.010407805,0.0006254362,0.0017718561,-0.008658949,-0.0007900185,0.0,0.16407922,-0.040121656,-0.04300404,0.0,-0.007437015,-0.0043407176,-0.023126572,0.0042674895,-0.014035082,-0.13977987,0.0010446436,-0.0046150927,-0.00500899,-0.0046434887,-0.018807067,-0.06754105,-1.0184965,-0.13648519,-0.041131742,0.0
2023-11-01 19:00:00,-0.01801005,-0.00089630083,0.14831357,-0.01948695,-0.005686598,0.3302084,0.0,-0.01197227,-0.02357126,0.008840023,0.0,0.007314073,0.0,0.0,0.0,0.0,0.015606406,0.02900641,0.0,-0.012142451,0.007828815,0.0,-0.17165565,0.013569975,0.0,0.0,-0.0023132956,-0.08722927,-0.028168947,0.0,0.0,0.0,0.0,0.0,-0.022594372,0.0,0.0023716758,0.04768102,-0.0013139014,-0.037688732,0.05733093,-0.003844904,-0.03026068,-0.0060645635,0.0,-0.039319154,-0.060431957,0.0022070953,0.04593543,0.0017718561,-0.010669664,-0.0025087036,0.0,0.047195118,-0.028681137,-0.043949682,0.0,0.0014006079,0.00077757007,-0.015334762,0.0042674895,-0.014035082,-0.11074965,0.0043443963,0.0006043371,0.0018955973,0.018387739,-0.0044526528,-0.102587454,-0.68958944,-0.06903898,-0.046165634,0.0
2023-11-01 20:00:00,-0.012759244,0.0018845297,-0.038562935,-0.03912726,-0.0037103894,0.3299487,0.0,-0.01197227,-0.01876066,-0.0040336912,0.0,-0.019008115,0.0,0.0,0.0,0.0,0.010299976,0.02900641,0.0,-0.012142451,0.007828815,0.0,-0.04010257,0.0017110761,0.0,0.0,-0.0023132956,-0.009806782,-0.028168947,0.0,0.0,0.0,0.0,0.0,-0.022594372,0.0,0.0023716758,0.046965033,-0.0013139014,-0.037688732,-0.0058131665,-0.0010111684,-0.03026068,-0.0060645635,0.0,-0.039319154,-0.060431957,0.0022070953,0.003396743,0.0017718561,-0.010669664,-0.0007900185,0.0,0.059706926,-0.040121656,-0.032633267,0.0,0.0014006079,-0.0024684842,-0.015334762,0.0042674895,-0.014035082,-0.11074965,0.0043443963,-0.0323548,0.0018955973,0.02294287,-0.041461587,-0.10623537,-0.6846728,-0.06903898,-0.031213846,0.0
2023-11-01 21:00:00,-0.008231928,-0.00089630083,0.069621705,-0.011842349,-0.0033164243,-1.1479232,0.0,-0.008108189,-0.011756539,-0.00373417,0.0,0.0061672535,0.0,0.0,0.0,0.0,0.01335342,-0.005315072,0.0,-0.0071273427,0.0019981689,0.0,-0.049846176,0.00659105,0.0,0.0,-0.001588495,-0.02108886,0.017725011,0.0,0.0,0.0,0.0,0.0,-0.0152623765,0.0,0.0015716292,0.025696738,0.0008448755,-0.009284244,0.014589169,-0.0017903781,0.024567774,-0.0031615268,0.0,-0.013945557,-0.017993152,0.00084489933,0.014988607,0.0012000452,-0.006444112,-0.0013120967,0.0,0.03669166,-0.011121013,-0.02020739,0.0,0.0020355985,0.0022104601,-0.009101072,0.0023399217,-0.0036175526,-0.019567877,0.0012503075,-0.018853508,0.0018955976,0.006409445,0.0006582183,-0.035137963,-0.2823511,-0.021837952,-0.021786444,0.0
2023-11-01 22:00:00,-0.008231928,-0.00089630083,-0.008856385,-0.010620588,-0.0024427178,-1.0734651,0.0,-0.008108189,-0.011756539,-0.0032391627,0.0,-0.020154933,0.0,0.0,0.0,0.0,0.009653706,-0.005315072,0.0,-0.0071273427,0.0019981689,0.0,-0.014285125,0.006796412,0.0,0.0,-0.001588495,-0.0047162473,0.017725011,0.0,0.0,0.0,0.0,0.0,-0.0152623765,0.0,0.0015716292,0.024919648,0.0008448755,-0.009284244,-0.002817966,-0.000659585,-0.009133015,-0.0031615268,0.0,-0.013945557,-0.022585804,0.00084489933,0.0022217366,0.0012000452,-0.008222429,-0.0005544536,0.0,0.03195621,-0.016243402,-0.015569776,0.0,0.0020355985,0.000450194,-0.009825651,0.0023399217,-0.0036175526,-0.019567877,0.0012503075,0.035296317,0.0018955976,-0.001693066,-0.010836473,-0.028574675,-0.27079973,-0.03454343,-0.0055963937,0.0
2023-11-01 23:00:00,-0.012759244,0.0018845297,-0.0085924715,-0.01076436,-0.0037103894,0.31703666,0.0,-0.012539325,-0.01876066,-0.0040336912,0.0,-0.012093183,0.0,0.0,0.0,0.0,0.010299976,-0.011090683,0.0,-0.012142451,0.0031783173,0.0,-0.024317073,0.013961839,0.0,0.0,-0.0023132956,-0.009806782,-0.028168947,0.0,0.0,0.0,0.0,0.0,-0.022061039,0.0,0.0023716758,0.04602953,0.0011939894,-0.037688732,-0.0058131665,-0.0010111684,-0.03026068,-0.0060645635,0.0,-0.039319154,-0.060431957,0.0022070953,0.003396743,0.0017718561,-0.015372673,-0.0007900185,0.0,0.06138338,-0.040121656,-0.032633267,0.0,0.0014006079,-0.0024684842,-0.01745706,0.0042674895,-0.014035082,-0.058651745,0.0043443963,0.10827708,0.0018955973,-0.0009998442,-0.03943805,-0.06613759,-0.65543056,-0.06970732,0.003524132,0.0
