,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p,aFRR n,mFRR p,mFRR n,FRCE p,FRCE n,RR p,RR n,Total System Imbalance,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH,day_type,hour,weekday,Price_positive_secondary_lag_1,Price_positive_secondary_lag_24,Price_positive_secondary_lag_168,Price_positive_secondary_mean_24,Price_positive_secondary_std_24,Price_positive_secondary_max_24,Price_positive_secondary_mean_168,Price_positive_secondary_std_168,Price_positive_secondary_max_168
2023-07-02 22:00:00,0.0,-0.08488535,-0.0075184414,-0.7327518,0.0,-0.05339527,-0.02227078,0.030055707,0.08473367,-0.0025556434,0.0,-0.014870385,-0.010342059,0.0,-0.007364109,-0.016907496,0.0,-0.057671353,-0.04939336,-0.0054303817,0.0074508763,0.0,0.0,-0.040361933,-0.017112989,0.0,-0.024273997,-0.016515464,-0.07350911,0.0,0.0,-0.07197687,0.0,0.007987507,-0.06746762,-0.0039282795,0.0056306142,0.042224906,-0.014727659,0.0068887365,0.0025583394,0.0,-0.12579681,0.0,0.053626843,0.0,-0.23000228,-0.003931423,0.083719686,-0.09557334,-0.042493902,-1.0966847,0.1400902,0.24519703,0.0
2023-07-02 23:00:00,0.0,-0.08488535,-0.0075184414,-0.8495082,0.0,-0.05339527,-0.02227078,0.031684384,0.08473367,-0.0025556434,0.0,-0.01850117,-0.010342059,0.0,0.06292429,-0.016907496,0.0,-0.058207355,-0.04939336,-0.0054303817,0.0074508763,0.0,0.0,-0.040361933,-0.024359522,0.0,-0.024273997,-0.016515464,-0.074917525,0.0,0.0,-0.07197687,0.0,0.007987507,-0.05094142,-0.0055990834,0.0056306142,0.041806303,-0.014727659,-0.0040220153,-0.0036688158,0.0,-0.13104661,0.0,0.053626843,0.0,-0.20333108,-0.003931423,0.083719686,-0.09492786,-0.042493902,-1.0991428,0.14205271,0.2839879,0.0
2023-07-03 00:00:00,0.0,-0.0073826415,-0.0075184414,-0.67366004,0.0,-0.051169086,-0.020549502,0.026538918,0.08473367,-0.003349977,0.0,0.0058627822,-0.01200787,0.0,-0.08404426,-0.016907496,0.0,-0.05382574,-0.05383184,-0.010330463,0.011997345,0.0,0.0,-0.040361933,-0.0073026237,0.0,-0.031226445,0.167322,-0.05132011,0.0,0.0,-0.072252735,0.0,0.007987507,-0.07426139,-0.001526128,-4.694471e-05,-0.06291934,-0.014727659,0.0069905915,0.001494695,0.0,-0.123538226,0.0,-0.010357907,0.0,-0.29880846,-0.013139071,0.08914042,-0.07519086,-0.04413361,-0.97882664,0.11845445,0.3464308,0.0
2023-07-03 01:00:00,0.0,-0.014991446,-0.0075184414,-0.56011546,0.0,-0.064016216,-0.020549502,0.037150927,0.087164484,-0.003349977,0.0,-0.013930161,-0.01200787,0.0,-0.08404426,-0.016907496,0.0,-0.06447014,-0.052648365,-0.012734499,0.011997345,0.0,0.0,-0.040361933,-0.012355779,0.0,-0.031226445,-0.016515464,-0.07101639,0.0,0.0,-0.072252735,0.0,0.0054658293,-0.0782743,-0.004039745,-4.694471e-05,0.035959978,-0.014727659,0.010622606,0.0025583394,0.0,0.15194024,0.0,-0.010357907,0.0,-0.39617825,-0.003931423,0.101233944,-0.081973195,-0.04413361,-1.3378515,0.118875735,0.2814778,0.0
2023-07-03 02:00:00,0.0,-0.081914,-0.0075184414,-0.5626007,0.0,-0.064016216,-0.020549502,0.037150927,0.087164484,-0.003349977,0.0,-0.013930161,-0.01200787,0.0,-0.08404426,-0.016907496,0.0,-0.06447014,-0.052648365,-0.012734499,0.006805146,0.0,0.0,-0.040361933,-0.012355779,0.0,-0.031226445,-0.016515464,-0.07101639,0.0,0.0,-0.072252735,0.0,0.0054658293,-0.0782743,-0.004504706,-4.694471e-05,0.035959978,-0.014727659,0.010622606,0.0025583394,0.0,0.15194024,0.0,-0.0071368623,0.0,-0.3132794,-0.003931423,0.0954061,-0.081973195,-0.04413361,-1.3378515,0.118875735,0.27625063,0.0
2023-07-03 03:00:00,0.0,-0.081914,-0.0075184414,-0.665282,0.0,-0.064016216,-0.020549502,0.029985255,0.087164484,-0.003349977,0.0,-0.014870385,0.16170439,0.0,-0.08404426,-0.016907496,0.0,-0.06366376,-0.052648365,-0.012734499,0.006805146,0.0,0.0,-0.040361933,-0.017112989,0.0,-0.0288888,-0.016515464,-0.069581375,0.0,0.0,-0.072252735,0.0,0.007987507,-0.07294289,-0.0019910887,0.0015491724,0.026261888,-0.014727659,-0.009282578,0.0025583394,0.0,-0.117202826,0.0,-0.004639162,0.0,-0.26935613,-0.003931423,0.089353345,-0.08042705,-0.04413361,-0.96464765,0.118875735,0.103700325,0.0
2023-07-03 04:00:00,0.0,-0.014991446,-0.0075184414,-0.6610944,0.0,-0.064016216,-0.020549502,0.029985255,0.087164484,-0.003349977,0.0,-0.014870385,0.16170439,0.0,-0.08404426,-0.016907496,0.0,-0.06366376,-0.052648365,-0.010330463,0.011997345,0.0,0.0,-0.040361933,-0.015361926,0.0,-0.0288888,0.0077888668,-0.069581375,0.0,0.0,-0.072252735,0.0,0.007987507,-0.07241177,-0.001526128,0.0015491724,0.026261888,-0.014727659,-0.009282578,0.0025583394,0.0,-0.11816823,0.0,-0.007860206,0.0,-0.352255,-0.003931423,0.0951812,-0.08042705,-0.04413361,-0.97982544,0.103794836,0.10945864,0.0
2023-07-03 05:00:00,0.0,-0.0073826415,-0.0075184414,-0.6887163,0.0,-0.025965968,-0.02227078,0.029438453,0.087164484,-0.003349977,0.0,-0.013930161,-0.01200787,0.0,-0.08404426,-0.016907496,0.0,-0.05382574,-0.052648365,-0.010330463,0.011997345,0.0,0.0,-0.040361933,-0.015361926,0.0,-0.031226445,0.167322,-0.07350911,0.0,0.0,0.04045573,0.0,0.007987507,-0.07774318,-0.001526128,-4.694471e-05,0.026261888,-0.014727659,-0.009282578,0.0025583394,0.0,-0.1184847,0.0,-0.01417586,0.0,-0.352255,-0.003931423,0.13860023,-0.08042705,-0.04413361,-0.8745795,0.103794836,0.2896925,0.0
2023-07-03 06:00:00,0.0,-0.00979438,-0.0075184414,-0.6684682,0.0,-0.025965968,0.017961282,0.018672762,0.081621185,-0.003349977,0.0,-0.013930161,-0.01200787,0.0,-0.08404426,-0.016907496,0.0,-0.054436374,-0.052648365,-0.012734499,0.011997345,0.0,0.0,0.32619205,-0.017112989,0.0,-0.019790934,-0.016515464,-0.07350911,0.0,0.0,0.048235822,0.0,0.007987507,-0.052152097,-0.001526128,-4.694471e-05,0.027650489,-0.003480999,-0.012325862,0.0025583394,0.0,-0.10822444,0.0,-0.01417586,0.0,-0.3210659,-0.003931423,0.090827726,-0.060468763,-0.04413361,-0.8831797,0.11296606,0.30606195,0.0
2023-07-03 07:00:00,0.0,-0.0760712,-0.0075184414,0.7187495,0.0,-0.025965968,-0.0055193547,0.04396732,-0.020969294,-0.003349977,0.0,-0.014870385,-0.01200787,0.0,-0.22862254,-0.016907496,0.0,-0.055242755,0.10341806,-0.012734499,0.0074508763,0.0,0.0,0.32619205,-0.012355779,0.0,-0.07701495,-0.016515464,-0.062520124,0.0,0.0,0.101366825,0.0,0.007681069,-0.05318845,-0.006441897,-4.694471e-05,0.027633531,-0.003480999,0.01806324,0.0025583394,0.0,0.035187125,0.0,-0.0013860464,0.0,-0.21938276,-0.006850644,0.13291566,-0.040487908,-0.007159787,-1.1361024,0.1910978,0.825998,0.0
2023-07-03 08:00:00,0.0,-0.00979438,-0.0075184414,0.47257498,0.0,-0.05339527,-0.02434383,0.052754574,-0.020969294,0.013740831,0.0,-0.01850117,-0.01200787,0.0,0.27055806,-0.016907496,0.0,-0.050504453,0.10341806,-0.0054303817,0.011997345,0.0,0.0,0.32619205,-0.0096092895,0.0,-0.012838487,-0.016515464,-0.06392854,0.0,0.0,-0.06653043,0.0,0.007681069,-0.027896073,-0.010056378,0.0040034703,0.0389602,-0.0010587927,-0.008322608,-0.0036688158,0.0,0.155215,0.0,-0.008454539,0.0,-0.18820108,-0.006850644,0.106310904,-0.061369427,-0.04877877,-1.3416759,0.136123,1.1328117,0.0
