,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p,aFRR n,mFRR p,mFRR n,FRCE p,FRCE n,RR p,RR n,Total System Imbalance,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH,day_type,hour,weekday,Price_positive_secondary_lag_1,Price_positive_secondary_lag_24,Price_positive_secondary_lag_168,Price_positive_secondary_mean_24,Price_positive_secondary_std_24,Price_positive_secondary_max_24,Price_positive_secondary_mean_168,Price_positive_secondary_std_168,Price_positive_secondary_max_168,Price_negative_secondary_lag_1,Price_negative_secondary_lag_24,Price_negative_secondary_lag_168,Price_negative_secondary_mean_24,Price_negative_secondary_std_24,Price_negative_secondary_max_24,Price_negative_secondary_mean_168,Price_negative_secondary_std_168,Price_negative_secondary_max_168,Price_positive_tertiary_lag_1,Price_positive_tertiary_lag_24,Price_positive_tertiary_lag_168,Price_positive_tertiary_mean_24,Price_positive_tertiary_std_24,Price_positive_tertiary_max_24,Price_positive_tertiary_mean_168,Price_positive_tertiary_std_168,Price_positive_tertiary_max_168,Price_negative_tertiary_lag_1,Price_negative_tertiary_lag_24,Price_negative_tertiary_lag_168,Price_negative_tertiary_mean_24,Price_negative_tertiary_std_24,Price_negative_tertiary_max_24,Price_negative_tertiary_mean_168,Price_negative_tertiary_std_168,Price_negative_tertiary_max_168
2023-11-01 14:00:00,-0.014381263,-0.121016,-0.18191177,0.007150353,-0.1159018,-0.08892434,0.054380655,-0.021780293,-0.011167948,-0.3094286,0.0,0.087011084,-0.008136399,-0.010729354,0.019718872,0.0,0.05101244,-0.007650976,0.0,-0.18369615,-0.006555451,0.0,-0.012160813,0.0,-0.011159312,-0.005818651,-0.0451431,-0.017728366,-0.07566933,-0.014638755,0.040006366,-0.01978709,0.0,0.0,-0.08244787,-0.04391926,0.015080241,0.037383582,-0.37334862,-0.028585333,0.049102556,-0.10713668,-0.05772232,0.004369289,0.00626824,-0.11466571,-0.021548398,-0.24842112,-0.18507905,0.041141294,-0.0021057609,0.28411207,-0.09461292,-0.10944606,-0.03128837,-0.0065123397,0.161008,-0.13292998,0.02578686,-0.2783099,-0.03902777,-0.06139855,-0.016201044,-0.0074190176,-0.19650836,0.013478589,-0.093417265,-0.14731124,-0.1058748,-0.032201324,0.02235967,-0.1978529,0.034454066,-0.010262372,0.01958537,0.017465407,0.66898096,-1.1803586,-0.40251958,0.2325969,-0.20537317,-0.09505966
2023-11-01 15:00:00,-0.01686352,-0.02679722,-0.20685169,-0.113637164,-0.049828906,-0.08968133,-1.8659278,-0.012903367,0.01636057,-0.21522054,0.0,0.0017762093,-0.004700195,-0.00881072,0.05671743,0.0,0.051326483,-0.002304783,0.0,-0.08113683,-0.006555451,0.0,-0.013649437,0.0,-0.011159312,-0.004121788,-0.055355314,-0.013721605,-0.06030053,0.036982458,0.071991,-0.0067198733,0.0,0.0,-0.034273468,-0.048857544,0.02100403,0.026197769,-0.26742658,-0.04843969,0.04841871,-0.07169541,-0.07284702,0.0039058651,0.00034796027,-0.05156386,-0.033108745,0.032460563,-0.09859279,-0.011717845,-0.009544713,0.26551226,-0.07506891,-0.02492086,-0.027746601,-0.07148234,0.06950489,-0.027887959,0.015549466,-0.24524546,-0.03902777,-0.074091524,-0.008385129,-0.008452182,-0.07317273,0.13408427,-0.07745814,-0.09782933,-0.05476853,-0.012197041,0.008614698,-0.11883354,0.020490184,-0.03615651,0.019834265,0.03409727,0.3752663,-0.8071713,-0.29338992,0.146196,-0.03354402,-0.077027366
2023-11-01 16:00:00,-0.017661734,-0.1341695,-0.12493112,-0.11851778,-0.05114368,-0.08534139,-1.9396054,-0.015252566,0.041059274,-0.1964686,0.0,0.04142858,-0.01704763,-0.010455767,0.03674534,0.0,0.062826246,-0.002304783,0.0,-0.10063536,-0.006555451,0.0,-0.032001875,0.0,-0.011159312,-0.005818651,0.012020206,-0.03467404,0.19634536,0.049145006,0.043583833,0.0875133,0.0,0.0,0.026150767,0.0063255173,-0.009789559,0.026649341,-0.2785251,-0.010462116,0.04642741,-0.15827166,-0.114390574,0.0039058651,-0.018539604,-0.057953745,-0.21603924,0.04418619,-0.11242945,0.02008561,0.06301065,-0.18071173,-0.00063885946,-0.012659103,-0.020874286,0.0003001411,-0.114066646,-0.065140374,0.014574621,-0.25200003,-0.032117706,-0.0814549,0.0042906674,-0.0074190176,-0.06381346,0.009940467,-0.05434382,-0.009470912,-0.060690504,-0.015062624,0.0011476353,-0.10912971,0.014506195,-0.03910291,0.019834265,-0.044468716,0.35645017,-0.8154353,-0.35091063,0.17647466,-0.06943883,-0.055289943
2023-11-01 17:00:00,-0.046301097,-0.009494981,-0.12541063,-0.14425482,-0.0363756,0.26139042,-2.2018368,-0.016594965,-0.048435055,-0.052868485,0.0,0.029972164,-0.01704763,-0.0121893305,0.041426152,0.0,0.062497813,-0.002304783,0.0,-0.09185339,-0.006555451,0.0,-0.011628713,0.0,-0.021149004,-0.005818651,-0.07839025,-0.01029992,0.20383793,0.051251538,0.06652747,-0.048465934,0.0,0.0,0.022424053,-0.048773453,0.0012090821,0.023829967,-0.055782415,0.0046820305,0.033826165,-0.13751875,-0.108244985,0.0039058651,-0.0047167838,-0.057953745,0.053340834,0.10202648,-0.12457226,0.029711902,0.08302556,-0.14543577,-0.028933812,-0.026638567,-0.02150526,0.014440532,0.1037292,-0.0052098716,-0.081790894,-0.19702998,-0.04892517,-0.045285553,-0.016501192,-0.0074190176,-0.07835709,0.012337745,-0.04291303,0.041470844,-0.07960212,0.00027852226,0.0017160326,-0.1288061,0.008532425,-0.0068134484,0.018844744,-0.03419881,0.32866934,-0.78258026,-0.43845716,0.18434045,-0.072581924,-0.069310725
2023-11-01 18:00:00,-0.046050377,-0.07987967,-0.14729255,-0.20974411,-0.030467259,0.26139042,-2.5434673,-0.03177959,-0.034570727,-0.075887464,0.0,-0.04527475,-0.018100554,-0.03490401,0.03655213,0.0,0.052737392,0.008551476,0.0,-0.08752313,-0.006555451,0.0,-0.007996236,0.0,-0.023225065,-0.005818651,-0.071755596,-0.007052103,0.19946483,0.03771006,0.04676746,-0.031335782,0.0,0.0,0.025092714,0.0023224128,-0.0189451,0.049594466,-0.022737775,-0.03133929,0.04841871,-0.17730246,-0.11849183,0.004488402,-0.00618349,-0.057953745,-0.2604765,-0.26233482,-0.07823613,0.032540083,0.057404876,-0.20687559,-0.020645015,-0.02822582,-0.04780404,0.013094457,0.1152679,-0.049943242,-0.09333493,-0.18360862,-0.030319508,-0.07659687,-0.010129126,-0.0074190176,0.04185093,0.0020749983,-0.06718303,-0.0025528725,-0.10901825,0.00070164655,0.003971154,-0.17153558,0.022436002,-0.012158705,0.018844744,-0.038168646,0.43829998,-0.69243485,-0.5358412,0.1325262,-0.05100344,-0.06575978
2023-11-01 19:00:00,-0.049046088,0.0106246695,-0.014877807,-0.024408983,-0.03281593,0.26801065,-2.4510036,-0.01827201,-0.04987962,-0.042271156,0.0,-0.01246214,-0.039621167,-0.0102600595,0.022442013,0.0,0.06141424,-0.0010178047,0.0,-0.092047535,-0.006555451,0.0,-0.018950855,0.0,-0.023225065,-0.0044640307,-0.0042300816,-0.015354549,0.18329492,0.04128847,-0.086553276,-0.04366222,0.0,0.0,-0.040485788,-0.05431739,0.060469225,0.045261506,-0.085537635,0.01740848,0.047087234,-0.16544244,-0.105092004,0.006519799,-0.020657329,-0.05830778,-0.108996816,0.09575235,0.02237958,-0.002004616,0.072121724,-0.08441544,-0.07099284,-0.027723057,-0.021714676,-0.20067629,0.06955443,0.055400237,-0.03974872,-0.17331451,-0.030058265,-0.06335646,-0.032869942,-0.003325589,-0.019292232,0.0020512375,0.013255969,0.039824087,-0.09069536,0.005223853,-0.03325642,-0.12147085,0.02544265,-0.0058665476,0.012074545,-0.10964046,0.35338762,-0.84543085,-0.4778916,0.2566197,-0.10656549,-0.07417715
2023-11-01 20:00:00,-0.020990169,-0.13652897,-0.10290481,0.0045734183,-0.041958682,-0.07925834,-2.0723312,-0.016746297,0.048479155,-0.0308351,0.0,0.04381186,0.119441025,-0.0070771566,0.045810048,0.0,0.06024105,0.0023747259,0.0,-0.0677673,-0.006555451,0.0,-0.036320392,0.0,-0.011159312,-0.0044640307,-0.052503034,-0.032100555,0.0065023145,0.04805722,-0.054336034,-0.029522587,0.0,0.0,0.025289278,0.003910187,-0.004974647,0.05904388,-0.009040348,0.010234153,0.0919451,-0.1860537,-0.05173554,0.004369289,0.05253855,-0.052122276,-0.032879148,0.08790775,-0.08024594,0.022460237,0.06319757,-0.08821945,-0.031129576,-0.009748758,-0.020208314,-0.2216425,-0.08928482,-0.039112825,-0.11973147,-0.1965872,-0.022356482,-0.09004697,-0.015090121,-0.004378815,0.02385299,-0.043627027,-0.02336508,-0.031217717,-0.12408391,-0.0009913491,0.00019923039,-0.042106345,0.02081579,-0.02356967,0.025561094,-0.0529282,0.44151518,-0.6914484,-0.3821215,0.21226957,-0.06418599,-0.03864394
2023-11-01 21:00:00,-0.015833074,0.0009551253,-0.037194304,-0.011303306,-0.047469616,-0.08432003,-2.2237718,-0.023928635,0.04202668,-0.0566369,0.0,0.009630977,0.115940936,-0.028249152,0.023992646,0.0,0.053895317,-0.005415844,0.0,-0.14262602,-0.006555451,0.0,-0.01829821,0.0,-0.011159312,-0.0044640307,0.04974189,0.0013234497,-0.04918824,0.033060804,-0.09397255,-0.038439147,0.0,0.0,-0.034639016,-0.048248645,0.070961386,0.045261506,0.007508165,0.01867057,0.10520617,-0.24586232,-0.07544601,0.006519799,0.040843315,-0.05830778,-0.0035859179,0.09384991,-0.098837204,-0.021180853,0.065221205,-0.13432533,-0.06846335,-0.038024142,-0.020592114,0.0067554554,0.01153048,-0.16609617,-0.11532117,-0.22178535,-0.014184816,-0.05629661,-0.04540377,-0.00028538704,-0.003759786,-0.019209446,-0.048495453,0.023956783,-0.10514882,0.011842366,0.009809695,-0.067295775,0.008682478,-0.017357703,0.017310278,-0.10268361,0.45773122,-0.82254755,-0.3658,0.22007106,-0.10288892,-0.06884578
2023-11-01 22:00:00,-0.018813754,-0.07568837,-0.102349244,0.21911067,0.1153028,-0.065879986,-2.266683,-0.018443314,0.041009396,-0.063432015,0.0,0.09822875,0.12617117,-0.01375472,0.0060381237,0.0,0.060909376,0.0054736757,0.0,-0.0688151,-0.006555451,0.0,-0.031206675,0.0,-0.017012445,-0.0044640307,-0.047383677,-0.02076289,-0.061346695,0.032196842,-0.054957464,-0.0145332,0.0,0.0,-0.037726402,0.02291407,0.00591045,0.028302588,0.086891495,0.01371434,0.09638186,-0.1858673,-0.05274288,0.004369289,0.07246014,-0.05068092,-0.013024743,0.07340641,-0.121750966,0.013302208,0.078445554,-0.010134381,-0.028664881,-0.011331101,-0.028055852,-0.13276234,-0.07476416,-0.14672899,-0.092590354,-0.20605971,-0.023894977,-0.091768004,-0.029566925,-0.004378815,-0.049433045,-0.02921385,-0.06687918,-0.0014724899,-0.089274615,0.010406445,0.011884998,-0.026991714,0.04073092,0.0043739066,0.008213293,0.0050375387,0.40606713,-0.7583064,-0.29475218,0.17292933,-0.0671118,-0.08211398
2023-11-01 23:00:00,-0.046913084,-0.03792852,-0.011294357,0.17483453,-0.020756349,0.2476896,-2.4692245,-0.021780293,0.11475918,-0.06530303,0.0,0.014713844,0.12808721,-0.014562879,0.019489724,0.0,0.055417307,0.0055508325,0.0,-0.06774805,-0.006555451,0.0,-0.015499839,0.0,-0.017012445,-0.0044640307,0.00090571307,-0.022233684,0.22990808,0.007570464,0.0791633,-0.0145332,0.0,0.0,-0.014970178,-0.04467287,-0.013993927,0.050069448,0.08828782,0.01474495,0.09638186,-0.15201867,-0.06167159,0.004369289,0.057079412,-0.057953745,-0.001580216,0.10709008,-0.12556899,0.01143894,0.07550986,-0.08975159,-0.070432186,-0.028083764,-0.026372535,-0.09211443,0.092415184,-0.15766871,-0.10168046,-0.19080009,-0.02582935,-0.07445235,-0.012024097,-0.004378815,-0.07485661,-0.022522567,-0.06644638,-0.005993152,-0.06893025,0.020427488,0.014411025,-0.08362988,0.032491732,-0.012217339,0.0072237733,-0.019921001,0.43231627,-0.78714126,-0.3620539,0.19393548,-0.06880837,-0.043237377
