,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p,aFRR n,mFRR p,mFRR n,FRCE p,FRCE n,RR p,RR n,Total System Imbalance,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH,day_type,hour,weekday,Price_positive_secondary_lag_1,Price_positive_secondary_lag_24,Price_positive_secondary_lag_168,Price_positive_secondary_mean_24,Price_positive_secondary_std_24,Price_positive_secondary_max_24,Price_positive_secondary_mean_168,Price_positive_secondary_std_168,Price_positive_secondary_max_168
2023-07-03 08:00:00,-0.41038463,-0.106692806,-0.08077898,-0.27119577,0.0044081546,-0.18363617,-0.008195675,-0.03196411,-0.0320299,-0.055189997,0.0,0.08678602,-0.24970974,0.00450372,0.09664763,0.0,-0.1925332,0.01603848,0.0,-0.01012631,-0.012306118,0.0,0.0,0.0,2.9095914e-05,0.0,0.4623466,0.036684535,-0.038118895,0.0,-0.0023511308,-0.09318325,0.0,0.012564417,-0.061654218,-0.021176156,0.20890418,0.21135914,0.22025922,-0.038778894,-0.07275816,0.12906031,-0.10686496,0.0,0.10076062,0.08032181,0.1715344,-0.041307643,0.0036643893,-0.21125107,-0.28213337,-2.2586844,0.10312766,-0.3656835,-0.005341662
2023-07-03 09:00:00,-0.18735804,0.005560793,0.5185462,-1.565899,-0.039852053,0.11666585,-0.0050740396,-0.004976878,-0.024804588,0.13738476,0.0,-0.22559193,-0.24182826,0.00450372,-0.18901362,0.0,-0.020067805,0.011887665,0.0,-0.023291659,-0.0066172136,0.0,0.0,0.0,-0.023697931,0.0,-0.108473286,-0.0768918,0.0670979,0.0,0.0005622241,0.10901241,0.0,0.0043744342,0.051889,0.057370957,0.056373775,-0.43785378,0.24042045,-0.07572507,-0.14055571,0.06178677,-0.09312052,0.0,0.07059688,0.04061818,-0.15553999,-0.04033697,-0.07607726,-0.18288445,-0.15308444,-2.2069178,0.12679923,-0.54774755,-0.085065365
2023-07-03 10:00:00,-0.19961828,-0.004332534,-0.1066571,-1.5929502,-0.012100043,-0.2500095,-0.008678873,-0.01279242,0.053395875,0.2974861,0.0,0.078012094,-0.24073507,0.00450372,-0.19339769,0.0,0.12693426,0.009487491,0.0,-0.020582147,-0.0066172136,0.0,0.0,0.0,-0.0059599224,0.0,-0.091362745,0.026784282,-0.09484823,0.0,-0.0040260637,-0.12734447,0.0,0.0043744342,-0.014715377,0.008770969,-0.335757,-0.3018373,-0.0881282,0.02183859,-0.15534726,-0.019122675,-0.07183416,0.0,0.07426033,0.091969855,-0.25669703,-0.021063574,0.14025787,-0.09476599,-0.13787995,-1.8014482,0.18463187,-0.41138637,-0.1053152
2023-07-03 11:00:00,-0.19660608,0.015119139,-0.03472727,-1.7927743,-0.014701184,0.16762398,-0.0056073363,0.011563977,0.056591734,0.31093284,0.0,0.081054784,-0.23211506,0.00450372,-0.22489305,0.0,0.12319142,0.008993972,0.0,-0.020582147,-0.0066172136,0.0,0.0,0.0,-0.023697931,0.0,-0.049532842,0.028974239,-0.0887091,0.0,-0.0040260637,-0.116750844,0.0,0.0043744342,0.024079017,0.031353697,-0.28411466,-0.30512175,-0.09079971,-0.0007679509,-0.15559337,0.12071699,-0.07308592,0.0,0.065168686,0.047168702,-0.2407995,-0.04354734,0.13812852,-0.1417478,-0.14565143,-1.8383094,0.20837022,-0.51780146,-0.09856688
2023-07-03 12:00:00,-0.4983416,-0.05684238,-0.09387882,-0.64279366,-0.002675487,0.11366065,-0.0076623783,-0.029895104,0.05763369,0.1349948,0.0,0.05222509,-0.29821876,0.00450372,-0.18760349,0.0,0.13050455,0.009969076,0.0,-0.020415526,-0.0066172136,0.0,0.0,0.0,-0.0033444362,0.0,-0.023783628,0.019228145,0.0304503,0.0,0.0005622241,0.036112208,0.0,0.007095691,-0.055731095,0.011306532,-0.3753631,-0.29153275,-0.09765158,-0.005577824,-0.1676803,0.06259842,-0.09235679,0.0,0.10506746,0.037980847,-0.63656485,-0.04354734,-0.074627,-0.112978674,-0.20771408,-1.830179,0.20765595,-0.41352606,-0.13961083
2023-07-03 13:00:00,-0.19400123,0.0027803741,0.5560936,-1.6451242,-0.041605197,0.07968421,-0.0056073363,0.05148943,-0.024804588,0.13726686,0.0,0.122348115,-0.22662199,0.00450372,-0.19507553,0.0,0.12627022,0.011394146,0.0,-0.0143308705,-0.0066172136,0.0,0.0,0.0,-0.023697931,0.0,-0.12062933,-0.05836453,0.06873978,0.0,-0.0023511308,-0.17024657,0.0,0.0043744342,0.04564883,0.036523122,-0.17803915,-0.3317584,-0.080604926,-0.0060549276,-0.17335165,0.11008522,-0.084558465,0.0,-0.04800597,0.04061818,0.15287186,-0.04033697,-0.013951389,-0.14773533,-0.12973584,-2.0261326,0.12787348,-0.45234132,-0.22635864
2023-07-03 14:00:00,-0.1963839,-0.011537444,-0.049630452,-1.6027399,-0.0159531,-0.26188618,0.019304305,-0.004993624,0.053679027,0.27457947,0.0,-0.16557994,0.11105478,0.0024205926,-0.19013126,0.0,0.111224964,0.008993972,0.0,-0.02427245,-0.0066172136,0.0,0.0,0.0,-0.006510194,0.0,-0.11495492,-0.106723875,-0.09484823,0.0,-0.0023511308,-0.17044578,0.0,0.0043744342,-0.048571073,0.032874912,-0.20758255,-0.2759218,-0.08254927,0.057758797,-0.0813533,0.040849704,-0.08872335,0.0,-0.06425722,0.085635655,-0.32120526,-0.021063574,-0.078655586,-0.2157651,-0.11346823,-1.8096007,0.19012392,-0.27613297,-0.11367913
2023-07-03 15:00:00,-0.21587539,0.011367571,0.15569435,-1.676398,-0.021073919,-0.24545434,0.019304305,-0.032043956,0.055386737,0.27935976,0.0,0.05682832,0.118612826,0.0024205926,0.12358489,0.0,0.12606047,0.008993972,0.0,-0.021463616,-0.0066172136,0.0,0.0,0.0,-0.006510194,0.0,-0.1189103,-0.064212196,-0.09484823,0.0,0.0005622241,-0.19805847,0.0,0.0043744342,0.0012942553,0.033392314,-0.07970035,-0.25529546,-0.07812836,0.05065318,-0.0633631,-0.02790074,-0.088008374,0.0,-0.07059789,0.085635655,-0.3424831,-0.021063574,0.1404892,-0.20297065,-0.21837212,-2.0471823,0.18877506,-0.31577253,-0.1579966
2023-07-03 16:00:00,-0.20483696,0.011367571,-0.054171063,-1.7438761,-0.020308658,-0.269606,0.019304305,-0.004993624,0.117404625,0.27495137,0.0,-0.18911555,0.16238314,0.0024205926,0.18120196,0.0,0.0032356177,0.008993972,0.0,-0.02427245,-0.0066172136,0.0,0.0,0.0,-0.006510194,0.0,-0.116694406,-0.106723875,-0.0887091,0.0,0.0005622241,-0.109862,0.0,0.0043744342,-0.013734885,0.05613351,-0.20540437,-0.37528393,-0.07812836,0.05521192,-0.06495533,0.12311861,-0.0893147,0.0,-0.050529893,0.085635655,-0.24979076,-0.041307643,-0.075447716,-0.23633061,-0.22702058,-1.9162396,0.17433584,-0.34858337,-0.21822272
2023-07-03 17:00:00,-0.21353535,-0.011537444,0.19087791,-1.6617062,-0.020308658,-0.24381803,0.017418895,-0.035476506,0.11660111,0.27495137,0.0,-0.17569578,0.12090476,0.0024205926,0.023557667,0.0,-0.062928766,0.008993972,0.0,-0.02427245,-0.0066172136,0.0,0.0,0.0,-0.006510194,0.0,-0.12761325,-0.057856634,-0.085814044,0.0,0.001327673,0.2424806,0.0,0.0043744342,-0.03389419,0.05613351,-0.1947637,-0.16756214,-0.08063743,0.05065318,-0.08136242,0.06844612,-0.0691054,0.0,-0.099220425,0.085635655,-0.27398792,-0.041307643,-0.08888609,-0.29117507,-0.16614245,-2.1400328,0.17433584,-0.39539072,-0.14261672
