,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p,aFRR n,mFRR p,mFRR n,FRCE p,FRCE n,RR p,RR n,Total System Imbalance,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH,day_type,hour,weekday,Price_positive_secondary_lag_1,Price_positive_secondary_lag_24,Price_positive_secondary_lag_168,Price_positive_secondary_mean_24,Price_positive_secondary_std_24,Price_positive_secondary_max_24,Price_positive_secondary_mean_168,Price_positive_secondary_std_168,Price_positive_secondary_max_168,Price_negative_secondary_lag_1,Price_negative_secondary_lag_24,Price_negative_secondary_lag_168,Price_negative_secondary_mean_24,Price_negative_secondary_std_24,Price_negative_secondary_max_24,Price_negative_secondary_mean_168,Price_negative_secondary_std_168,Price_negative_secondary_max_168,Price_positive_tertiary_lag_1,Price_positive_tertiary_lag_24,Price_positive_tertiary_lag_168,Price_positive_tertiary_mean_24,Price_positive_tertiary_std_24,Price_positive_tertiary_max_24,Price_positive_tertiary_mean_168,Price_positive_tertiary_std_168,Price_positive_tertiary_max_168
2023-09-01 18:00:00,-0.31370932,0.0,0.010634268,0.0,0.033208128,0.25130612,0.0,-0.012099421,0.0,0.0,0.0,-0.017084334,0.0,-0.011497131,0.07001805,0.0,0.0,-0.020947473,0.0,0.0062369043,0.0019609022,0.0,0.008371875,0.0,-0.03232114,0.0,0.006213096,0.0,0.01035984,0.0,0.0,0.0,0.0,0.0,-0.032622807,0.0,-0.018872783,0.01210176,0.0,-0.006923096,-0.012543026,0.005134958,0.0,0.0,0.019848432,-0.024768528,-0.06531966,0.0077442173,-0.008220368,0.017478473,-0.09676938,0.0,0.028504116,0.01829932,0.0,-0.032887068,-0.00888486,0.027001426,-0.017096372,0.00450197,0.0,-0.021093285,-0.033559315,0.0,-0.07421266,-0.013926144,-0.008144334,0.0,-0.42440873,-0.1812487,0.037586153,0.0,-0.08034776
2023-09-01 19:00:00,-0.3001184,0.0,-0.011336265,0.0,0.040388092,0.28594068,0.0,0.013775572,0.0,0.0,0.0,0.0006948039,0.0,0.02450278,0.07512181,0.0,0.0,-0.020947473,0.0,0.0062369043,0.0019609022,0.0,0.008371875,0.0,-0.021247126,0.0,0.006213096,0.0,0.01035984,0.0,0.0,0.0,0.0,0.0,-0.032622807,0.0,-0.018872783,0.01210176,0.0,-0.006923096,-0.004367886,0.0029961446,0.0,0.0,0.010005828,-0.024768528,-0.13042568,0.0077442173,0.008817397,0.023315642,-0.12440138,0.0,0.028504116,0.01829932,0.0,0.09531335,-0.0062922537,-0.017855786,-0.017096372,0.00450197,0.0,0.0021026507,-0.033559315,0.0,-0.039995227,-0.014045848,0.0061481735,0.0,-0.4959325,-0.21736358,0.037586153,0.0,-0.079846255
2023-09-01 20:00:00,-0.23153919,0.0,-0.01614754,0.0,-0.011618699,0.39776054,0.0,0.013775572,0.0,0.0,0.0,0.0045533506,0.0,0.074984014,0.029201575,0.0,0.0,0.30494395,0.0,0.0062369043,0.0047597173,0.0,0.008371875,0.0,-0.021247126,0.0,-0.029877666,0.0,0.01035984,0.0,0.0,0.0,0.0,0.0,-0.007967452,0.0,0.08796486,0.01210176,0.0,-0.032055017,0.08987385,0.0029961446,0.0,0.0,0.010005828,-0.013107775,-0.10891709,0.0077442173,0.008817397,0.023315642,-0.060095012,0.0,0.028504116,0.0076151397,0.0,-0.035825532,-0.0020731667,-0.017855786,-0.017096372,0.00450197,0.0,0.0021026507,-0.033559315,0.0,-0.035181824,-0.037563294,0.0061481735,0.0,-0.58890545,-0.12631585,-0.030394543,0.0,-0.07229617
2023-09-01 21:00:00,-0.24785519,0.0,0.0029735472,0.0,-0.0040776534,0.39874884,0.0,0.015292665,0.0,0.0,0.0,-0.0003960142,0.0,0.074984014,0.04548815,0.0,0.0,0.30494395,0.0,0.0062369043,0.0047597173,0.0,0.008371875,0.0,-0.03232114,0.0,0.008157956,0.0,0.01035984,0.0,0.0,0.0,0.0,0.0,-0.007967452,0.0,0.08796486,0.01210176,0.0,-0.032055017,0.25808597,-0.0009956891,0.0,0.0,0.01152292,-0.009266863,-0.10891709,0.0077442173,0.008817397,0.023315642,-0.060095012,0.0,0.028504116,0.01829932,0.0,0.012361296,-0.0020731667,0.027001426,-0.017096372,0.00450197,0.0,-0.018015942,-0.033559315,0.0,-0.07855397,-0.037563294,0.0061481735,0.0,-0.47642723,-0.12479875,-0.04070767,0.0,-0.07233615
2023-09-01 22:00:00,-0.09533881,0.0,-0.015292832,0.0,-0.028801262,-0.8449055,0.0,-0.009554213,0.0,0.0,0.0,0.0023673144,0.0,0.011885738,0.0400458,0.0,0.0,-0.008358028,0.0,0.0031323319,0.00271217,0.0,0.004234996,0.0,-0.03232114,0.0,0.0040223626,0.0,0.0040789843,0.0,0.0,0.0,0.0,0.0,-0.005621502,0.0,0.033784043,0.0063644038,0.0,-0.011466068,0.087885246,-0.0010192028,0.0,0.0,0.011857531,-0.0065634665,-0.03782723,0.0030151508,0.0045478884,0.010491356,-0.020279,0.0,0.014854427,0.013227199,0.0,-0.004147039,-0.0011759589,0.027001426,-0.004978886,0.0028443572,0.0,-0.007605549,-0.017267542,0.0,-0.07150338,-0.017715484,0.0027234897,0.0,-0.15450843,-0.05877332,-0.022188697,0.0,-0.045668744
2023-09-01 23:00:00,-0.15480882,0.0,-0.016660105,0.0,-0.05211874,0.31209147,0.0,-0.01343192,0.0,0.0,0.0,-0.021404231,0.0,-0.009571115,0.0050080083,0.0,0.0,-0.016732424,0.0,0.0062369043,0.0047597173,0.0,0.008371875,0.0,-0.021247126,0.0,0.035881776,0.0,0.0061263535,0.0,0.0,0.0,0.0,0.0,-0.007967452,0.0,0.08796486,0.008313919,0.0,-0.032055017,0.25808597,-0.0017064675,0.0,0.0,0.02457036,-0.009266863,-0.073147215,0.0045490577,0.008817397,0.017478473,-0.032463007,0.0,0.028504116,0.013781551,0.0,0.012361296,-0.0005152363,-0.017855786,-0.017096372,0.0030251122,0.0,-0.018015942,-0.020139372,0.0,-0.017349843,-0.037443593,0.0061481735,0.0,-0.44398537,-0.14936289,-0.044904284,0.0,-0.08014559
2023-09-02 00:00:00,-0.085819796,0.0,-0.015292832,0.0,-0.028801262,-0.79336536,0.0,-0.012555658,0.0,0.0,0.0,0.0023673144,0.0,-0.008013805,0.035825912,0.0,0.0,-0.008358028,0.0,0.0031323319,0.00271217,0.0,0.004234996,0.0,-0.03232114,0.0,-0.019473491,0.0,0.0040789843,0.0,0.0,0.0,0.0,0.0,-0.005621502,0.0,-0.0072483383,0.0063644038,0.0,-0.011466068,0.087885246,-0.0015623395,0.0,0.0,-0.0044797533,-0.0065634665,-0.016982323,0.0030151508,0.0045478884,0.010491356,-0.020279,0.0,0.014854427,0.0078448,0.0,-0.004147039,-0.00039048027,0.027001426,-0.004978886,0.0028443572,0.0,-0.008574822,-0.017267542,0.0,-0.0716318,-0.017655132,-0.0036077395,0.0,-0.13597508,-0.03850403,-0.022188697,0.0,-0.045880467
2023-09-02 01:00:00,-0.081406586,0.0,-0.015292832,0.0,-0.028801262,-0.8042548,0.0,-0.012555658,0.0,0.0,0.0,0.0023673144,0.0,-0.008013805,0.03829062,0.0,0.0,-0.0068962197,0.0,0.0031323319,0.00271217,0.0,0.004234996,0.0,-0.03232114,0.0,-0.019473491,0.0,0.0040789843,0.0,0.0,0.0,0.0,0.0,-0.005621502,0.0,-0.0072483383,0.0063644038,0.0,-0.011466068,0.087885246,-0.0015623395,0.0,0.0,-0.0044797533,-0.0065634665,-0.018269695,0.0030151508,0.0045478884,0.010491356,-0.020279,0.0,0.014854427,0.0078448,0.0,-0.004147039,-0.0055638943,0.027001426,-0.004978886,0.0028443572,0.0,-0.007605549,-0.017267542,0.0,-0.061293494,-0.017655132,0.0027234897,0.0,-0.14315002,-0.039957434,-0.022188697,0.0,-0.045880467
2023-09-02 02:00:00,-0.1161873,0.0,0.004340822,0.0,-0.007176119,-0.7252575,0.0,-0.011373894,0.0,0.0,0.0,-0.0013766596,0.0,-0.008013805,0.042510502,0.0,0.0,-0.0068962197,0.0,0.0031323319,0.00271217,0.0,0.004234996,0.0,-0.03232114,0.0,0.0040223626,0.0,0.0057708374,0.0,0.0,0.0,0.0,0.0,-0.005621502,0.0,-0.0072483383,0.007195104,0.0,-0.011466068,-0.0042712404,0.004701261,0.0,0.0,-0.0038826743,-0.008187285,-0.018269695,0.0042827,0.0045478884,0.010491356,-0.020279,0.0,0.014854427,0.013227199,0.0,-0.014642985,-0.0055638943,0.027001426,-0.004978886,0.0028443572,0.0,-0.007605549,-0.017267542,0.0,-0.061293494,-0.017655132,0.0027234897,0.0,-0.16510636,-0.044020545,-0.01863885,0.0,-0.045796677
2023-09-02 03:00:00,-0.1048322,0.0,-0.015292832,0.0,-0.00844049,-0.6918734,0.0,-0.011373894,0.0,0.0,0.0,-0.0013766596,0.0,-0.008013805,0.03829062,0.0,0.0,-0.0068962197,0.0,0.0031323319,0.00271217,0.0,0.004234996,0.0,-0.03232114,0.0,-0.019473491,0.0,0.0057708374,0.0,0.0,0.0,0.0,0.0,-0.005621502,0.0,-0.0072483383,0.007195104,0.0,-0.011466068,-0.0042712404,0.004701261,0.0,0.0,-0.0038826743,-0.008187285,-0.016982323,0.0042827,0.0045478884,0.010491356,-0.020279,0.0,0.014854427,0.0078448,0.0,-0.014642985,-0.00039048027,0.027001426,-0.004978886,0.0028443572,0.0,-0.008574822,-0.017267542,0.0,-0.061421912,-0.017655132,-0.0036077395,0.0,-0.1563347,-0.042567145,-0.01863885,0.0,-0.045796677
