,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p,aFRR n,mFRR p,mFRR n,FRCE p,FRCE n,RR p,RR n,Total System Imbalance,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH,day_type,hour,weekday,Price_positive_secondary_lag_1,Price_positive_secondary_lag_24,Price_positive_secondary_lag_168,Price_positive_secondary_mean_24,Price_positive_secondary_std_24,Price_positive_secondary_max_24,Price_positive_secondary_mean_168,Price_positive_secondary_std_168,Price_positive_secondary_max_168,Price_negative_secondary_lag_1,Price_negative_secondary_lag_24,Price_negative_secondary_lag_168,Price_negative_secondary_mean_24,Price_negative_secondary_std_24,Price_negative_secondary_max_24,Price_negative_secondary_mean_168,Price_negative_secondary_std_168,Price_negative_secondary_max_168,Price_positive_tertiary_lag_1,Price_positive_tertiary_lag_24,Price_positive_tertiary_lag_168,Price_positive_tertiary_mean_24,Price_positive_tertiary_std_24,Price_positive_tertiary_max_24,Price_positive_tertiary_mean_168,Price_positive_tertiary_std_168,Price_positive_tertiary_max_168,Price_negative_tertiary_lag_1,Price_negative_tertiary_lag_24,Price_negative_tertiary_lag_168,Price_negative_tertiary_mean_24,Price_negative_tertiary_std_24,Price_negative_tertiary_max_24,Price_negative_tertiary_mean_168,Price_negative_tertiary_std_168,Price_negative_tertiary_max_168
2023-09-01 18:00:00,-0.02554121,0.0026827543,0.026602058,-0.11903955,0.0,0.14073478,0.21479087,-0.02285012,-0.034839235,-0.1076525,0.0,0.008943346,0.00077821023,-0.021529432,0.0038817252,0.0,-0.003806194,0.0,0.0,-0.008716274,0.0,0.0,0.0021553983,0.0,0.004828034,-0.052621216,0.0,0.014262815,-0.03306805,-0.0514053,0.013251195,0.0,0.0,0.0,-0.015825795,-0.0064254105,0.040111188,0.17114414,-0.036874592,-0.009452617,0.0,-0.0066777654,0.0,0.0,-0.008487191,0.010232635,-0.020820152,-0.09372582,0.00951639,-0.0712066,0.0,0.0011920016,-0.017847363,-0.011648152,-0.0144808255,0.004905299,-0.026896125,0.0017854401,-0.010589232,-0.05958783,-0.05946002,0.0,0.0077088643,0.03179989,0.041523762,0.0,-0.0024670789,-0.022324719,-0.0118258055,-0.02268095,-0.005905156,0.05570127,-0.001766015,-0.052454643,-0.008985277,0.0052754595,-0.11732068,-0.6554839,-0.20225644,-0.06636643,-0.0057171024,0.010098409
2023-09-01 19:00:00,-0.02340816,-0.008642919,-0.020308817,-0.09937925,0.0,0.22295594,0.3418006,-0.023766818,-0.043920532,-0.2914567,0.0,-0.010040395,0.00077821023,-0.020685319,0.0038817252,0.0,-0.003806194,0.0,0.0,-0.016470151,0.0,0.0,0.0021553983,0.0,0.0028225821,-0.052621216,0.0,-0.004671621,-0.0167999,-0.0505619,0.013251195,0.0,0.0,0.0,-0.015825795,-0.0056224996,0.0019331439,0.17114414,-0.0040047257,0.0073508895,0.0,-0.0066777654,0.0,0.0,-0.008487191,0.015588065,-0.011955153,-0.08822238,-0.0046192333,-0.0737265,0.0,0.0011920016,-0.021059554,-0.011648152,-0.014403243,0.004905299,-0.026896125,-0.004350927,-0.010589232,-0.0542324,-0.05946002,0.0,0.0047052857,0.03179989,0.08023955,0.0,-0.0036146208,-0.022324719,-0.0118258055,-0.02268095,-0.005905156,0.05570127,-0.0026796742,-0.042375077,-0.008985277,0.01254379,-0.09961048,-0.6625649,-0.16037607,-0.051155206,0.004510317,0.010098409
2023-09-01 20:00:00,-0.02340816,-0.008642919,-0.020308817,-0.09937925,0.0,0.37990886,0.45597866,-0.023766818,-0.043920532,0.0036737826,0.0,-0.010040395,0.00077821023,-0.020685319,0.0038817252,0.0,-0.003806194,0.0,0.0,-0.009292163,0.0,0.0,0.0021553983,0.0,0.0028225821,-0.052621216,0.0,-0.004671621,-0.0167999,-0.0505619,-0.01806787,0.0,0.0,0.0,-0.006779617,0.030525379,0.0019331439,0.16597667,-0.0040047257,0.00476134,0.0,-0.0066777654,0.0,0.0,-0.008487191,0.015588065,-0.013370063,-0.08822238,-0.0046192333,-0.07633342,0.0,0.00089597766,-0.018220823,-0.011648152,-0.0144808255,-0.00065827556,0.057519626,-0.0040330943,-0.010589232,-0.051721998,-0.05946002,0.0,0.0047052857,0.03179989,0.13215277,0.0,-0.0036146208,-0.022324719,-0.0118258055,-0.02268095,-0.005905156,0.05570127,-0.004853838,-0.042375077,-0.008985277,0.03985774,-0.16266054,-0.5377134,-0.17486252,-0.066282496,0.004510317,0.0046634483
2023-09-01 21:00:00,-0.017592764,0.0018646563,0.009296123,-0.015512078,0.0,0.12044737,-1.3107859,-0.0067712963,-0.02511372,-0.0051198797,0.0,-0.019889254,0.0005701209,-0.008444767,0.0024683604,0.0,-0.0012255486,0.0,0.0,-0.006512109,0.0,0.0,0.00161453,0.0,0.0027944362,-0.018324304,0.0,-0.002558967,0.0821194,0.038381644,-0.007104264,0.0,0.0,0.0,0.0013393192,0.019905273,0.004975946,0.034575768,-0.0040047257,0.00359113,0.0,-0.0022075162,0.0,0.0,-0.008487191,0.008621662,-0.010546866,-0.041577667,-0.002673327,-0.031127058,0.0,0.00089597766,-0.0047313506,-0.0051767332,-0.013301289,-0.0107204905,-0.035194397,-0.0024965545,-0.010589232,-0.024129318,-0.0060109673,0.0,0.0069062533,0.03179989,0.019867906,0.0,-0.0017007494,-0.020249626,-0.00656698,-0.008311307,-0.0037219806,0.020908723,-0.0026193433,-0.040018316,-0.0036280593,0.009753744,-0.07716641,-0.3026247,-0.102411345,-0.062709264,-0.011898771,0.003218267
2023-09-01 22:00:00,-0.02340816,-0.008642919,-0.028846353,0.15554368,0.0,-0.08870293,0.22364634,-0.022880353,-0.020280756,-0.025967382,0.0,-0.010040395,0.00077821023,-0.021722108,0.0038817252,0.0,-0.003806194,0.0,0.0,-0.009292163,0.0,0.0,0.0021553983,0.0,0.0047704056,-0.016356554,0.0,-0.002296235,-0.0167999,-0.041746505,-0.01806787,0.0,0.0,0.0,0.001954274,0.030525379,0.0041079787,0.16597667,-0.0055029434,0.00476134,0.0,-0.0066777654,0.0,0.0,-0.008487191,0.015588065,-0.021562163,0.08848132,-0.0046192333,-0.055040173,0.0,0.001262401,-0.030330468,-0.011648152,-0.036838356,-0.00065827556,-0.07483351,-0.0040330943,-0.010589232,-0.054024283,-0.05946002,0.0,0.017555764,0.03179989,0.12953839,0.0,-0.0036146208,-0.022324719,-0.0118258055,-0.02268095,-0.005905156,0.05570127,-0.004853838,-0.055836402,-0.008985277,0.0035828385,-0.13336043,-0.5354479,-0.14547256,-0.06502824,0.055545427,0.0046634483
2023-09-01 23:00:00,-0.02340816,-0.008642919,-0.019464329,0.1526485,0.0,0.19127926,0.31134948,-0.023535,-0.022491846,-0.014948276,0.0,-0.010040395,0.00077821023,-0.015121527,0.0038817252,0.0,-0.003806194,0.0,0.0,-0.009292163,0.0,0.0,0.0035703562,0.0,0.002802426,-0.030716322,0.0,-0.004671621,-0.0167999,-0.12178089,-0.01806787,0.0,0.0,0.0,-0.006779617,0.030525379,0.0019331439,0.16597667,-0.0040047257,0.00476134,0.0,-0.0066777654,0.0,0.0,-0.008487191,0.015588065,0.0059255003,-0.038956683,-0.0046192333,-0.078992344,0.0,0.00089597766,-0.032395113,-0.011648152,-0.0144808255,-0.00065827556,-0.07201429,-0.0040330943,-0.010589232,-0.051721998,-0.05946002,0.0,0.005871206,0.03179989,-0.30884653,0.0,-0.0036146208,-0.022324719,-0.0118258055,-0.02268095,-0.004194331,0.05570127,-0.004853838,-0.046005756,-0.008985277,0.011639589,-0.08177059,-0.5371496,-0.17486252,-0.07548315,0.055545427,0.0046634483
2023-09-02 00:00:00,-0.02340816,-0.008642919,-0.019464329,0.15554368,0.0,-0.08755218,0.30304417,-0.023535,-0.020280756,-0.027973052,0.0,-0.010040395,0.00077821023,0.0063445284,0.0038817252,0.0,-0.003806194,0.0,0.0,-0.016470151,0.0,0.0,0.0035703562,0.0,0.010989481,-0.016356554,0.0,-0.002296235,-0.015669163,-0.059301365,-0.01806787,0.0,0.0,0.0,0.001954274,-0.0056224996,0.0041079787,0.16597667,-0.0055029434,0.0073508895,0.0,-0.0066777654,0.0,0.0,0.0033976012,0.02266597,0.008411572,0.09892196,-0.0046192333,-0.05179305,0.0,0.001262401,-0.030330468,-0.011648152,-0.036838356,-0.00065827556,-0.07483351,-0.004350927,-0.01653163,-0.074380636,-0.05946002,0.0,0.017555764,0.03179989,0.11481482,0.0,-0.0036146208,-0.022324719,-0.0118258055,-0.02268095,-0.004194331,0.05570127,-0.004853838,-0.11994061,-0.008985277,0.0035828385,-0.13336043,-0.51938844,-0.14547256,-0.10578887,0.055545427,0.0046634483
2023-09-02 01:00:00,-0.017592764,-0.0060072867,-0.013917156,0.05726609,0.0,-0.040434603,-1.1207348,-0.011165669,-0.020672858,-0.012842752,0.0,-0.0063010743,-0.0018951478,0.0025630544,0.0024683604,0.0,-0.0018179838,0.0,0.0,-0.009675844,0.0,0.0,0.00161453,0.0,0.004751296,-0.009295117,0.0,-0.0015651019,-0.009508255,-0.041158732,-0.010597692,0.0,0.0,0.0,0.003343002,-0.0022549082,0.0005297258,0.0583194,-0.0014254397,0.0049228445,0.0,-0.0032425881,0.0,0.0,0.0033976012,0.014122731,-0.011386659,0.022651166,-0.0032805682,-0.028333362,0.0,0.0018990177,-0.014709259,-0.0057938695,-0.014988046,-0.00024020625,-0.005027158,-0.0026759615,-0.01653163,-0.046923034,-0.012987299,0.0,0.009045717,0.03179989,-0.054104447,0.0,-0.0036146208,-0.020249626,-0.00656698,-0.008311307,-0.003105663,0.020908723,-0.0031199756,-0.06364709,-0.0036280593,0.0024388942,-0.060809683,-0.2539711,-0.07684347,-0.07563509,0.015365341,0.0055426476
2023-09-02 02:00:00,-0.02340816,0.0026827543,0.014267912,-0.054628324,0.0,-0.113806635,0.2704542,-0.011313792,-0.042129032,-0.031018753,0.0,-0.00925391,-0.0025868611,0.0015921383,0.0038817252,0.0,-0.003806194,0.0,0.0,-0.0060011744,0.0,0.0,0.0035703562,0.0,0.0047704056,-0.038261447,0.0,-0.002296235,-0.02135741,0.15751927,0.013251195,0.0,0.0,0.0,0.001954274,0.03578777,-0.0018109893,0.17114414,-0.0014254397,-0.007982671,0.0,-0.0066777654,0.0,0.0,0.0033976012,0.02266597,0.0036933105,0.101121865,-0.0046192333,-0.047335193,0.0,0.0018990174,-0.04320274,-0.011648152,-0.11042034,0.004905299,-0.025144396,-0.004678984,-0.01653163,-0.08075217,-0.05946002,0.0,0.01075359,0.03179989,-0.09812321,0.0,-0.0017007494,-0.022324719,-0.0118258055,-0.02268095,-0.0029781451,0.05570127,-0.003940179,-0.05580168,-0.008985277,0.0040370366,-0.13287112,-0.63154125,-0.20853199,-0.112203255,0.004510317,0.010098409
2023-09-02 03:00:00,-0.017592764,-0.0060072867,-0.014202287,-0.015724003,0.0,-0.041931484,-0.95687467,-0.011239734,-0.02511372,-0.017144453,0.0,-0.0063010743,-0.0018951478,0.0025630544,0.0024683604,0.0,-0.0018179838,0.0,0.0,-0.0061870385,0.0,0.0,0.00161453,0.0,0.0027944362,-0.018324304,0.0,-0.002558967,-0.009508255,-0.029906241,0.007772476,0.0,0.0,0.0,0.0013393192,-0.0031130544,0.0005297258,0.056114566,-0.0014254397,-0.008253442,0.0,-0.0032425881,0.0,0.0,0.0033976012,0.014122731,-0.011386659,-0.022168484,-0.0032805682,-0.03264469,0.0,0.001262401,-0.014709259,-0.0057938695,-0.011565253,0.0023025004,-0.03801362,-0.0033606752,-0.01653163,-0.0405515,-0.012987299,0.0,0.0069062533,0.03179989,-0.05088167,0.0,-0.0036146208,-0.020249626,-0.00656698,-0.008311307,-0.003105663,0.020908723,-0.0031199756,-0.04918411,-0.0036280593,0.0024388942,-0.07716641,-0.24320456,-0.08353825,-0.07532722,0.002062337,0.003218267
