,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p,aFRR n,mFRR p,mFRR n,FRCE p,FRCE n,RR p,RR n,Total System Imbalance,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH,day_type,hour,weekday,Price_positive_secondary_lag_1,Price_positive_secondary_lag_24,Price_positive_secondary_lag_168,Price_positive_secondary_mean_24,Price_positive_secondary_std_24,Price_positive_secondary_max_24,Price_positive_secondary_mean_168,Price_positive_secondary_std_168,Price_positive_secondary_max_168,Price_negative_secondary_lag_1,Price_negative_secondary_lag_24,Price_negative_secondary_lag_168,Price_negative_secondary_mean_24,Price_negative_secondary_std_24,Price_negative_secondary_max_24,Price_negative_secondary_mean_168,Price_negative_secondary_std_168,Price_negative_secondary_max_168,Price_positive_tertiary_lag_1,Price_positive_tertiary_lag_24,Price_positive_tertiary_lag_168,Price_positive_tertiary_mean_24,Price_positive_tertiary_std_24,Price_positive_tertiary_max_24,Price_positive_tertiary_mean_168,Price_positive_tertiary_std_168,Price_positive_tertiary_max_168
2023-11-01 14:00:00,0.0019047941,0.00020790845,-0.0071534924,-0.048108973,-0.013722626,-1.4969262,0.0,-0.05084919,-0.0007460229,-0.048091985,0.0,0.0042330064,0.008176113,-0.026228417,0.0,0.018692207,0.0012511443,0.01596971,0.052221425,-0.0016603994,-0.0009356865,0.0,0.0,0.0,-0.018282536,0.0,-0.0057148566,0.0,-0.0027605377,0.0,0.03474807,0.0,0.0,0.0,-0.048455574,0.003869201,0.00085169263,0.038933866,-0.0076896837,0.0011217808,0.0058926945,-0.020312935,0.0049001733,0.0,-0.0070353406,-0.012374545,-0.05658739,-0.0126344,-0.001775515,-0.0027397915,-0.02422015,-0.00577221,-0.012789153,-0.0039211996,-0.08488194,-0.007424104,0.004351252,-0.029494371,-0.0010531778,0.0052333665,0.011566029,-0.0013268157,0.00088590337,0.0,0.07920394,-0.029579323,-0.0145383235,0.0043445583,-0.20921846,-0.5812794,-0.0031950963,-0.04584735,-0.0017466658
2023-11-01 15:00:00,0.0019047941,0.0034868978,-0.0071534924,0.0037942715,0.059561465,-1.6932576,0.0,-0.048976865,-0.02461406,-0.048930652,0.0,0.0042330064,0.0026291157,-0.018909458,0.0,0.011721544,0.0012511443,0.020777136,0.052221425,-0.0016603994,-0.0009356865,0.0,0.0,0.0,-0.018282536,0.0,7.604319e-05,0.0,-0.0017215832,0.0,0.029879939,0.0,0.0,0.0,-0.049136132,0.003869201,0.0031572161,0.09209355,-0.006874538,0.0011217808,0.0058926945,-0.02333904,0.0049001733,0.0,0.0073668924,-0.007054154,-0.055261053,-0.011862023,-0.001775515,-0.0035691313,-0.0719138,0.0056515206,-0.012789153,-0.0039211996,-0.08467183,-0.0017925669,0.004351252,-0.023295004,-0.0037496705,0.0052333665,0.014838337,-0.0013268157,0.00088590337,0.0,0.07029689,-0.0073951576,-0.025817681,0.04669078,-0.2262083,-0.5694171,-0.0031950963,-0.04584735,-0.0017466658
2023-11-01 16:00:00,0.0019047941,-0.0695501,-0.007966956,0.08369517,0.053516127,-1.8286786,0.0,-0.048976865,-0.02461406,0.026476517,0.0,-0.014265195,0.0026291157,-0.018909458,0.0,0.011721544,0.0017845322,0.020777136,0.052221425,-0.0016603994,-0.0009356865,0.0,0.0,0.0,-0.018282536,0.0,0.0067615933,0.0,-0.0017215832,0.0,0.029879939,0.0,0.0,0.0,-0.048578784,0.004417644,0.0031572161,0.104012966,-0.006874538,0.0037440956,0.006383272,-0.031194322,0.0049001733,0.0,0.01786421,-0.007054154,-0.060029063,-0.021227714,-0.001775515,-0.0036658307,-0.04984353,-0.014981837,-0.012789153,-0.0039211996,-0.07925058,-0.02827892,-0.002633039,-0.023295004,0.012688979,0.0052333665,0.014838337,-0.0013268157,0.00088590337,0.0,0.07115711,0.070591554,0.017805979,0.05848161,-0.24309419,-0.6140324,-0.0031950963,-0.041695315,-0.0017466658
2023-11-01 17:00:00,0.0019047941,-0.15599023,-0.008885554,0.22445682,0.13288541,0.2773026,0.0,-0.085369885,-0.10512209,0.051229842,0.0,-0.019123394,0.007201824,-0.02607464,0.0,0.01746786,0.0032247687,0.03482023,0.056011006,-0.002692359,-0.0009356865,0.0,0.0,0.0,-0.018282536,0.0,-0.007738424,0.0,-0.0026824467,0.0,0.038384024,0.0,0.0,0.0,-0.08302604,0.005897126,0.0045950348,0.22508737,-0.011235725,0.008673601,0.007985133,-0.054229036,0.008737404,0.0,0.041859947,-0.011342629,-0.03434823,-0.013493469,-0.0014900917,-0.011387286,-0.1448569,-0.039073206,-0.012789154,-0.0055518704,-0.20381604,-0.06309802,0.004351252,-0.028291972,0.048952766,0.01048653,0.027247246,-0.0013268157,-0.0026218588,0.0,0.09570759,0.08457342,0.020131147,0.097039714,-0.42745993,-1.0728971,-0.0045273816,-0.06116283,-0.0017466658
2023-11-01 18:00:00,0.0034957982,-0.19813123,-0.008885554,0.22445682,0.044001352,0.21631435,0.0,-0.08930354,-0.114838585,0.051229842,0.0,-0.034945637,0.007201824,-0.025611296,0.0,0.01746786,0.0032247687,0.025371265,0.052221425,-0.002692359,-0.0017232234,0.0,0.0,0.0,-0.018282536,0.0,-0.00895816,0.0,-0.0026824467,0.0,0.038384024,0.0,0.0,0.0,-0.098796055,0.005897126,0.0045950348,0.1742996,-0.011235725,0.008673601,0.007985133,-0.039884355,0.0041985386,0.0,0.015505255,-0.00861484,-0.11917164,-0.009817088,-0.0014900917,-0.011849983,-0.052853536,-0.0065351664,-0.012789154,-0.0055518704,-0.19415912,-0.06309802,0.004351252,0.10783017,0.046746552,0.01048653,0.027247246,-0.0013268157,-0.0026218588,0.0,0.0048942952,0.13349059,-0.09974097,0.097039714,-0.43068722,-0.92999613,-0.0045273816,-0.06116283,-0.0017466658
2023-11-01 19:00:00,0.0019047941,0.17918858,-0.0049644937,-0.116953194,-0.0011670119,0.19475271,0.0,-0.109596126,-0.036305495,0.09638619,0.0,-0.034945637,0.020739457,-0.05731158,0.0,0.0346129,0.0032247687,0.025371265,0.052221425,-0.002692359,-0.0017232234,0.0,0.0,0.0,-0.018282536,0.0,0.010233041,0.0,-0.005460237,0.0,-0.05526345,0.0,0.0,0.0,-0.08193886,0.005897126,0.008898367,0.31961304,-0.011235725,-0.0033209925,0.0256602,-0.055765003,0.0041985386,0.0,0.041859947,-0.00967507,-0.10493546,-0.022187341,-0.0014900917,-0.014630522,-0.042530034,-0.0041352757,-0.012789154,-0.0055518704,-0.19455764,0.009201354,0.004351252,0.14981365,0.002175414,0.01048653,0.018711168,-0.0013268157,-0.0026218588,0.0,0.045101468,-0.08000025,0.107704036,0.2075772,-0.60462546,-0.8079667,-0.0045273816,-0.056307204,-0.0017466658
2023-11-01 20:00:00,0.0019047941,-0.23720351,-0.009699018,-0.05036407,-0.07119667,0.2715554,0.0,-0.08967169,-0.036305495,0.044395596,0.0,-0.019123394,0.007923353,-0.028598482,0.0,0.21740061,0.0032247687,0.025371265,0.052221425,-0.002692359,-0.0009356865,0.0,0.0,0.0,-0.018282536,0.0,0.010233041,0.0,-0.005460237,0.0,0.055170875,0.0,0.0,0.0,-0.19951592,0.0053734276,0.008898367,0.10681579,-0.0025083926,0.0031944453,0.083616234,-0.050837133,0.0041985386,0.0,0.041859947,-0.03344005,-0.100084566,-0.020352002,-0.0014900917,-0.005640802,-0.044462178,-0.00936116,-0.012789154,-0.0055518704,-0.2140475,-0.0002536669,-0.002633039,-0.056200467,0.00041397614,0.01048653,0.0699121,-0.0008631373,0.004909705,0.0,0.0915225,0.013677886,0.07491483,0.1401836,-0.33405048,-0.8811031,-0.0045273816,-0.057010792,-0.0017466658
2023-11-01 21:00:00,0.0019047941,0.05882674,-0.0006883349,-0.048108973,0.0008232901,-1.7451869,0.0,-0.053684294,-0.014846211,0.035994112,0.0,-0.0034617432,0.010823481,-0.026619757,0.0,0.018692207,0.0017845322,0.01596971,0.06398338,-0.0016603994,-0.0009356865,0.0,0.0,0.0,-0.018282536,0.0,7.604319e-05,0.0,-0.0027605377,0.0,-0.015468615,0.0,0.0,0.0,-0.047350205,0.004417644,0.0031572161,0.13136755,-0.006874538,0.00044520432,0.0106039895,-0.028287966,0.0049001733,0.0,0.01786421,-0.008064423,-0.07335505,-0.025320416,-0.001775515,-0.005868649,-0.02505453,-0.0016226026,-0.012789153,-0.0039211996,-0.07946069,0.0012262934,0.003222776,-0.022516502,-0.009536913,0.0052333665,0.011566029,-0.0013268157,0.00088590337,0.0,0.04695746,-0.047084816,0.026557725,0.103324726,-0.27731854,-0.57408583,-0.0031950963,-0.040863454,-0.0017466658
2023-11-01 22:00:00,0.0019047941,-0.057769686,-0.009849704,-0.029698174,-0.029214432,-1.5814272,0.0,-0.05084919,-0.011715848,0.021804487,0.0,0.015036458,0.0056568882,-0.02033188,0.0,0.061130144,0.0017845322,0.01596971,0.06398338,-0.0016603994,-0.0009356865,0.0,0.0,0.0,-0.018282536,0.0,-0.0057148566,0.0,-0.0027605377,0.0,-0.019055586,0.0,0.0,0.0,-0.05204218,0.0038939454,0.00085169263,0.0298063,-0.0076896837,0.00044520432,0.006383272,-0.018186036,0.0049001733,0.0,0.01185615,-0.014099237,-0.08175437,-0.021596752,-0.001775515,0.00022519007,-0.02254276,-0.0029112545,-0.012789153,-0.0039211996,-0.080424584,0.0012682525,-0.001100177,-0.022689097,-0.0021567391,0.0052333665,0.021659117,-0.0008631373,0.00088590337,0.0,0.085183494,-0.03421175,-0.038692642,0.103324726,-0.22550677,-0.58313674,-0.0031950963,-0.039404873,-0.0017466658
2023-11-01 23:00:00,0.0019047941,-0.2616676,-0.019018002,-0.0837035,-0.06372696,0.13915004,0.0,-0.08967169,-0.016502602,0.0394906,0.0,0.023877056,0.023386825,-0.055179637,0.0,0.024200141,0.0032247687,-0.017892888,0.053223655,-0.002692359,-0.0009356865,0.0,0.0,0.0,-0.018282536,0.0,0.010233041,0.0,-0.005460237,0.0,0.036715142,0.0,0.0,0.0,-0.12292342,0.005897126,0.008898367,-0.00794983,-0.012050872,-0.0026444155,0.007985133,-0.039223127,0.0041985386,0.0,0.015505255,-0.033613674,-0.113435075,-0.047411695,-0.0014900917,0.0004620708,-0.036126375,-0.0038613721,-0.012789154,-0.0055518704,-0.15035,0.004161493,0.003222776,-0.049395192,0.01984083,0.0028003193,0.0037951034,-0.0013268157,-0.0026218588,0.0,0.13813826,-0.0645445,-0.10262391,0.101352826,-0.47334346,-1.0106957,-0.0045273816,-0.056178935,-0.0017466658
