,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p,aFRR n,mFRR p,mFRR n,FRCE p,FRCE n,RR p,RR n,Total System Imbalance,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH,day_type,hour,weekday,Price_positive_secondary_lag_1,Price_positive_secondary_lag_24,Price_positive_secondary_lag_168,Price_positive_secondary_mean_24,Price_positive_secondary_std_24,Price_positive_secondary_max_24,Price_positive_secondary_mean_168,Price_positive_secondary_std_168,Price_positive_secondary_max_168,Price_negative_secondary_lag_1,Price_negative_secondary_lag_24,Price_negative_secondary_lag_168,Price_negative_secondary_mean_24,Price_negative_secondary_std_24,Price_negative_secondary_max_24,Price_negative_secondary_mean_168,Price_negative_secondary_std_168,Price_negative_secondary_max_168,Price_positive_tertiary_lag_1,Price_positive_tertiary_lag_24,Price_positive_tertiary_lag_168,Price_positive_tertiary_mean_24,Price_positive_tertiary_std_24,Price_positive_tertiary_max_24,Price_positive_tertiary_mean_168,Price_positive_tertiary_std_168,Price_positive_tertiary_max_168,Price_negative_tertiary_lag_1,Price_negative_tertiary_lag_24,Price_negative_tertiary_lag_168,Price_negative_tertiary_mean_24,Price_negative_tertiary_std_24,Price_negative_tertiary_max_24,Price_negative_tertiary_mean_168,Price_negative_tertiary_std_168,Price_negative_tertiary_max_168
2023-09-01 18:00:00,0.0,0.019913502,0.2656963,0.13345093,-0.04451912,0.29978994,0.39052546,-0.048703358,-0.11382067,-0.03330549,0.0,-0.012700699,-0.004031832,-0.04157467,0.006068589,0.0,-0.015423441,0.0,0.0,-0.015209962,0.0,0.0,-0.028778672,0.0,0.0,-0.044899862,-0.059151113,0.09596689,-0.053367294,0.09698535,0.055862267,0.12525888,0.0,0.0,-0.0004027756,-0.002689842,0.085837275,0.06147011,-0.09818451,-0.0859627,0.007323988,0.20631498,-0.022587666,0.0,-0.020206753,0.0,-0.073445484,-0.014391437,-0.10919921,0.1992673,0.016930282,0.0,0.010190796,0.0059483387,-0.005017402,-0.105876066,-0.06430894,0.017354283,-0.025810633,-0.12587975,-0.0113694705,-0.020226037,0.038883112,0.0,-0.039892327,-0.007247243,0.012924563,-0.053735014,0.0015563148,-0.079090506,-0.032089964,0.036387123,-0.0015904481,-0.09423829,-0.0014569187,-0.07730963,-0.026495513,-0.8673969,-0.6121323,0.02787295,-0.011223243,0.0076930765
2023-09-01 19:00:00,0.0,0.023972087,-0.22030672,-0.11704425,-0.02892295,0.31958845,0.5054885,-0.06722894,-0.102370456,-0.03746082,0.0,-0.006972234,0.0147437155,-0.037226994,-0.013516668,0.0,-0.030208498,0.0,0.0,-0.06671279,0.0,0.0,-0.022387259,0.0,0.0,-0.044899862,-0.059151113,-0.027243577,-0.04257653,-0.06608619,0.055862267,-0.0019817806,0.0,0.0,-0.035256486,0.016231146,0.11103323,-0.041183997,-0.106328666,0.026170196,0.122785255,0.05015586,-0.022587666,0.0,-0.020206753,0.0,-0.016506188,-0.020120401,-0.007670654,0.17213869,0.016930282,0.0,0.019351427,0.0014381057,-0.005017402,-0.06299358,-0.046508253,-0.08122444,-0.010212264,-0.061278407,-0.033603605,-0.028902862,0.0010650619,0.0,-0.065377824,0.011411352,-0.025880773,-0.09714548,0.0015563148,-0.10209931,-0.03792176,-0.0029026177,-0.0031948474,-0.07363946,-0.00089112064,0.032848023,-0.11356341,-0.9587751,-0.86927867,0.02787295,-0.031044936,0.0063977046
2023-09-01 20:00:00,0.0,-0.0052212076,-0.09795777,-0.102770336,-0.031776413,0.31958845,0.4702738,-0.06722894,-0.11971016,-0.10990302,0.0,-0.006972234,0.009719943,-0.06322284,0.0065279044,0.0,-0.030208498,0.0,0.0,-0.025682583,0.0,0.0,-0.026521666,0.0,0.0,-0.044899862,0.117258936,-0.027243577,-0.048422888,-0.11458786,-0.09786905,-0.0019817806,0.0,0.0,-0.035256486,0.016231146,0.105655536,0.036244594,-0.112021744,0.17745696,0.122785255,-0.037612304,-0.021665495,0.0,-0.020206753,0.0,-0.07572428,-0.027764076,-0.008048784,0.04836052,0.016352784,0.0,0.019351427,0.0096931625,-0.005017402,-0.066956736,-0.088592686,-0.07415965,-0.023123872,-0.061278407,-0.026282854,-0.028902862,-0.009783528,0.0,-0.070332155,-0.0060204533,-0.025880773,-0.09768151,0.0015563148,-0.10209931,-0.03792176,-0.0029026177,-0.0031948474,-0.082687296,-0.00089112064,0.03169966,-0.11356341,-0.79330766,-0.8316996,0.0037449393,-0.009595056,0.0063977046
2023-09-01 21:00:00,0.0,0.013507034,0.009874521,0.0100484,-0.0059799617,0.10483729,-2.7299247,-0.028246474,-0.066735394,-0.03945541,0.0,0.012345465,0.004859627,-0.024787351,0.044124987,0.0,-0.010755963,0.0,0.0,-0.06785343,0.0,0.0,-0.012743274,0.0,0.0,-0.026994068,-0.050603412,-0.009627686,0.09255744,0.08807051,-0.031706564,-0.0026808914,0.0,0.0,-0.018375468,0.016231146,0.062434137,0.013501255,-0.08899249,0.13356271,0.1217912,-0.043583848,-0.03346563,0.0,-0.0059487764,0.0,-0.056713704,-0.014036526,0.008530064,0.021358564,0.020154601,0.0,0.01953186,0.0103354305,-0.0024751977,-0.07574071,-0.04560008,-0.034643207,-0.030705206,-0.04213588,-0.016322192,-0.030160274,-0.045253597,0.0,0.050998304,-0.017436538,-0.010493226,-0.034297135,0.0032539847,-0.06598999,-0.015783824,-0.00076609757,-0.0031948474,-0.06447116,0.0005641609,-0.06966816,-0.08013093,-0.57917476,-0.26395315,0.0059160967,-0.022702001,0.007693077
2023-09-01 22:00:00,0.0,-0.21682574,-0.09741512,0.07735143,0.09828078,-0.07321201,0.28856713,-0.062647164,-0.12430128,-0.09087925,0.0,0.012690117,0.0036468657,-0.065759525,-0.0068922807,0.0,-0.011185186,0.0,0.0,0.0068179853,0.0,0.0,-0.05602677,0.0,0.0,-0.026750613,-0.059151113,-0.027243577,-0.039898843,0.15501562,-0.09786905,-0.0017646558,0.0,0.0,-0.03926049,0.016231146,0.10359753,0.027644912,-0.10488343,0.16912796,0.11887342,-0.040139236,-0.025585689,0.0,-0.011802089,0.0,-0.08757964,-0.015606543,0.02464655,0.04546389,0.004768255,0.0,0.0071766195,0.013076546,-0.011802289,-0.13646755,-0.048123393,-0.07735404,-0.024293978,-0.061136376,-0.028914312,-0.11295119,-0.052894477,0.0,-0.04627268,0.006581789,-0.031102724,-0.08254305,0.0015563148,-0.082090236,-0.03815746,-0.018969484,-0.0031948474,-0.032047387,0.0052781096,0.04587636,-0.013738647,-1.1333609,-0.48812968,0.0045264233,-0.022746224,0.0063977046
2023-09-01 23:00:00,0.0,-0.007176378,-0.09202736,0.04976231,0.046802677,-0.0165294,0.40994456,-0.06630801,-0.12948516,-0.012984163,0.0,0.010558328,0.009050328,-0.065759525,-0.05108314,0.0,-0.103707746,0.0,0.0,-0.06927936,0.0,0.0,-0.02572433,0.0,0.0,-0.022702863,0.117258936,-0.027243577,-0.050888278,-0.34781042,-0.028370885,-0.0049419994,0.0,0.0,-0.03402337,0.016231146,0.073920175,0.05983535,-0.17627375,0.2993567,0.116714045,-0.039515153,-0.011232465,0.0,-0.005811448,0.0,0.0021922272,-0.030694008,-0.011450035,0.015345218,0.032981537,0.0,0.019351427,0.01323727,-0.005017402,-0.117458716,-0.038332984,-0.07028926,-0.023123872,-0.05026662,-0.06241611,-0.028902862,-0.0074363085,0.0,-0.04531303,0.016231114,-0.025880773,-0.09693829,0.0015563148,-0.080056995,-0.03682791,-0.016586967,-0.0031948474,-0.097548224,-0.0002976302,-0.1944277,-0.24207851,-1.0958068,-0.5415647,-0.009538827,-0.017257554,0.0063977046
2023-09-02 00:00:00,0.0,-0.2166061,-0.1056325,-0.015890667,0.0039877323,-0.11824398,0.34470978,-0.0635681,-0.12322735,-0.068897456,0.0,0.004890467,0.002187921,0.04349468,-0.016515782,0.0,-0.022890262,0.0,0.0,0.025986401,0.0,0.0,-0.030736472,0.0,0.0,-0.008527535,0.117258936,-0.027243577,-0.02790486,-0.14560778,-0.09786905,-0.0017646558,0.0,0.0,-0.064174555,-0.002689842,0.08978175,0.0383814,-0.1770289,0.04684513,0.12491931,-0.11074181,-0.022296771,0.0,0.005656367,0.0,0.007779588,-0.0214729,-0.009715069,-0.015248064,0.034340847,0.0,0.0071766195,0.022015598,-0.011802289,-0.10398537,-0.011482095,-0.07366857,-0.025895575,-0.059305813,-0.014184501,-0.028902862,-0.035420343,0.0,-0.05071417,0.018863771,0.021696238,-0.08101362,0.0015563148,-0.081455335,-0.034290414,-0.0024756216,-0.0015904481,-0.12925482,-3.658887e-05,0.038473975,-0.2410604,-1.1094228,-0.5403048,-0.0055064745,-0.042919267,0.0063977046
2023-09-02 01:00:00,0.0,0.013552532,-0.060029984,0.03932128,0.03423497,-0.07476956,-2.1536715,-0.027325535,-0.072674006,-0.020556092,0.0,-0.0045160195,0.000992116,0.010119258,-0.01551498,0.0,0.0060244305,0.0,0.0,0.012301676,0.0,0.0,-0.019335346,0.0,0.0,-0.004439283,0.101924635,-0.009627686,-0.021923361,-0.057015322,-0.032231707,-0.0026808914,0.0,0.0,-0.019291028,0.016231146,0.059554256,0.019036857,-0.10568894,-0.022770751,0.11654745,-0.070677176,-0.020884454,0.0,0.0058580404,0.0,-0.064522766,-0.006366868,-0.008402541,0.00813357,0.0083639715,0.0,0.0071766195,0.011828408,-0.0041899993,-0.07306756,-0.0021366398,-0.029381037,-0.013611413,0.008151794,-0.0042782016,-0.012507478,-0.0010334128,0.0,-0.017169375,0.014738095,-0.006639533,-0.0354748,0.0010987034,-0.065355085,-0.01834861,-0.015128861,-0.0031948474,-0.05083,-0.006021129,-0.07609251,-0.14219469,-0.5972206,-0.2864874,0.0018657446,-0.008842446,0.0063977046
2023-09-02 02:00:00,0.0,0.021134958,0.01630041,0.002648898,-0.0533667,-0.12767024,0.33093515,-0.0635681,-0.113429144,-0.023937207,0.0,-0.006715875,-0.036830246,0.016211977,-0.023385098,0.0,-0.019354932,0.0,0.0,0.028863462,0.0,0.0,-0.027861599,0.0,0.0,-0.044899862,-0.059151113,-0.027243577,-0.042864025,0.32851225,0.09263194,-0.003249404,0.0,0.0,-0.033064906,0.016231146,0.123739175,0.021660423,0.052582614,-0.11501821,-0.011425069,-0.122703634,0.054054473,0.0,0.005656367,0.0,0.05314737,-0.010743445,0.004279149,0.107894614,0.16165964,0.0,0.022978391,0.039312847,-0.011802289,-0.09512662,-0.05754586,-0.048113655,-0.09463553,-0.07571946,-0.020590004,-0.057927176,0.034914806,0.0,-0.013553073,0.01763698,-0.007511666,-0.07901145,0.0015563148,-0.09223542,-0.038410842,0.0002675983,-0.0031948474,-0.044164218,-0.004756253,0.059879813,-0.15073286,-1.2316525,-0.52572787,0.028654434,-0.094757736,0.0076930765
2023-09-02 03:00:00,0.0,-0.036814082,-0.06667946,0.010049062,-0.03340987,-0.07348596,-2.314782,-0.028246474,-0.076473646,-0.01288001,0.0,-0.005468631,-0.0068229963,0.00924034,-0.007084056,0.0,-0.0056806467,0.0,0.0,0.022237238,0.0,0.0,-0.016800314,0.0,0.0,-0.015762657,0.101924635,-0.009627686,-0.021547088,-0.04127211,0.02993001,-0.0019381966,0.0,0.0,-0.024175746,-0.002689842,0.064815894,0.04895018,0.052532263,-0.067363195,-0.01179624,-0.020219954,0.06261625,0.0,0.006407352,0.0,0.003066962,-0.013248781,-0.014484495,0.037096065,0.16467786,0.0,0.0071766195,0.011828408,-0.0024751977,-0.07690264,-0.034171805,-0.033742502,-0.012009814,-0.06004685,-0.00519345,-0.008927407,-0.0016297302,0.0,-0.016806467,0.014273804,-0.0032320567,-0.037521996,0.0010987034,-0.057201274,-0.01834861,0.0009268364,-0.0031948474,-0.05478366,8.8761095e-05,0.034153674,-0.13188168,-0.58413947,-0.26206085,0.007426735,-0.036477715,0.007969338
