,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p,aFRR n,mFRR p,mFRR n,FRCE p,FRCE n,RR p,RR n,Total System Imbalance,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH,day_type,hour,weekday,Price_positive_secondary_lag_1,Price_positive_secondary_lag_24,Price_positive_secondary_lag_168,Price_positive_secondary_mean_24,Price_positive_secondary_std_24,Price_positive_secondary_max_24,Price_positive_secondary_mean_168,Price_positive_secondary_std_168,Price_positive_secondary_max_168,Price_negative_secondary_lag_1,Price_negative_secondary_lag_24,Price_negative_secondary_lag_168,Price_negative_secondary_mean_24,Price_negative_secondary_std_24,Price_negative_secondary_max_24,Price_negative_secondary_mean_168,Price_negative_secondary_std_168,Price_negative_secondary_max_168
2023-09-01 18:00:00,-0.11926104,-0.010372824,0.06221925,-0.06645252,-0.28782317,-0.0070229303,-0.03242402,0.037532948,0.008575826,-0.018420918,0.0,-0.26913053,-0.024434896,-0.013105157,-0.03931939,0.0,-0.111584425,0.0,0.0014777081,0.011006826,0.0041518616,0.035106927,0.000887288,0.0,0.043419685,-0.007902484,-0.009658427,0.006596008,-0.036282323,-0.0077828337,-0.15665811,-0.0042317538,0.0,0.0,0.011685144,-0.010746817,-0.021198688,-0.08007589,-0.0088883415,-0.027986616,-0.051651757,-0.0111242365,-0.05667342,-0.00603945,0.012114061,-0.021099305,-0.01934269,0.048236653,-0.09211844,-0.0330527,-0.12731002,0.0011849741,0.007103961,-0.0938269,-0.1500975,-0.19629021,-0.13472399,-0.059488684,0.009116568,-2.3124394,-0.22847465,-0.03182574,-0.022784768,-0.06356531
2023-09-01 19:00:00,-0.11926104,0.007265063,-0.0666568,0.14511694,-0.20325048,-0.010034675,0.006263793,0.015130288,0.00585582,-0.024974301,0.0,-0.29330546,-0.01962709,0.014931249,-0.021724468,0.0,-0.07104045,0.0,0.0014777081,0.007868911,0.004284836,0.025022782,0.00047848304,0.0,0.04233218,-0.007805621,-0.017395448,-0.044352908,-0.032484513,-0.0077828337,-0.15245879,0.0008781726,0.0,0.0,-0.0019710124,-0.010746817,-0.0025097586,-0.06823126,-0.010061925,-0.012737466,-0.03880138,-0.011477278,-0.09629115,-0.00603945,0.009558961,-0.07617061,-0.042491842,0.032380402,0.058086883,-0.04178475,-0.12530942,-1.425622e-06,0.007103961,-0.1727454,-0.2387649,0.018751053,-0.12872066,-0.003530263,-0.015849108,-2.4365256,-0.47670823,-0.026947716,-0.04374587,-0.06290451
2023-09-01 20:00:00,-0.11824455,0.0044741672,-0.10902254,0.04645837,0.0019238563,-0.021153055,0.006263793,0.013191255,0.030406019,-0.02611644,0.0,0.0434447,-0.01962709,-0.0023148777,-0.018330159,0.0,-0.044175357,0.0,0.0014777081,0.001581762,0.007821656,0.024498308,-0.0012823269,0.0,0.026782563,-0.007805621,0.02229028,-0.04172823,-0.024609353,-0.0036982254,0.022301551,0.0029490846,0.0,0.0,-0.016128004,0.030523345,-0.0011915169,-0.09840718,-0.03118242,0.12734014,-0.047976583,-0.009925852,-0.019826412,-0.0028633995,-0.0005303887,-0.069343224,-0.01599351,0.005739413,0.11111628,-0.021705408,-0.10426291,-1.425622e-06,0.007103961,-0.1451801,-0.22673884,0.051642,0.030186567,-0.0011807969,-0.02315117,-2.8430603,-0.6559112,-0.026701875,-0.051483154,-0.062671706
2023-09-01 21:00:00,-0.020008722,-0.009047728,-0.016547041,0.1373276,-0.84740657,-0.009549506,0.008529229,0.031763427,0.0034189823,-0.027765397,0.0,0.019372972,-0.012004102,-0.0023148777,-0.019655965,0.0,-0.09434624,0.0,0.0063205753,-0.0011055581,0.007821133,0.025022782,-0.0012823269,0.0,0.026782563,-0.017577339,-0.028265385,-0.07584122,0.042597726,-0.0036982254,-0.09942645,0.0029490846,0.0,0.0,-0.02145584,0.03169463,-0.02225846,-0.11573215,-0.03535858,0.1454082,0.013035616,-0.042380445,-0.0071899756,-0.0028633995,0.009787388,-0.08181023,-0.018663753,-0.037746217,0.10896413,-0.017970547,-0.114490055,0.0051122354,0.001784247,-0.086748146,-0.06781267,-0.20535468,-0.086236745,-0.024932018,0.0048410613,-2.6093373,-0.4669744,-0.045081064,-0.008718846,0.0017442079
2023-09-01 22:00:00,-0.077267714,0.027817473,-0.12961233,-0.2161776,-0.18694551,-0.0026787205,-0.03346809,0.011066963,-0.00043009967,-0.014994077,0.0,0.036404297,-0.013410717,-0.0023148777,-0.018502016,0.0,-0.055798747,0.0,0.0014777081,0.012140751,0.0077404794,0.06525771,-0.0008735219,0.0,0.009447913,-0.018744834,-0.017432394,-0.09679719,-0.029880123,-0.0036982254,-0.12094486,0.0016117081,0.0,0.0,-0.037044205,0.040349003,-0.017724238,-0.19259319,-0.04183534,0.091546364,0.014096526,-0.05728893,-0.009104212,-0.0041274345,0.009526731,-0.038962886,-0.030924544,-0.07331347,0.071914844,-0.021705408,-0.18931398,-0.01238621,0.001784247,-0.04069394,-0.046185847,-0.26152414,-0.055415172,-0.051105753,0.0012358744,-2.6226127,-0.2547061,-0.0375876,-0.008741654,0.0353567
2023-09-01 23:00:00,-0.077267714,-0.0025190895,-0.12538403,-0.21820922,-0.10241874,-0.02723306,0.0009382423,0.022537734,-0.00053642783,0.0077250646,0.0,0.032163784,-0.013410717,-0.010638309,-0.018181382,0.0,-0.017534101,0.0,0.0014777081,0.012140751,0.0077404794,0.056583714,-0.0012823269,0.0,0.007829962,-0.018744834,0.018094122,-0.10709412,-0.027156932,0.003968774,0.7812667,0.0030905597,0.0,0.0,-0.05341073,0.031926207,-0.021177178,-0.15638052,-0.044555075,0.10070125,0.0121594425,-0.043506917,-0.02094902,-0.0041274345,-0.0012631002,-0.037414003,-0.02129129,-0.072677515,0.036016595,-0.021705408,-0.16051939,-0.01238621,0.001784247,-0.041222703,-0.044746228,-0.23191623,-0.05829173,-0.033840552,-0.0010542364,-3.1500702,-0.21799424,-0.032065425,0.000853661,-0.00096709095
2023-09-02 00:00:00,0.052537292,0.029623803,-0.1724451,0.0737191,-0.7576596,-0.0026787205,-0.028054047,0.022805575,0.0039839894,-0.005999868,0.0,0.041749544,-0.018328236,-0.010638309,-0.019503953,0.0,-0.047768638,0.0,0.0014777081,0.033428207,0.0077404794,0.02644387,-0.0012823269,0.0,0.024352629,-0.016856492,0.056020275,-0.05523551,-0.028192153,-0.0036982254,-0.0030704187,0.0014696784,0.0,0.0,-0.03512443,-0.010829413,-0.013426815,-0.15265003,-0.04183534,-0.03352387,0.057982706,-0.059019424,0.0111551145,0.0027567283,-0.057273597,-0.087655276,-0.032087956,-0.06849423,0.06390787,-0.033177085,-0.11305951,0.0039258357,0.001784247,-0.09527732,-0.02943124,-0.25810698,-0.045748908,-0.022690056,0.016009966,-2.2961087,-0.29209536,-0.028043956,-0.013040404,0.0010834122
2023-09-02 01:00:00,0.09588133,0.014383294,-0.19012925,-0.23746714,-0.08115786,-0.0043325257,0.015371056,0.016654372,-0.00087651704,-0.006208283,0.0,-0.25250387,-0.008826325,-0.015880866,-0.014874642,0.0,-0.09166925,0.0,0.0014777081,0.02997903,0.0041518616,0.059709486,0.00047848304,0.0,0.04010179,-0.018023986,0.04754823,-0.078634925,-0.034590453,-0.0030665807,-0.13285549,0.00090519636,0.0,0.0,-0.00986355,-0.0015713423,-0.016841808,-0.18031877,-0.0202235,-0.030035326,0.023274874,-0.064309776,-0.038873956,0.003973675,-0.030659057,-0.041654855,-0.05524729,-0.06505311,0.05219897,-0.042483877,-0.19934188,-0.01238621,0.001784247,-0.05102381,-0.04981752,-0.2609625,-0.07442547,-0.044881962,4.580221e-05,-2.4568264,-0.20878151,-0.03193847,-0.0014564656,0.036863387
2023-09-02 02:00:00,0.051520802,-0.012658896,-0.041716583,0.12478806,-0.89383876,-0.0043325257,0.0005828934,0.026948497,0.008402179,-0.0045872936,0.0,-0.2409978,-0.000926408,-0.015880866,-0.014228082,0.0,-0.1374479,0.0,0.0014777081,0.034147874,0.0041518616,0.025022782,0.00047848304,0.0,0.024352629,-0.016856492,-0.041892447,-0.056597095,-0.036067307,-0.0030665807,-0.14610279,0.0014696784,0.0,0.0,-0.010196343,-1.5638303e-05,-0.0494694,-0.09835048,-0.015738346,-0.054698724,-0.04233628,-0.029668238,-0.03248855,0.0027567283,-0.06627361,-0.08446831,-0.0429865,-0.06505311,0.074728295,-0.033751827,-0.12694734,0.0051122354,0.001784247,-0.08186054,-0.07492564,-0.20259914,-0.088201314,-0.018543202,0.0029352247,-2.0848815,-0.49847442,-0.058713935,-0.00029087765,0.0017442079
2023-09-02 03:00:00,0.04797753,0.0017101059,-0.18021715,0.13907488,-0.82855326,-0.0043325257,0.009691239,0.03913585,0.009084609,-0.0062075807,0.0,-0.19627897,0.0026197657,-0.013414017,-0.013682537,0.0,-0.20385689,0.0,0.0063205753,0.029559795,0.0040712077,0.025022782,-0.0008735219,0.0,0.018158395,-0.016856492,0.058335282,-0.050906416,-0.038451724,-0.0030665807,-0.15440951,0.0014696784,0.0,0.0,-0.011076763,-0.010829413,-0.057591483,-0.09868881,-0.035940994,-0.052559745,-0.036610126,-0.045505714,-0.011796677,0.0027567283,-0.0282773,-0.082322426,-0.05524729,-0.058956787,0.07945026,-0.042483877,-0.12337287,0.0039258357,0.001784247,-0.07511102,-0.085703775,-0.18954363,-0.052113045,-0.019148527,-0.0011967474,-2.240587,-0.563281,-0.06061399,-0.005032176,0.0017442079
