,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p,aFRR n,mFRR p,mFRR n,FRCE p,FRCE n,RR p,RR n,Total System Imbalance,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH,day_type,hour,weekday,Price_positive_secondary_lag_1,Price_positive_secondary_lag_24,Price_positive_secondary_lag_168,Price_positive_secondary_mean_24,Price_positive_secondary_std_24,Price_positive_secondary_max_24,Price_positive_secondary_mean_168,Price_positive_secondary_std_168,Price_positive_secondary_max_168,Price_negative_secondary_lag_1,Price_negative_secondary_lag_24,Price_negative_secondary_lag_168,Price_negative_secondary_mean_24,Price_negative_secondary_std_24,Price_negative_secondary_max_24,Price_negative_secondary_mean_168,Price_negative_secondary_std_168,Price_negative_secondary_max_168
2023-03-03 06:00:00,0.0,0.0,-0.32264695,0.0,-0.5500042,-0.16819054,0.13723695,0.01655642,0.108179495,-0.23998016,0.0,-0.031207448,-0.043474294,0.0,-0.067797095,0.0,-0.023077056,0.0,0.0,0.020479593,0.0,0.0,0.0,0.0,0.0,0.0,0.05260087,0.07506655,-0.063938454,0.0,-0.3177846,0.0,0.0,0.0,-0.037807208,-0.08539106,-0.062267166,-0.011752799,0.005247348,-0.08377876,-0.090017915,0.0113233,0.0027957687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04158208,0.0,-0.03011306,-0.01755726,0.0,-0.32377377,-0.14533086,-0.1043843,-0.28045088,0.6379783,0.0,-0.14118975,-0.03110365,0.0
2023-03-03 07:00:00,0.0,0.0,-0.3212634,0.0,-0.593613,-0.18274894,0.0788497,-0.07403132,-0.25400147,-0.07271533,0.0,-0.031207448,-0.023510434,0.0,0.032643046,0.0,-0.023077056,0.0,0.0,0.020479593,0.0,0.0,0.0,0.0,0.0,0.0,-0.007899694,-0.2562593,-0.063938454,0.0,-0.22412121,0.0,0.0,0.0,-0.037807208,-0.07745364,-0.062267166,-0.011752799,-0.009863447,-0.08377876,-0.090017915,0.0113233,0.0027957687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042336926,0.0,-0.03011306,-0.060564302,0.0,-0.47683603,0.019943709,0.03803293,-0.24456511,0.532297,0.0,-0.10791487,-0.03110365,0.0
2023-03-03 08:00:00,0.0,0.0,-0.36992833,0.0,-0.61310077,0.16597609,0.109763674,-0.07403132,-0.5093766,0.03427479,0.0,-0.031207448,-0.023510434,0.0,0.055395793,0.0,-0.023077056,0.0,0.0,0.020479593,0.0,0.0,0.0,0.0,0.0,0.0,-0.17389888,-0.11914392,-0.063938454,0.0,-0.29114386,0.0,0.0,0.0,-0.012691982,-0.07745364,-0.017365228,0.023176499,-0.009863447,-0.08928134,-0.090017915,0.0113233,0.0027957687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042336926,0.0,-0.10634829,-0.060564302,0.0,0.045257054,0.041156184,0.06520519,-0.24180403,0.59637266,0.0,-0.13719487,-0.03110365,0.0
2023-03-03 09:00:00,0.0,0.0,-0.36114904,0.0,-0.5304595,-0.121517226,0.20049518,0.01655642,-0.016615845,0.113116,0.0,-0.031207448,-0.023510434,0.0,0.055395793,0.0,-0.023077056,0.0,0.0,0.020479593,0.0,0.0,0.0,0.0,0.0,0.0,-0.17389888,-0.110364616,0.25501254,0.0,-0.38480723,0.0,0.0,0.0,-0.037807208,-0.07745364,-0.017365228,0.023176499,-0.009863447,-0.08928134,-0.090017915,0.0113233,0.0027957687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042336926,0.0,-0.10634829,-0.060564302,0.0,0.06942194,-0.019866413,-0.1043843,-0.28045088,0.7633293,0.0,-0.13719487,-0.03110365,0.0
2023-03-03 10:00:00,0.0,0.0,-0.36794543,0.0,-0.5534269,0.19125006,0.20795718,0.01655642,0.21066272,0.113116,0.0,-0.031207448,-0.023510434,0.0,0.023212805,0.0,-0.023077056,0.0,0.0,0.020479593,0.0,0.0,0.0,0.0,0.0,0.0,-0.11495694,-0.14054973,0.0922766,0.0,-0.29086912,0.0,0.0,0.0,-0.012691982,-0.07745364,-0.062267166,0.023176499,-0.009863447,-0.08377876,-0.090017915,0.0113233,0.0027957687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042336926,0.0,-0.03011306,-0.060564302,0.0,-0.31228834,-0.10861894,0.042474344,-0.27768978,0.84166294,0.0,-0.14118975,-0.03110365,0.0
2023-03-03 11:00:00,0.0,0.0,0.8271339,0.0,-0.37989885,0.26662636,0.22877085,0.01655642,0.22843671,0.113116,0.0,-0.031207448,-0.023510434,0.0,-0.05549098,0.0,-0.023077056,0.0,0.0,0.086663306,0.0,0.0,0.0,0.0,0.0,0.0,0.05260087,-0.1735476,0.25501254,0.0,-0.28657234,0.0,0.0,0.0,-0.012691982,-0.06154444,-0.062267166,0.023176499,-0.010661667,-0.08204549,-0.06678325,0.0113233,0.0027957687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042336926,0.0,-0.03011306,-0.060564302,0.0,-0.30835432,-0.13375264,0.042474344,-0.18138754,1.2040741,0.0,-0.22074276,-0.03110365,0.0
2023-03-03 12:00:00,0.0,0.0,-0.37469682,0.0,-0.59094405,0.19125006,0.20795718,0.01655642,0.21066272,0.113116,0.0,-0.031207448,-0.023510434,0.0,-0.048211217,0.0,-0.023077056,0.0,0.0,0.020479593,0.0,0.0,0.0,0.0,0.0,0.0,-0.093078084,-0.14054973,-0.063938454,0.0,-0.29086912,0.0,0.0,0.0,-0.012691982,-0.08539106,-0.062267166,-0.011752799,0.005247348,-0.08377876,-0.090017915,0.0113233,0.0027957687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042336926,0.0,-0.03011306,-0.060564302,0.0,-0.28688112,-0.10861894,0.042474344,-0.27768978,0.87316364,0.0,-0.14118975,-0.03110365,0.0
2023-03-03 13:00:00,0.0,0.0,0.7965502,0.0,3.936263,0.35492265,0.17443989,0.080363855,0.20083317,0.113116,0.0,-0.03571852,-0.017874718,0.0,-0.05549098,0.0,0.008843687,0.0,0.0,0.086663306,0.0,0.0,0.0,0.0,0.0,0.0,0.024539527,0.12789866,-0.024840124,0.0,0.5369576,0.0,0.0,0.0,-0.012691982,-0.038660306,-0.048723098,-0.011752799,0.0056720017,-0.031688347,-0.06678325,0.060974367,0.0073194313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03475716,0.0,-0.0131182745,-0.01755726,0.0,-0.31546816,0.09573283,0.045766525,-0.28645578,1.6783643,0.0,-0.07934793,-0.011973265,0.0
2023-03-03 14:00:00,0.0,0.0,0.8614555,0.0,-0.44675568,0.17679586,-0.38196522,0.01655642,0.13352981,0.040529005,0.0,-0.031207448,-0.043474294,0.0,-0.15011947,0.0,0.013906742,0.0,0.0,0.086663306,0.0,0.0,0.0,0.0,0.0,0.0,0.032593586,0.14360157,-0.035637923,0.0,-0.38014087,0.0,0.0,0.0,0.027173948,-0.040796984,-0.014862789,-0.011752799,0.0056720017,-0.043586448,-0.06678325,0.0113233,-0.0025201433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.080271125,0.0,-0.057255536,-0.01755726,0.0,0.24004565,0.03355357,-0.19646208,-0.22942185,0.99716157,0.0,-0.23107046,-0.03110365,0.0
2023-03-03 15:00:00,0.0,0.0,0.89507675,0.0,-0.5890662,0.18465297,-0.38196522,0.01655642,0.13352981,0.040529005,0.0,-0.031207448,-0.023510434,0.0,-0.15011947,0.0,0.013906742,0.0,0.0,0.086663306,0.0,0.0,0.0,0.0,0.0,0.0,0.032593586,-0.15130937,-0.063938454,0.0,-0.38171512,0.0,0.0,0.0,0.041477833,-0.018214874,-0.017365228,-0.011752799,0.0037365234,-0.04136017,-0.04858345,0.0113233,0.0027957687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08102597,0.0,-0.057255536,-0.060564302,0.0,0.0623583,-0.064538136,-0.12294319,-0.20279099,1.0741858,0.0,-0.22288722,-0.03110365,0.0
