,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p ,aFRR n ,mFRR p ,mFRR n ,FRCE p ,FRCE n ,RR p ,RR n ,Total System Imbalance ,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH
2023-08-15 12:00:00,-7.597656114622951,-0.009048127532005311,0.032251110076904295,12.429633295312524,2.5131625056266786,-0.010163122415542602,-0.02852988839149475,-17.479919190146028,-17.821117842569947,0.07896518781781196,0.0,0.00615563690662384,0.0,0.7647347688674927,0.03247797787189484,0.015439574420452119,0.3128095465153456,1.254758516550064,-0.746076717376709,-1.1584183540940285,2.7329875686764717,0.06715989708900452,-1.41895413890481,-0.02429977849125862,2.338208210989833,-0.008642284274101257,-0.34325413435697555,0.0,6.026743600666523,0.07667842328548431,1.8149134151637554,-0.13236857652664186,0.0,-0.009248865842819214,4.162472144365311,0.09644792258739471,-0.8840582799911499,0.027712863087654114,-0.05631629437208176,0.0,0.0,-0.2580317798256874,0.02645499587059021
2023-08-15 13:00:00,-4.572224071398377,-0.053528056740760804,0.021722002029418944,-94.54350828625262,3.4022849690914154,-0.010163122415542602,6.1264668297767635,-13.295738604590296,-12.921504272297025,0.07896518781781196,0.0,0.00615563690662384,0.0,-0.0477608597278595,0.03247797787189484,0.015439574420452119,1.7637610309571028,4.109221787750721,-0.4352777546644211,-1.6889205583557487,3.153513389527798,0.06715989708900452,-1.6570764334499837,-3.260919432193041,2.4749187960475685,-0.008642284274101257,-0.7216255465149879,0.0,7.780925346314907,0.07667842328548431,-0.7441024306416512,-0.13236857652664186,0.0,-0.009248865842819214,0.2587163645029068,0.09644792258739471,-6.15784997344017,0.03214505136013031,-0.05631629437208176,0.0,0.0,-0.24391109138727188,0.02645499587059021
2023-08-15 14:00:00,-7.4294352292269465,-0.009048127532005311,0.032251110076904295,10.388606802001595,4.01369843840599,-0.010163122415542602,-0.02852988839149475,-31.58999134529382,-12.98832080759108,0.06841579422354699,0.0,0.00615563690662384,0.0,-0.01954584240913391,0.08599279224872589,0.015439574420452119,0.3128095465153456,1.254758516550064,-0.746076717376709,-1.4676622008904814,4.431269820034504,0.06715989708900452,-1.41895413890481,-0.02429977849125862,2.338208210989833,-0.008642284274101257,-0.34325413435697555,0.0,3.1422760555148126,0.07667842328548431,2.8242781460285187,-0.0923265814781189,0.0,-0.009248865842819214,-0.9752460569143295,0.2655221724510193,-0.8699375903606414,0.027712863087654114,-0.05631629437208176,0.0,0.0,-0.24391109138727188,0.02645499587059021
2023-08-15 15:00:00,-8.413576947972178,-0.009048127532005311,0.032251110076904295,32.44546904802323,4.6761761724948885,0.041201691627502444,0.07445959806442261,-20.31332563791424,-14.980394237637519,0.1460409438610077,0.0,0.00615563690662384,0.0,-0.01954584240913391,0.0528862863779068,0.04411306977272034,0.3155020239204168,1.254758516550064,-1.5656081622838973,-2.045655297599733,1.8472130343317985,0.06715989708900452,-1.4388508082926272,-0.007476854920387268,1.1092010217159987,-0.008642284274101257,-0.36337368577718737,0.0,-0.492613388299942,-0.11874273061752319,2.9619003131985666,-0.09417234301567078,0.0,0.0,-0.72722019135952,0.10854702778160571,-0.8699375903606414,-0.05052131325006485,-0.05631629437208176,0.0,0.0,-0.32684572517871857,0.02645499587059021
2023-08-15 16:00:00,-8.22543075196445,-0.009048127532005311,0.021722002029418944,32.84312802195549,4.688389958143234,0.041201691627502444,-0.007270153760910034,-13.212938871718944,-10.211947838068008,0.1460409438610077,0.0,0.00615563690662384,0.0,-0.01954584240913391,0.0528862863779068,0.04411306977272034,0.3155020239204168,1.254758516550064,-1.5656081622838973,-1.6076009049266577,1.6365548464655877,0.06715989708900452,-1.3024421955645085,-0.007476854920387268,0.6653928499668836,-0.008642284274101257,-0.36337368577718737,0.0,-0.4799830436706543,-0.11874273061752319,2.929317310154438,-0.09417234301567078,0.0,0.0,-0.6772428667545318,0.10854702778160571,-0.8699375903606414,-0.05052131325006485,-0.13388402223587037,0.0,0.0,-0.32684572517871857,0.028430125713348388
2023-08-15 17:00:00,-8.318843780234456,0.08312465012073517,0.021722002029418944,30.85616554837674,6.551153585314751,-0.02994016170501709,-0.007270153760910034,-9.63706469450146,-4.659167650416493,0.10538845732808114,0.0,0.10090436041355133,0.0,-0.017240277230739592,-0.7919752472639083,-0.31902161926031114,0.21337708197534083,1.254758516550064,-1.5656081622838973,-1.6182255815714597,1.541832370236516,0.06715989708900452,-1.5390422035753728,2.265727476924658,0.6555840187519789,-0.008642284274101257,-0.36337368577718737,0.0,-0.5893875312805176,0.07667842328548431,2.882575491964817,-0.09417234301567078,0.0,-0.009248865842819214,-0.23948124468326568,0.057234334349632265,-0.8699375903606414,-0.05052131325006485,0.22663672208786012,0.0,0.0,-0.3072389304637909,-0.012356207370758057
2023-08-15 18:00:00,-9.902505980618297,-0.009048127532005311,0.021722002029418944,158.18724549826234,-31.26415942952037,-0.02994016170501709,-0.007270153760910034,-3.010158677995205,-6.77285707063973,0.39470522955060006,0.0,0.10090436041355133,0.0,-0.017240277230739592,0.4665371042490005,-0.31902161926031114,-2.258867513537407,1.254758516550064,-1.5656081622838973,-1.93999882273376,1.514158359542489,0.06715989708900452,-1.5390422035753728,2.287245551198721,0.6653928499668836,-0.10371638655662536,0.4151181983947754,0.0,-0.5811432142555714,0.07667842328548431,3.6146634274721148,-0.10022092700004577,0.0,-0.009248865842819214,2.4671358370780947,0.09644792258739471,-0.8699375903606414,-0.7095371976494789,-0.695076892375946,0.0,0.0,-0.32684572517871857,0.07012148022651672
2023-08-15 19:00:00,-9.781190390624106,0.08312465012073517,0.021722002029418944,120.76197983901947,-17.757244699448346,-0.02994016170501709,-0.02852988839149475,-1.5805164673924446,-4.666529067978263,0.055179442912340164,0.0,0.00615563690662384,0.0,-0.008383505046367645,-0.7919752472639083,0.04411306977272034,0.208457835316658,1.2272125017642974,-1.5656081622838973,-1.93999882273376,2.467027980983257,0.06715989708900452,-1.5390422035753728,5.251143003553152,0.6555840187519789,-0.10371638655662536,0.34582642078399656,0.0,5.01156120121479,0.07667842328548431,4.49250629901886,-0.10022092700004577,0.0,-0.009248865842819214,2.7689509665966034,0.09943191587924957,-0.8699375903606414,-0.05052131325006485,0.22663672208786012,0.0,0.0,-0.3072389304637909,0.07631315141916276
2023-08-15 20:00:00,-9.403534314893186,-0.009048127532005311,0.021722002029418944,51.70728881064802,7.689239351004362,-0.02994016170501709,-0.02852988839149475,-1.0289070001244545,-2.5231453265994785,-0.7183925969898701,0.0,0.10090436041355133,0.0,-0.008383505046367645,-0.7919752472639083,-0.31902161926031114,0.208457835316658,1.2272125017642974,-1.5656081622838973,-0.5356338917464017,2.4739912325143814,0.06715989708900452,-1.5390422035753728,5.249280010312796,0.6653928499668836,-0.1008356249332428,5.479325911402702,0.0,4.453582819104195,0.08998743772506713,-2.442127049267292,-0.13421433806419372,0.0,-0.009248865842819214,3.851298905611038,-0.7896205858886242,-0.8699375903606414,-0.05052131325006485,0.22663672208786012,0.0,0.0,-0.3072389304637909,0.07631315141916276
2023-08-15 21:00:00,-7.3098479053378105,-0.009048127532005311,0.054305005073547366,7.878172434717417,4.971249063909053,-0.010163122415542602,-0.02852988839149475,0.7139441743120551,-3.5286605720967055,0.03676760628819466,0.0,0.00615563690662384,0.0,-0.003955119550228119,-0.6470237344503402,0.015439574420452119,0.3128095465153456,1.2272125017642974,-0.746076717376709,-0.8106843250244856,2.4947019916772843,0.06715989708900452,-1.5191455341875553,6.3227980096638206,0.7200153868645429,-0.008642284274101257,1.538113764822483,0.0,5.278478836715221,0.07667842328548431,-2.3820861929655077,-0.11853737115859986,0.0,-0.009248865842819214,3.845070011615753,0.09943191587924957,-0.8699375903606414,0.027712863087654114,-0.13388402223587037,0.0,0.0,-0.2243042966723442,0.07308734387159348
