,Price_gas,Imbalance netting import,Imbalance netting export,Energy_positive_secondary,Energy_negative_secondary,Energy_positive_tertiary,Energy_negative_tertiary,CH_dayahead_price,CH_intraday_price,renewable_energy,Cross_border_physical_flows_IT_CH,Cross_border_physical_flows_CH_IT,Cross_border_physical_flows_FR_CH,Cross_border_physical_flows_CH_FR,Cross_border_physical_flows_AT_CH,Cross_border_physical_flows_CH_AT,Cross_border_physical_flows_DE_CH,Cross_border_physical_flows_CH_DE,Forecast_transfer_capacities_dayahead_IT_CH,Forecast_transfer_capacities_dayahead_CH_IT,Forecast_transfer_capacities_dayahead_FR_CH,Forecast_transfer_capacities_dayahead_CH_FR,Forecast_transfer_capacities_dayahead_DE_CH,Forecast_transfer_capacities_dayahead_CH_DE,Forecast_transfer_capacities_dayahead_AT_CH,Forecast_transfer_capacities_dayahead_CH_AT,aFRR p ,aFRR n ,mFRR p ,mFRR n ,FRCE p ,FRCE n ,RR p ,RR n ,Total System Imbalance ,Exchange_CH_AT,Exchange_AT_CH,Exchange_CH_DE,Exchange_DE_CH,Exchange_CH_FR,Exchange_FR_CH,Exchange_CH_IT,Exchange_IT_CH
2023-07-02 12:00:00,-3.4173216605186463,0.0,0.03516093194484711,1.1116904623806476,-10.804932479411363,0.0,0.0,-8.47004457950592,21.307370872348546,0.7171930888295174,0.0,-0.010414476394653321,0.1052829372882843,0.0,-0.06535889148712158,-0.02237490490078926,0.6738411909341813,0.0,0.0,-0.07285379648208617,-0.2920887815952301,0.0,-6.740153732150793,-0.15091866374015808,-0.22597015976905824,-0.13941994190216064,-0.0556333065032959,-0.043049774169921874,0.0,-0.07309270679950713,-4.610818255245686,0.06983019199222326,0.0,0.0,-0.08716626405715942,-0.10396878242492676,0.07893342792987823,0.056100172996520994,0.66156607568264,0.06934939503669739,0.08029195845127106,0.0,0.005402512550354004
2023-07-02 13:00:00,-3.3962080693244934,1.1785293865203856,0.03516093194484711,3.5881500168144704,-10.96470052562654,0.0,0.0,-7.141224984526634,30.52373627707362,5.459944691509008,0.0,0.6415685415267944,0.28784944653511046,0.0,-0.06535889148712158,-0.02237490490078926,0.6738411909341813,0.0,0.0,-0.07285379648208617,-0.2920887815952301,0.0,-6.806165845990181,-0.15091866374015808,-0.22597015976905824,-0.13941994190216064,-0.0556333065032959,-0.028699851036071776,0.0,-0.07309270679950713,-5.047648852169513,0.06983019199222326,0.0,0.0,-0.07784235954284668,-0.10396878242492676,0.07893342792987823,0.056100172996520994,0.6067977613210678,0.06934939503669739,0.03342681348323822,0.0,0.17475131750106812
2023-07-02 14:00:00,-3.5073826524615286,0.0,0.03516093194484711,1.2053318686783314,-1.6904547809064387,0.0,0.0,-11.487618586719035,17.246518773585557,0.31043530493974686,0.0,0.6415685415267944,-0.03672453492879867,0.0,-0.06535889148712158,-0.02237490490078926,0.29384215489029886,0.0,0.0,-0.07285379648208617,-0.2920887815952301,0.0,-6.832147941440343,-0.15091866374015808,-0.22597015976905824,-0.21133529007434845,-0.0556333065032959,-0.043049774169921874,0.0,-0.07309270679950713,-4.551169604957104,0.08454543795436621,0.0,0.0,-0.08716626405715942,-0.10396878242492676,0.07893342792987823,0.056100172996520994,0.7179788935184479,0.09409578025341034,0.03342681348323822,0.13736457824707032,0.17475131750106812
2023-07-02 15:00:00,-3.5073826524615286,0.0,-0.3091850692033768,1.2706939049065114,-3.88830654874444,0.0213614559173584,0.0,-11.24891629189253,17.21829842582345,-0.3721441346406937,0.0,-0.010414476394653321,0.06917964369058609,0.0,-0.12947216033935546,-0.02237490490078926,0.6738411909341813,0.0,0.0,-0.08816129207611084,-0.2920887815952301,0.0,-6.740153732150793,-0.15091866374015808,-0.22597015976905824,-0.21133529007434845,-0.0556333065032959,0.4028667116165161,0.0,-0.07309270679950713,-4.383654907047749,-1.8111119112372398,0.0,0.0,-0.08716626405715942,-0.10396878242492676,0.07893342792987823,0.056100172996520994,0.6067977613210678,0.09409578025341034,0.12764995634555817,0.0,0.17475131750106812
2023-07-02 16:00:00,-3.5073826524615286,0.0,0.03516093194484711,1.261431735008955,0.2666951008141041,0.0,0.0,-11.391480376422406,17.251292107254265,-0.3721441346406937,0.0,-0.010414476394653321,0.06917964369058609,0.0,-0.12947216033935546,-0.02237490490078926,0.5142215698957443,0.0,0.0,-0.07285379648208617,-0.2920887815952301,0.0,-6.740153732150793,-0.15091866374015808,-0.22597015976905824,-0.21133529007434845,-0.0556333065032959,-0.043049774169921874,0.0,-0.07309270679950713,-4.276030466854572,0.053982995450496674,0.0,0.0,-0.08716626405715942,-0.10396878242492676,0.030784036815166473,0.056100172996520994,0.7727472078800202,0.09409578025341034,0.12764995634555817,0.0,0.005402512550354004
2023-07-02 17:00:00,-3.6901029083132744,0.0,0.03516093194484711,0.3606039237976074,0.3372387295216322,0.0,0.0,-11.24891629189253,17.52118141770363,1.7641933420300484,0.0,-0.010414476394653321,0.03283545881509781,0.0,-0.12947216033935546,-0.02237490490078926,0.5142215698957443,0.0,0.0,-0.00016542673110961915,-0.2920887815952301,0.0,-6.740153732150793,-0.15223137259483338,-0.22597015976905824,-0.21133529007434845,-0.0556333065032959,0.04304977655410767,0.0,-0.07309270679950713,-5.552790834605694,-2.4367280519008636,0.0,0.0,-0.08716626405715942,-0.10396878242492676,0.030784036815166473,0.056100172996520994,0.7179788935184479,-0.21980028927326203,0.3170819479227066,0.0,0.005402512550354004
2023-07-02 18:00:00,-3.5073826524615286,0.0,0.03516093194484711,1.182359363436699,0.09700084671378136,0.0,0.0,-11.391480376422406,17.278676264435052,0.44394282579421995,0.0,-0.010414476394653321,0.03283545881509781,0.0,-0.12947216033935546,-0.02237490490078926,0.5142215698957443,0.0,0.0,-0.00016542673110961915,-0.2920887815952301,0.0,-6.740153732150793,-0.15223137259483338,-0.22597015976905824,-0.21133529007434845,-0.0556333065032959,0.06457466125488281,0.0,-0.07309270679950713,-5.18770986288786,0.08448527872562409,0.0,0.0,-0.08716626405715942,-0.10396878242492676,0.030784036815166473,0.056100172996520994,0.7179788935184479,-0.21980028927326203,0.3170819479227066,0.0,0.005402512550354004
2023-07-02 19:00:00,-4.502624047100544,0.0,0.03516093194484711,3.3367252732813357,6.73304095633328,0.0,0.0,-11.765017322301865,-12.856400461643934,-0.378879946321249,0.0,-0.010414476394653321,-0.03822124570608139,0.0,-0.06535889148712158,-0.02237490490078926,0.5142215698957443,0.0,0.0,-0.00016542673110961915,-0.2920887815952301,0.0,-0.37347091123461723,-0.15091866374015808,-0.22597015976905824,-0.21133529007434845,-0.0556333065032959,-0.043049774169921874,0.0,-0.07309270679950713,-0.5207316735386849,0.08454543795436621,0.0,0.0,-0.0920177960395813,0.0,0.030784036815166473,0.056100172996520994,0.7179788935184479,-0.21980028927326203,0.1120973140001297,0.0,0.005402512550354004
2023-07-02 20:00:00,-4.43859098225832,0.0,0.03516093194484711,3.2598465214669705,4.891420686095953,0.0,0.0,-2.5672137370705603,-10.455351545363664,-0.378879946321249,0.0,-0.010414476394653321,-0.03822124570608139,0.0,-0.06535889148712158,-0.02237490490078926,-0.7922361595928669,0.0,0.0,-0.16409289062023164,-0.27429739236831663,0.0,-0.4654650680720806,-0.15091866374015808,-0.22597015976905824,-0.13066145211458205,-0.08344995498657226,-0.043049774169921874,0.0,-0.07309270679950713,-0.44468888014554975,0.06983019199222326,0.0,0.0,-0.0920177960395813,-0.10396878242492676,0.07893342792987823,-0.3872114944458008,-1.5168247574567795,-0.21980028927326203,0.060444262623786923,0.0,0.005402512550354004
2023-07-02 21:00:00,-4.323386609852314,1.2378485679626465,0.03516093194484711,3.2598465214669705,3.9984577260911465,0.0,0.0,-1.961969088613987,-7.1164741148054595,-0.378879946321249,0.0,-0.010414476394653321,-0.03822124570608139,0.0,-0.06535889148712158,-0.02237490490078926,-0.8950716049969196,0.0,0.0,-0.16409289062023164,-0.27429739236831663,0.0,-0.4654650680720806,-0.15091866374015808,-0.22597015976905824,-0.13066145211458205,0.0556333065032959,-0.043049774169921874,0.0,-0.07309270679950713,-0.44468888014554975,0.06983019199222326,0.0,0.0,-0.0920177960395813,-0.10396878242492676,0.07893342792987823,-0.2508965516090393,-1.8628077405691146,-0.21980028927326203,0.060444262623786923,0.0,0.005402512550354004
