rule,precision,recall,support
Energy_negative_secondary <= -26.802000045776367 and Price_negative_secondary_lag1 > -138.94000244140625 and aFRR p_lag1 <= 43.809876441955566 and Exchange_DE_CH_lag1 > 398.4635009765625,1.0,0.24324324324324326,350
Price_negative_secondary_lag1 <= -138.94000244140625 and FRCE p_lag1 <= 10.201587200164795,1.0,0.1891891891891892,350
