,mean_abs_shap
Price_gas,0.026763894
Imbalance netting import,0.0
Imbalance netting export,0.0032289212
Energy_positive_secondary,0.056717396
Energy_negative_secondary,0.79898506
Energy_positive_tertiary,0.0
Energy_negative_tertiary,0.034907848
CH_dayahead_price,0.026888879
CH_intraday_price,0.0
renewable_energy,0.006983783
Cross_border_physical_flows_IT_CH,0.0
Cross_border_physical_flows_CH_IT,0.29568747
Cross_border_physical_flows_FR_CH,0.013981829
Cross_border_physical_flows_CH_FR,0.0
Cross_border_physical_flows_AT_CH,0.0
Cross_border_physical_flows_CH_AT,0.0
Cross_border_physical_flows_DE_CH,0.021595575
Cross_border_physical_flows_CH_DE,0.0
Forecast_transfer_capacities_dayahead_IT_CH,0.0
Forecast_transfer_capacities_dayahead_CH_IT,0.008309064
Forecast_transfer_capacities_dayahead_FR_CH,0.10972706
Forecast_transfer_capacities_dayahead_CH_FR,0.0
Forecast_transfer_capacities_dayahead_DE_CH,0.0
Forecast_transfer_capacities_dayahead_CH_DE,0.0
Forecast_transfer_capacities_dayahead_AT_CH,0.041334756
Forecast_transfer_capacities_dayahead_CH_AT,0.0
aFRR p,0.0
aFRR n,0.029694255
mFRR p,0.0
mFRR n,0.0
FRCE p,0.1338556
FRCE n,0.0
RR p,0.0
RR n,0.0
Total System Imbalance,0.026212925
Exchange_CH_AT,0.0
Exchange_AT_CH,0.0
Exchange_CH_DE,0.0
Exchange_DE_CH,0.030328615
Exchange_CH_FR,0.04412528
Exchange_FR_CH,0.0
Exchange_CH_IT,0.0067714266
Exchange_IT_CH,0.0
day_type,0.0
Price_positive_secondary_lag1,0.0
Price_negative_secondary_lag1,0.08698645
Price_positive_tertiary_lag1,0.0
Price_negative_tertiary_lag1,0.0
Price_gas_lag1,0.07822658
Imbalance netting import_lag1,0.020988695
Imbalance netting export_lag1,0.0
Energy_positive_secondary_lag1,0.021127148
Energy_negative_secondary_lag1,0.01409439
Energy_positive_tertiary_lag1,0.005797691
Energy_negative_tertiary_lag1,0.019418588
CH_dayahead_price_lag1,0.0
CH_intraday_price_lag1,0.01985972
renewable_energy_lag1,0.0
Cross_border_physical_flows_IT_CH_lag1,0.0
Cross_border_physical_flows_CH_IT_lag1,0.020233061
Cross_border_physical_flows_FR_CH_lag1,0.0
Cross_border_physical_flows_CH_FR_lag1,0.0
Cross_border_physical_flows_AT_CH_lag1,0.003049131
Cross_border_physical_flows_CH_AT_lag1,0.0
Cross_border_physical_flows_DE_CH_lag1,0.0077485493
Cross_border_physical_flows_CH_DE_lag1,0.0
Forecast_transfer_capacities_dayahead_IT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_IT_lag1,0.0
Forecast_transfer_capacities_dayahead_FR_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_FR_lag1,0.0
Forecast_transfer_capacities_dayahead_DE_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_DE_lag1,0.0
Forecast_transfer_capacities_dayahead_AT_CH_lag1,0.17834285
Forecast_transfer_capacities_dayahead_CH_AT_lag1,0.0
aFRR p_lag1,0.0
aFRR n_lag1,0.0
mFRR p_lag1,0.0
mFRR n_lag1,0.0
FRCE p_lag1,0.006282825
FRCE n_lag1,0.034890566
RR p_lag1,0.0
RR n_lag1,0.0
Total System Imbalance_lag1,0.0
Exchange_CH_AT_lag1,0.0
Exchange_AT_CH_lag1,0.029920783
Exchange_CH_DE_lag1,0.013792114
Exchange_DE_CH_lag1,0.007863345
Exchange_CH_FR_lag1,0.0
Exchange_FR_CH_lag1,0.0
Exchange_CH_IT_lag1,0.24034335
Exchange_IT_CH_lag1,0.037805174
day_type_lag1,0.0
