,0
Price_gas_lag1,7.809023857116699
mFRR n,7.770269393920898
Price_negative_secondary_lag1,7.332828998565674
Price_negative_tertiary_lag1,7.099828243255615
Forecast_transfer_capacities_dayahead_DE_CH_lag1,6.843675136566162
Imbalance netting export_lag1,6.3817138671875
Cross_border_physical_flows_CH_FR,5.941654205322266
Imbalance netting export,5.534546852111816
mFRR n_lag1,5.515625
aFRR n_lag1,5.468006134033203
Exchange_IT_CH,5.157581329345703
Forecast_transfer_capacities_dayahead_IT_CH,5.0674943923950195
Energy_negative_tertiary,5.024621486663818
CH_intraday_price_lag1,4.866135597229004
aFRR n,4.708121299743652
Exchange_AT_CH,4.523779392242432
Cross_border_physical_flows_CH_IT,4.497067451477051
Cross_border_physical_flows_CH_DE,4.434712886810303
Energy_negative_tertiary_lag1,4.073592662811279
Exchange_CH_IT,3.9254441261291504
FRCE n_lag1,3.560224771499634
renewable_energy_lag1,3.4929656982421875
Exchange_AT_CH_lag1,3.4054689407348633
Exchange_FR_CH_lag1,3.36358380317688
Energy_positive_secondary,2.999237537384033
Exchange_CH_DE_lag1,2.834139347076416
Exchange_CH_IT_lag1,2.128366470336914
