rule,precision,recall,support
Cross_border_physical_flows_FR_CH <= 3386.0 and Cross_border_physical_flows_FR_CH > 2143.5 and Energy_negative_secondary <= -33.46549987792969 and Exchange_IT_CH_lag1 > 20.82200050354004,1.0,0.4,12
Cross_border_physical_flows_FR_CH <= 3386.0 and Cross_border_physical_flows_FR_CH > 2143.5 and Energy_negative_secondary <= -33.46549987792969 and Exchange_IT_CH > 21.328500747680664,1.0,0.4,10
Price_gas > 41.39999961853027 and Cross_border_physical_flows_FR_CH > 2143.5 and Energy_negative_secondary <= -33.46549987792969 and Exchange_IT_CH_lag1 > 20.82200050354004,1.0,0.4,26
