mean_pred,frac_pos
0.005248379277916337,0.006802721088435374
0.12415702044963836,0.0
0.25361261144280434,0.0
0.3609231561422348,0.0
0.5593363344669342,0.0
0.6880764365196228,1.0
0.8405895382165909,0.5
0.9386425614356995,0.3333333333333333
