,mean_abs_shap
Price_gas,0.013783333
Imbalance netting import,0.09009127
Imbalance netting export,0.010528553
Energy_positive_secondary,0.0010827713
Energy_negative_secondary,0.846832
Energy_positive_tertiary,0.0
Energy_negative_tertiary,0.0
CH_dayahead_price,0.372141
CH_intraday_price,0.49086672
renewable_energy,0.031774405
Cross_border_physical_flows_IT_CH,0.0
Cross_border_physical_flows_CH_IT,0.008546826
Cross_border_physical_flows_FR_CH,0.013126584
Cross_border_physical_flows_CH_FR,0.0
Cross_border_physical_flows_AT_CH,0.0
Cross_border_physical_flows_CH_AT,0.019789988
Cross_border_physical_flows_DE_CH,0.0
Cross_border_physical_flows_CH_DE,0.0
Forecast_transfer_capacities_dayahead_IT_CH,0.0
Forecast_transfer_capacities_dayahead_CH_IT,0.0
Forecast_transfer_capacities_dayahead_FR_CH,0.0
Forecast_transfer_capacities_dayahead_CH_FR,0.0
Forecast_transfer_capacities_dayahead_DE_CH,0.0
Forecast_transfer_capacities_dayahead_CH_DE,0.0
Forecast_transfer_capacities_dayahead_AT_CH,0.089962415
Forecast_transfer_capacities_dayahead_CH_AT,0.0
aFRR p,0.0012577658
aFRR n,0.37539762
mFRR p,0.0
mFRR n,0.0
FRCE p,0.39039534
FRCE n,0.0
RR p,0.0
RR n,0.0
Total System Imbalance,0.0
Exchange_CH_AT,0.06199059
Exchange_AT_CH,0.0068713184
Exchange_CH_DE,0.046504546
Exchange_DE_CH,0.07241768
Exchange_CH_FR,0.0
Exchange_FR_CH,0.0
Exchange_CH_IT,0.0
Exchange_IT_CH,0.35938412
day_type,0.0
Price_positive_secondary_lag1,0.0
Price_negative_secondary_lag1,0.22594287
Price_positive_tertiary_lag1,0.0
Price_negative_tertiary_lag1,0.0
Price_gas_lag1,0.0
Imbalance netting import_lag1,0.038348205
Imbalance netting export_lag1,0.021089274
Energy_positive_secondary_lag1,0.0
Energy_negative_secondary_lag1,0.0
Energy_positive_tertiary_lag1,0.0
Energy_negative_tertiary_lag1,0.01302718
CH_dayahead_price_lag1,0.07253645
CH_intraday_price_lag1,0.0
renewable_energy_lag1,0.01626332
Cross_border_physical_flows_IT_CH_lag1,0.0
Cross_border_physical_flows_CH_IT_lag1,0.0
Cross_border_physical_flows_FR_CH_lag1,0.0
Cross_border_physical_flows_CH_FR_lag1,0.0
Cross_border_physical_flows_AT_CH_lag1,0.0
Cross_border_physical_flows_CH_AT_lag1,0.0
Cross_border_physical_flows_DE_CH_lag1,0.013398274
Cross_border_physical_flows_CH_DE_lag1,0.0
Forecast_transfer_capacities_dayahead_IT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_IT_lag1,0.0
Forecast_transfer_capacities_dayahead_FR_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_FR_lag1,0.0
Forecast_transfer_capacities_dayahead_DE_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_DE_lag1,0.0
Forecast_transfer_capacities_dayahead_AT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_AT_lag1,0.0
aFRR p_lag1,0.0
aFRR n_lag1,0.0
mFRR p_lag1,0.0
mFRR n_lag1,0.02264542
FRCE p_lag1,0.0
FRCE n_lag1,0.015504244
RR p_lag1,0.0
RR n_lag1,0.0
Total System Imbalance_lag1,0.0
Exchange_CH_AT_lag1,0.0
Exchange_AT_CH_lag1,0.0
Exchange_CH_DE_lag1,0.0
Exchange_DE_CH_lag1,0.05861084
Exchange_CH_FR_lag1,0.07299593
Exchange_FR_CH_lag1,0.10614914
Exchange_CH_IT_lag1,0.0028790112
Exchange_IT_CH_lag1,0.04502291
day_type_lag1,0.0
