,mean_abs_shap
Price_gas,0.0
Imbalance netting import,0.0
Imbalance netting export,0.0
Energy_positive_secondary,0.0
Energy_negative_secondary,0.9243115
Energy_positive_tertiary,0.023845652
Energy_negative_tertiary,0.0
CH_dayahead_price,0.008793015
CH_intraday_price,0.008322821
renewable_energy,0.042220075
Cross_border_physical_flows_IT_CH,0.0
Cross_border_physical_flows_CH_IT,0.0
Cross_border_physical_flows_FR_CH,0.0
Cross_border_physical_flows_CH_FR,0.0
Cross_border_physical_flows_AT_CH,0.023561534
Cross_border_physical_flows_CH_AT,0.0
Cross_border_physical_flows_DE_CH,0.0
Cross_border_physical_flows_CH_DE,0.0
Forecast_transfer_capacities_dayahead_IT_CH,0.0
Forecast_transfer_capacities_dayahead_CH_IT,0.0
Forecast_transfer_capacities_dayahead_FR_CH,0.010992397
Forecast_transfer_capacities_dayahead_CH_FR,0.0
Forecast_transfer_capacities_dayahead_DE_CH,0.0
Forecast_transfer_capacities_dayahead_CH_DE,0.0
Forecast_transfer_capacities_dayahead_AT_CH,0.023511883
Forecast_transfer_capacities_dayahead_CH_AT,0.0
aFRR p,0.0
aFRR n,0.0
mFRR p,0.0
mFRR n,0.0
FRCE p,0.031693082
FRCE n,0.0
RR p,0.0
RR n,0.0
Total System Imbalance,0.0
Exchange_CH_AT,0.0
Exchange_AT_CH,0.0049332706
Exchange_CH_DE,0.0
Exchange_DE_CH,0.0
Exchange_CH_FR,0.015355888
Exchange_FR_CH,0.0
Exchange_CH_IT,0.0
Exchange_IT_CH,0.006029198
day_type,0.014366778
Price_positive_secondary_lag1,0.020753575
Price_negative_secondary_lag1,0.013015415
Price_positive_tertiary_lag1,0.0
Price_negative_tertiary_lag1,0.0
Price_gas_lag1,0.0
Imbalance netting import_lag1,0.0
Imbalance netting export_lag1,0.0
Energy_positive_secondary_lag1,0.0
Energy_negative_secondary_lag1,0.042737693
Energy_positive_tertiary_lag1,0.0
Energy_negative_tertiary_lag1,0.0
CH_dayahead_price_lag1,0.0
CH_intraday_price_lag1,0.054115027
renewable_energy_lag1,0.0
Cross_border_physical_flows_IT_CH_lag1,0.0
Cross_border_physical_flows_CH_IT_lag1,0.0
Cross_border_physical_flows_FR_CH_lag1,0.0042338213
Cross_border_physical_flows_CH_FR_lag1,0.0
Cross_border_physical_flows_AT_CH_lag1,0.0
Cross_border_physical_flows_CH_AT_lag1,0.0
Cross_border_physical_flows_DE_CH_lag1,0.0079795765
Cross_border_physical_flows_CH_DE_lag1,0.0
Forecast_transfer_capacities_dayahead_IT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_IT_lag1,0.0
Forecast_transfer_capacities_dayahead_FR_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_FR_lag1,0.0
Forecast_transfer_capacities_dayahead_DE_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_DE_lag1,0.0
Forecast_transfer_capacities_dayahead_AT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_AT_lag1,0.0
aFRR p_lag1,0.0
aFRR n_lag1,0.0046724207
mFRR p_lag1,0.0
mFRR n_lag1,0.0
FRCE p_lag1,0.016274324
FRCE n_lag1,0.0
RR p_lag1,0.0
RR n_lag1,0.0
Total System Imbalance_lag1,0.0
Exchange_CH_AT_lag1,0.0
Exchange_AT_CH_lag1,0.0
Exchange_CH_DE_lag1,0.02307522
Exchange_DE_CH_lag1,0.051924165
Exchange_CH_FR_lag1,0.004445703
Exchange_FR_CH_lag1,0.0
Exchange_CH_IT_lag1,0.0
Exchange_IT_CH_lag1,0.0
day_type_lag1,0.0
