,mean_abs_shap
Price_gas,0.01750156
Imbalance netting import,0.054008525
Imbalance netting export,0.074836746
Energy_positive_secondary,0.13543871
Energy_negative_secondary,1.0866061
Energy_positive_tertiary,0.0
Energy_negative_tertiary,0.0
CH_dayahead_price,0.04189432
CH_intraday_price,0.03860192
renewable_energy,0.0075733936
Cross_border_physical_flows_IT_CH,0.0
Cross_border_physical_flows_CH_IT,0.012778708
Cross_border_physical_flows_FR_CH,0.0
Cross_border_physical_flows_CH_FR,0.0
Cross_border_physical_flows_AT_CH,0.019659761
Cross_border_physical_flows_CH_AT,0.0
Cross_border_physical_flows_DE_CH,0.0
Cross_border_physical_flows_CH_DE,0.0
Forecast_transfer_capacities_dayahead_IT_CH,0.0
Forecast_transfer_capacities_dayahead_CH_IT,0.0
Forecast_transfer_capacities_dayahead_FR_CH,0.0
Forecast_transfer_capacities_dayahead_CH_FR,0.0
Forecast_transfer_capacities_dayahead_DE_CH,0.0
Forecast_transfer_capacities_dayahead_CH_DE,0.0
Forecast_transfer_capacities_dayahead_AT_CH,0.022948083
Forecast_transfer_capacities_dayahead_CH_AT,0.0
aFRR p,0.0035868497
aFRR n,0.12195765
mFRR p,0.0083726
mFRR n,0.0
FRCE p,0.30776253
FRCE n,0.0
RR p,0.0
RR n,0.0
Total System Imbalance,0.01830594
Exchange_CH_AT,0.015441188
Exchange_AT_CH,0.0
Exchange_CH_DE,0.0
Exchange_DE_CH,0.15549882
Exchange_CH_FR,0.0
Exchange_FR_CH,0.011703064
Exchange_CH_IT,0.048868667
Exchange_IT_CH,0.0
day_type,0.0
Price_positive_secondary_lag1,0.0
Price_negative_secondary_lag1,0.15524833
Price_positive_tertiary_lag1,0.010041101
Price_negative_tertiary_lag1,0.056015924
Price_gas_lag1,0.0
Imbalance netting import_lag1,0.008433974
Imbalance netting export_lag1,0.0
Energy_positive_secondary_lag1,0.0
Energy_negative_secondary_lag1,0.05583078
Energy_positive_tertiary_lag1,0.0
Energy_negative_tertiary_lag1,0.0
CH_dayahead_price_lag1,0.10937105
CH_intraday_price_lag1,0.034828942
renewable_energy_lag1,0.0
Cross_border_physical_flows_IT_CH_lag1,0.0
Cross_border_physical_flows_CH_IT_lag1,0.030063787
Cross_border_physical_flows_FR_CH_lag1,0.0
Cross_border_physical_flows_CH_FR_lag1,0.0
Cross_border_physical_flows_AT_CH_lag1,0.029221373
Cross_border_physical_flows_CH_AT_lag1,0.015847329
Cross_border_physical_flows_DE_CH_lag1,0.0070014736
Cross_border_physical_flows_CH_DE_lag1,0.024664804
Forecast_transfer_capacities_dayahead_IT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_IT_lag1,0.010108121
Forecast_transfer_capacities_dayahead_FR_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_FR_lag1,0.0
Forecast_transfer_capacities_dayahead_DE_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_DE_lag1,0.0
Forecast_transfer_capacities_dayahead_AT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_AT_lag1,0.0
aFRR p_lag1,0.03672854
aFRR n_lag1,0.014494143
mFRR p_lag1,0.0
mFRR n_lag1,0.0
FRCE p_lag1,0.011206441
FRCE n_lag1,0.0
RR p_lag1,0.0
RR n_lag1,0.0
Total System Imbalance_lag1,0.030039407
Exchange_CH_AT_lag1,0.03080894
Exchange_AT_CH_lag1,0.028654769
Exchange_CH_DE_lag1,0.0133938305
Exchange_DE_CH_lag1,0.02151452
Exchange_CH_FR_lag1,0.027291758
Exchange_FR_CH_lag1,0.02846494
Exchange_CH_IT_lag1,0.0
Exchange_IT_CH_lag1,0.15125082
day_type_lag1,0.0
