,mean_abs_shap
Price_gas,0.08073811
Imbalance netting import,0.02052722
Imbalance netting export,0.0
Energy_positive_secondary,0.9155473
Energy_negative_secondary,0.0
Energy_positive_tertiary,0.0
Energy_negative_tertiary,0.0
CH_dayahead_price,0.01201845
CH_intraday_price,0.042651482
renewable_energy,0.022903588
Cross_border_physical_flows_IT_CH,0.0
Cross_border_physical_flows_CH_IT,0.0
Cross_border_physical_flows_FR_CH,0.1481816
Cross_border_physical_flows_CH_FR,0.0
Cross_border_physical_flows_AT_CH,0.0
Cross_border_physical_flows_CH_AT,0.016039275
Cross_border_physical_flows_DE_CH,0.051981136
Cross_border_physical_flows_CH_DE,0.0546167
Forecast_transfer_capacities_dayahead_IT_CH,0.0
Forecast_transfer_capacities_dayahead_CH_IT,0.0
Forecast_transfer_capacities_dayahead_FR_CH,0.0
Forecast_transfer_capacities_dayahead_CH_FR,0.034347855
Forecast_transfer_capacities_dayahead_DE_CH,0.04752918
Forecast_transfer_capacities_dayahead_CH_DE,0.0
Forecast_transfer_capacities_dayahead_AT_CH,0.0
Forecast_transfer_capacities_dayahead_CH_AT,0.0
aFRR p,0.0063904035
aFRR n,0.031183574
mFRR p,0.0
mFRR n,0.0
FRCE p,0.0
FRCE n,0.0
RR p,0.0
RR n,0.0
Total System Imbalance,0.009291893
Exchange_CH_AT,0.002601752
Exchange_AT_CH,0.01971654
Exchange_CH_DE,0.0
Exchange_DE_CH,0.0
Exchange_CH_FR,0.007513947
Exchange_FR_CH,0.0097616855
Exchange_CH_IT,0.0
Exchange_IT_CH,0.062310457
day_type,0.0
Price_positive_secondary_lag1,0.43298402
Price_negative_secondary_lag1,0.022014406
Price_positive_tertiary_lag1,0.014559083
Price_negative_tertiary_lag1,0.0
Price_gas_lag1,0.01951367
Imbalance netting import_lag1,0.019514088
Imbalance netting export_lag1,0.05014481
Energy_positive_secondary_lag1,0.0
Energy_negative_secondary_lag1,0.0
Energy_positive_tertiary_lag1,0.0
Energy_negative_tertiary_lag1,0.0045150975
CH_dayahead_price_lag1,0.0
CH_intraday_price_lag1,0.13846183
renewable_energy_lag1,0.0
Cross_border_physical_flows_IT_CH_lag1,0.0
Cross_border_physical_flows_CH_IT_lag1,0.0
Cross_border_physical_flows_FR_CH_lag1,0.0
Cross_border_physical_flows_CH_FR_lag1,0.012235026
Cross_border_physical_flows_AT_CH_lag1,0.0
Cross_border_physical_flows_CH_AT_lag1,0.0
Cross_border_physical_flows_DE_CH_lag1,0.0
Cross_border_physical_flows_CH_DE_lag1,0.0
Forecast_transfer_capacities_dayahead_IT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_IT_lag1,0.0
Forecast_transfer_capacities_dayahead_FR_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_FR_lag1,0.0
Forecast_transfer_capacities_dayahead_DE_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_DE_lag1,0.020773908
Forecast_transfer_capacities_dayahead_AT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_AT_lag1,0.0
aFRR p_lag1,0.0
aFRR n_lag1,0.039363403
mFRR p_lag1,0.02613556
mFRR n_lag1,0.0
FRCE p_lag1,0.0
FRCE n_lag1,0.0
RR p_lag1,0.0
RR n_lag1,0.0
Total System Imbalance_lag1,0.008302469
Exchange_CH_AT_lag1,0.0
Exchange_AT_CH_lag1,0.006184507
Exchange_CH_DE_lag1,0.0
Exchange_DE_CH_lag1,0.022282077
Exchange_CH_FR_lag1,0.012362121
Exchange_FR_CH_lag1,0.0041562673
Exchange_CH_IT_lag1,0.022771843
Exchange_IT_CH_lag1,0.0
day_type_lag1,0.0
