rule,precision,recall,support
Exchange_CH_DE > 107.11700057983398 and CH_dayahead_price_lag1 > 158.4550018310547 and Energy_negative_tertiary <= -0.625 and Energy_negative_tertiary > -80.875 and Forecast_transfer_capacities_dayahead_FR_CH_lag1 > 3265.5,0.8387096774193549,0.37681159420289856,148
Forecast_transfer_capacities_dayahead_FR_CH > 3450.0 and Exchange_CH_DE > 107.11700057983398 and CH_dayahead_price_lag1 > 158.4550018310547 and Energy_negative_tertiary <= -0.625 and Energy_negative_tertiary > -80.875,0.8387096774193549,0.37681159420289856,152
