rule,precision,recall,support
Total System Imbalance > -855.3183898925781 and Price_positive_tertiary_lag1 > 165.40799713134766 and Energy_positive_tertiary > 62.125 and Imbalance netting export_lag1 > -143.76885986328125 and Forecast_transfer_capacities_dayahead_CH_AT_lag1 > 375.0 and CH_intraday_price > 126.18000030517578 and Exchange_CH_AT_lag1 <= 54.05000114440918,1.0,0.33076923076923076,20
Exchange_CH_FR > 33.52699851989746 and Price_positive_tertiary_lag1 > 165.40799713134766 and Energy_positive_tertiary > 62.125 and CH_intraday_price_lag1 <= 181.01000213623047 and CH_dayahead_price > 122.11000061035156 and Exchange_IT_CH_lag1 > 0.052500000689178705,1.0,0.3,50
Exchange_FR_CH <= 253.28499603271484 and Price_positive_tertiary_lag1 <= 165.40799713134766 and Energy_positive_tertiary <= 133.625 and Energy_positive_tertiary > 1.625 and CH_dayahead_price_lag1 > 148.49500274658203 and renewable_energy_lag1 > 263.0 and Exchange_DE_CH_lag1 > 91.92549896240234,1.0,0.13076923076923078,10
