rule,precision,recall,support
Exchange_DE_CH <= 987.4010009765625 and Price_positive_tertiary_lag1 > 176.1865005493164 and Price_negative_tertiary_lag1 <= 322.1750030517578 and Energy_positive_tertiary > 3.774999976158142 and CH_intraday_price_lag1 > 155.99500274658203 and renewable_energy_lag1 <= 1393.5 and Energy_negative_tertiary > -158.25 and CH_intraday_price > 131.76499938964844,0.9150326797385621,0.5054151624548736,2
RR p <= 195.0 and Price_positive_tertiary_lag1 > 176.1865005493164 and Price_negative_tertiary_lag1 <= 385.8399963378906 and Energy_positive_tertiary > 12.0 and CH_intraday_price_lag1 > 152.1699981689453 and Exchange_CH_AT_lag1 <= 253.23399353027344 and Exchange_CH_FR_lag1 <= 766.2535095214844 and renewable_energy <= 849.5,0.9640287769784173,0.47686832740213525,2
Cross_border_physical_flows_DE_CH <= 3795.5 and RR p <= 195.0 and Price_positive_tertiary_lag1 > 177.04100036621094 and Price_negative_tertiary_lag1 <= 322.1750030517578 and Energy_positive_tertiary > 3.625 and CH_intraday_price_lag1 > 152.20999908447266 and CH_dayahead_price > 133.96499633789062 and Exchange_CH_FR_lag1 <= 746.5350036621094 and renewable_energy <= 849.5,0.9185185185185185,0.47692307692307695,2
