,0
CH_intraday_price,8.965596199035645
Price_negative_tertiary_lag1,7.114902019500732
Cross_border_physical_flows_AT_CH,3.8761935234069824
Price_gas_lag1,3.870562791824341
Price_positive_secondary_lag1,3.5594451427459717
Forecast_transfer_capacities_dayahead_CH_IT_lag1,3.0221962928771973
mFRR n_lag1,2.9511191844940186
Exchange_DE_CH_lag1,2.5641372203826904
renewable_energy,1.8220068216323853
Energy_negative_secondary_lag1,1.7055613994598389
Forecast_transfer_capacities_dayahead_IT_CH_lag1,1.685889482498169
renewable_energy_lag1,1.5708732604980469
Energy_negative_tertiary,1.409985065460205
Forecast_transfer_capacities_dayahead_CH_IT,1.3364118337631226
Cross_border_physical_flows_CH_IT,1.2395051717758179
Cross_border_physical_flows_CH_IT_lag1,1.223536729812622
Exchange_CH_IT_lag1,1.1555105447769165
Price_negative_secondary_lag1,1.1166102886199951
FRCE p_lag1,1.0013725757598877
Cross_border_physical_flows_AT_CH_lag1,0.9829390048980713
Cross_border_physical_flows_FR_CH_lag1,0.9039583206176758
Imbalance netting export_lag1,0.8922640681266785
Exchange_IT_CH_lag1,0.8636565804481506
Forecast_transfer_capacities_dayahead_CH_AT,0.8491175174713135
Total System Imbalance_lag1,0.807524561882019
mFRR n,0.7524120807647705
CH_dayahead_price,0.6470519304275513
Total System Imbalance,0.6273897290229797
Exchange_CH_DE_lag1,0.6109738945960999
Energy_negative_secondary,0.5457698702812195
Exchange_CH_DE,0.5357140302658081
Price_positive_tertiary_lag1,0.5183356404304504
Forecast_transfer_capacities_dayahead_DE_CH_lag1,0.5104328393936157
Energy_negative_tertiary_lag1,0.49049490690231323
Imbalance netting export,0.4706215560436249
Cross_border_physical_flows_CH_AT,0.4287533760070801
Cross_border_physical_flows_CH_DE,0.39353248476982117
Cross_border_physical_flows_FR_CH,0.3699897825717926
aFRR n_lag1,0.2740898132324219
Exchange_FR_CH_lag1,0.25589704513549805
Exchange_AT_CH,0.2558496594429016
Exchange_CH_FR_lag1,0.2382248342037201
FRCE p,0.17795678973197937
aFRR n,0.1645994782447815
Exchange_DE_CH,0.0886148139834404
Cross_border_physical_flows_DE_CH_lag1,0.044194575399160385
