rule,precision,recall,support
Cross_border_physical_flows_DE_CH > 868.0 and Energy_negative_secondary <= -48.99749946594238 and CH_dayahead_price <= 157.6500015258789,1.0,0.24,80
Energy_positive_secondary <= 10.8125 and Energy_negative_secondary > -1.2415000200271606 and Price_negative_secondary_lag1 > 146.9800033569336,1.0,0.21333333333333335,400
Exchange_CH_FR <= 42.14200019836426 and Energy_negative_secondary <= -39.684499740600586 and Energy_negative_secondary > -48.99749946594238 and Price_negative_secondary_lag1 <= 146.9800033569336 and Cross_border_physical_flows_CH_IT_lag1 > 2290.5,1.0,0.08,116
