,0
Exchange_CH_FR_lag1,79.5118408203125
Energy_negative_secondary,17.374406814575195
Cross_border_physical_flows_DE_CH,4.983273506164551
Energy_positive_secondary,4.696671962738037
Exchange_CH_DE,3.6917307376861572
CH_dayahead_price_lag1,3.1426150798797607
renewable_energy,2.5254833698272705
Exchange_AT_CH,2.1940274238586426
Cross_border_physical_flows_AT_CH_lag1,2.1067330837249756
CH_dayahead_price,2.032604694366455
Exchange_CH_DE_lag1,1.9860702753067017
Exchange_DE_CH,1.9612400531768799
Price_negative_secondary_lag1,1.9486256837844849
Exchange_FR_CH_lag1,1.8729944229125977
Energy_negative_secondary_lag1,1.6371904611587524
Price_gas_lag1,1.4889602661132812
FRCE p,1.3524712324142456
CH_intraday_price_lag1,1.3469079732894897
aFRR p,1.3331379890441895
Price_gas,1.2764474153518677
Forecast_transfer_capacities_dayahead_CH_IT_lag1,1.27376127243042
Total System Imbalance,1.201643943786621
Imbalance netting export,1.1925567388534546
Exchange_FR_CH,1.1487748622894287
Exchange_CH_IT_lag1,1.0041910409927368
Exchange_IT_CH,0.9235725402832031
Exchange_IT_CH_lag1,0.7523314356803894
aFRR n_lag1,0.7413771748542786
FRCE p_lag1,0.7394443154335022
Cross_border_physical_flows_CH_DE_lag1,0.7192625999450684
mFRR p_lag1,0.675220787525177
Exchange_CH_IT,0.6717551350593567
Energy_positive_secondary_lag1,0.6703410744667053
renewable_energy_lag1,0.5185056924819946
Imbalance netting export_lag1,0.46701323986053467
Exchange_DE_CH_lag1,0.45614686608314514
Exchange_AT_CH_lag1,0.4504128098487854
aFRR p_lag1,0.45011067390441895
Exchange_CH_AT,0.4395676255226135
aFRR n,0.3618292212486267
Cross_border_physical_flows_FR_CH,0.20397624373435974
Total System Imbalance_lag1,0.15086936950683594
Exchange_CH_FR,0.0590667724609375
day_type,0.0028998497873544693
