,0
Forecast_transfer_capacities_dayahead_DE_CH_lag1,47.007179260253906
Price_gas_lag1,32.66802978515625
Exchange_DE_CH,23.0135440826416
Forecast_transfer_capacities_dayahead_CH_AT_lag1,22.116085052490234
Cross_border_physical_flows_DE_CH,20.180423736572266
Energy_negative_secondary,19.5508975982666
CH_dayahead_price,18.10215187072754
Price_negative_secondary_lag1,17.952287673950195
renewable_energy,15.536585807800293
renewable_energy_lag1,13.822427749633789
Exchange_CH_AT_lag1,13.225764274597168
FRCE p,11.79075813293457
Energy_positive_tertiary_lag1,11.78919792175293
day_type,10.330477714538574
Energy_negative_tertiary,10.110140800476074
Imbalance netting export,9.524909973144531
Imbalance netting export_lag1,9.295307159423828
Forecast_transfer_capacities_dayahead_CH_IT,8.820318222045898
Exchange_IT_CH_lag1,8.52263355255127
Exchange_DE_CH_lag1,8.246861457824707
Forecast_transfer_capacities_dayahead_CH_DE_lag1,8.200681686401367
CH_intraday_price,8.195110321044922
Total System Imbalance_lag1,7.870759963989258
Exchange_CH_FR_lag1,7.811575412750244
Total System Imbalance,7.59523868560791
Energy_negative_tertiary_lag1,7.023687839508057
Price_gas,6.8529791831970215
Exchange_IT_CH,6.846168041229248
aFRR n_lag1,6.794991493225098
Exchange_CH_DE,6.7715911865234375
Forecast_transfer_capacities_dayahead_CH_IT_lag1,6.623085021972656
Forecast_transfer_capacities_dayahead_AT_CH,6.401143550872803
Forecast_transfer_capacities_dayahead_FR_CH,6.303483486175537
Price_negative_tertiary_lag1,6.214659214019775
Imbalance netting import_lag1,6.115238666534424
Energy_negative_secondary_lag1,6.092288494110107
Exchange_FR_CH_lag1,6.042669773101807
Exchange_AT_CH_lag1,5.937926292419434
Forecast_transfer_capacities_dayahead_DE_CH,5.86049747467041
Imbalance netting import,5.856151103973389
Cross_border_physical_flows_AT_CH_lag1,5.800683498382568
Exchange_CH_IT_lag1,5.785494804382324
Forecast_transfer_capacities_dayahead_CH_DE,5.699931621551514
mFRR n_lag1,5.610236167907715
Cross_border_physical_flows_CH_IT_lag1,5.569493293762207
mFRR n,5.542263984680176
Cross_border_physical_flows_FR_CH,5.504317283630371
Energy_positive_tertiary,5.489596366882324
aFRR p,5.4615254402160645
Cross_border_physical_flows_FR_CH_lag1,5.369747638702393
Exchange_FR_CH,5.2717390060424805
Exchange_CH_FR,5.21084451675415
Energy_positive_secondary_lag1,5.080473899841309
Exchange_CH_DE_lag1,5.023723602294922
Price_positive_secondary_lag1,4.934079647064209
Cross_border_physical_flows_DE_CH_lag1,4.770834922790527
CH_intraday_price_lag1,4.656534194946289
Exchange_AT_CH,4.613807201385498
FRCE p_lag1,4.556658744812012
Energy_positive_secondary,4.416024208068848
aFRR n,4.394224643707275
Cross_border_physical_flows_AT_CH,4.129903316497803
Cross_border_physical_flows_CH_DE,4.084537506103516
aFRR p_lag1,3.838064193725586
Exchange_CH_IT,3.1970772743225098
Price_positive_tertiary_lag1,3.1071279048919678
Cross_border_physical_flows_CH_IT,2.766814708709717
Forecast_transfer_capacities_dayahead_CH_AT,2.2547965049743652
