,mean_abs_shap
Price_gas,0.0
Imbalance netting import,0.007888298
Imbalance netting export,0.0
Energy_positive_secondary,1.9636065
Energy_negative_secondary,0.0
Energy_positive_tertiary,0.007721814
Energy_negative_tertiary,0.0
CH_dayahead_price,0.13905211
CH_intraday_price,0.10598237
renewable_energy,0.019575765
Cross_border_physical_flows_IT_CH,0.0
Cross_border_physical_flows_CH_IT,0.017824475
Cross_border_physical_flows_FR_CH,0.0
Cross_border_physical_flows_CH_FR,0.04598134
Cross_border_physical_flows_AT_CH,0.0
Cross_border_physical_flows_CH_AT,0.0133875655
Cross_border_physical_flows_DE_CH,0.0
Cross_border_physical_flows_CH_DE,0.054202244
Forecast_transfer_capacities_dayahead_IT_CH,0.0
Forecast_transfer_capacities_dayahead_CH_IT,0.03320139
Forecast_transfer_capacities_dayahead_FR_CH,0.026950343
Forecast_transfer_capacities_dayahead_CH_FR,0.0
Forecast_transfer_capacities_dayahead_DE_CH,0.0
Forecast_transfer_capacities_dayahead_CH_DE,0.0
Forecast_transfer_capacities_dayahead_AT_CH,0.0
Forecast_transfer_capacities_dayahead_CH_AT,0.0
aFRR p,0.0
aFRR n,0.0
mFRR p,0.0
mFRR n,0.0
FRCE p,0.021393582
FRCE n,0.05274842
RR p,0.0
RR n,0.0
Total System Imbalance,0.025032023
Exchange_CH_AT,0.0
Exchange_AT_CH,0.0
Exchange_CH_DE,0.0
Exchange_DE_CH,0.055202503
Exchange_CH_FR,0.015128796
Exchange_FR_CH,0.07637451
Exchange_CH_IT,0.06798462
Exchange_IT_CH,0.049435325
day_type,0.0
Price_positive_secondary_lag1,0.5745325
Price_negative_secondary_lag1,0.0
Price_positive_tertiary_lag1,0.0
Price_negative_tertiary_lag1,0.059463978
Price_gas_lag1,0.042273812
Imbalance netting import_lag1,0.0
Imbalance netting export_lag1,0.018113885
Energy_positive_secondary_lag1,0.0
Energy_negative_secondary_lag1,0.08067486
Energy_positive_tertiary_lag1,0.034324955
Energy_negative_tertiary_lag1,0.0
CH_dayahead_price_lag1,0.0
CH_intraday_price_lag1,0.006515315
renewable_energy_lag1,0.02335324
Cross_border_physical_flows_IT_CH_lag1,0.0
Cross_border_physical_flows_CH_IT_lag1,0.022726666
Cross_border_physical_flows_FR_CH_lag1,0.0
Cross_border_physical_flows_CH_FR_lag1,0.0
Cross_border_physical_flows_AT_CH_lag1,0.0
Cross_border_physical_flows_CH_AT_lag1,0.0
Cross_border_physical_flows_DE_CH_lag1,0.0
Cross_border_physical_flows_CH_DE_lag1,0.0461575
Forecast_transfer_capacities_dayahead_IT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_IT_lag1,0.0
Forecast_transfer_capacities_dayahead_FR_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_FR_lag1,0.0
Forecast_transfer_capacities_dayahead_DE_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_DE_lag1,0.0
Forecast_transfer_capacities_dayahead_AT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_AT_lag1,0.0
aFRR p_lag1,0.0
aFRR n_lag1,0.0
mFRR p_lag1,0.020993613
mFRR n_lag1,0.0
FRCE p_lag1,0.12790038
FRCE n_lag1,0.03177824
RR p_lag1,0.0
RR n_lag1,0.0
Total System Imbalance_lag1,0.06781586
Exchange_CH_AT_lag1,0.049831305
Exchange_AT_CH_lag1,0.024079015
Exchange_CH_DE_lag1,0.025311822
Exchange_DE_CH_lag1,0.16678211
Exchange_CH_FR_lag1,0.114646114
Exchange_FR_CH_lag1,0.0
Exchange_CH_IT_lag1,0.10302997
Exchange_IT_CH_lag1,0.020552158
day_type_lag1,0.0
