,0
RR n,29.614553451538086
CH_intraday_price,19.088171005249023
Price_positive_secondary_lag1,17.162097930908203
Exchange_CH_FR,16.829479217529297
Energy_positive_secondary,16.635215759277344
Cross_border_physical_flows_FR_CH,15.684819221496582
CH_dayahead_price,15.668155670166016
Forecast_transfer_capacities_dayahead_CH_IT,13.001179695129395
Cross_border_physical_flows_CH_FR,11.686238288879395
Forecast_transfer_capacities_dayahead_CH_IT_lag1,11.528343200683594
Forecast_transfer_capacities_dayahead_CH_FR,9.289472579956055
Price_gas_lag1,8.864542007446289
Exchange_FR_CH_lag1,8.544212341308594
FRCE n_lag1,8.269139289855957
Cross_border_physical_flows_CH_DE,8.265928268432617
Energy_positive_tertiary_lag1,8.145438194274902
Forecast_transfer_capacities_dayahead_DE_CH_lag1,7.341621398925781
Cross_border_physical_flows_CH_DE_lag1,6.777905464172363
Cross_border_physical_flows_CH_AT,6.36069917678833
Cross_border_physical_flows_CH_IT_lag1,6.3185224533081055
Forecast_transfer_capacities_dayahead_IT_CH,6.240871429443359
day_type,5.961824417114258
Price_gas,5.9143967628479
Exchange_CH_DE_lag1,5.443663120269775
Cross_border_physical_flows_CH_IT,5.426200866699219
Price_negative_tertiary_lag1,5.1831374168396
Energy_negative_tertiary,5.095529079437256
Exchange_AT_CH_lag1,5.084715366363525
Exchange_IT_CH,5.0349555015563965
FRCE n,5.026539325714111
Imbalance netting import,4.912330150604248
Energy_positive_secondary_lag1,4.851616382598877
Forecast_transfer_capacities_dayahead_DE_CH,4.834301471710205
CH_dayahead_price_lag1,4.468901634216309
Total System Imbalance,4.346027851104736
Exchange_CH_FR_lag1,4.305088520050049
Exchange_DE_CH,3.9873404502868652
Exchange_FR_CH,3.772542715072632
renewable_energy_lag1,3.6782751083374023
Cross_border_physical_flows_CH_AT_lag1,3.3954522609710693
Energy_negative_tertiary_lag1,3.1422924995422363
Exchange_DE_CH_lag1,3.108798027038574
Price_negative_secondary_lag1,3.089644432067871
aFRR n_lag1,3.0720455646514893
Price_positive_tertiary_lag1,3.013782501220703
CH_intraday_price_lag1,2.9770820140838623
Exchange_AT_CH,2.71087384223938
