,mean_abs_shap
Price_gas,0.13938078
Imbalance netting import,0.0
Imbalance netting export,0.0
Energy_positive_secondary,2.2786758
Energy_negative_secondary,0.07068505
Energy_positive_tertiary,0.0
Energy_negative_tertiary,0.0
CH_dayahead_price,0.10702535
CH_intraday_price,0.16187043
renewable_energy,0.009415619
Cross_border_physical_flows_IT_CH,0.0
Cross_border_physical_flows_CH_IT,0.011491751
Cross_border_physical_flows_FR_CH,0.015021587
Cross_border_physical_flows_CH_FR,0.0046963147
Cross_border_physical_flows_AT_CH,0.011440507
Cross_border_physical_flows_CH_AT,0.0
Cross_border_physical_flows_DE_CH,0.0044872425
Cross_border_physical_flows_CH_DE,0.0
Forecast_transfer_capacities_dayahead_IT_CH,0.0
Forecast_transfer_capacities_dayahead_CH_IT,0.0025730273
Forecast_transfer_capacities_dayahead_FR_CH,0.0029646172
Forecast_transfer_capacities_dayahead_CH_FR,0.0
Forecast_transfer_capacities_dayahead_DE_CH,0.0
Forecast_transfer_capacities_dayahead_CH_DE,0.0
Forecast_transfer_capacities_dayahead_AT_CH,0.02398427
Forecast_transfer_capacities_dayahead_CH_AT,0.0
aFRR p,0.011733356
aFRR n,0.0068900073
mFRR p,0.0
mFRR n,0.0062238034
FRCE p,0.020964082
FRCE n,0.0344841
RR p,0.0
RR n,0.011882266
Total System Imbalance,0.0115742395
Exchange_CH_AT,0.0
Exchange_AT_CH,0.002115604
Exchange_CH_DE,0.00997482
Exchange_DE_CH,0.0045056534
Exchange_CH_FR,0.020168291
Exchange_FR_CH,0.010987738
Exchange_CH_IT,0.047212776
Exchange_IT_CH,0.0047056214
day_type,0.0
Price_positive_secondary_lag1,0.09084941
Price_negative_secondary_lag1,0.0008960229
Price_positive_tertiary_lag1,0.095460474
Price_negative_tertiary_lag1,0.011636405
Price_gas_lag1,0.0
Imbalance netting import_lag1,0.011482559
Imbalance netting export_lag1,0.0037474511
Energy_positive_secondary_lag1,0.02051624
Energy_negative_secondary_lag1,0.0
Energy_positive_tertiary_lag1,0.0
Energy_negative_tertiary_lag1,0.0
CH_dayahead_price_lag1,0.07718255
CH_intraday_price_lag1,0.02472832
renewable_energy_lag1,0.08297918
Cross_border_physical_flows_IT_CH_lag1,0.0
Cross_border_physical_flows_CH_IT_lag1,0.0
Cross_border_physical_flows_FR_CH_lag1,0.0
Cross_border_physical_flows_CH_FR_lag1,0.009940903
Cross_border_physical_flows_AT_CH_lag1,0.050108068
Cross_border_physical_flows_CH_AT_lag1,0.0
Cross_border_physical_flows_DE_CH_lag1,0.004060563
Cross_border_physical_flows_CH_DE_lag1,0.007674683
Forecast_transfer_capacities_dayahead_IT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_IT_lag1,0.053371828
Forecast_transfer_capacities_dayahead_FR_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_FR_lag1,0.0
Forecast_transfer_capacities_dayahead_DE_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_DE_lag1,0.0
Forecast_transfer_capacities_dayahead_AT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_AT_lag1,0.0
aFRR p_lag1,0.0037477692
aFRR n_lag1,0.020065827
mFRR p_lag1,0.0
mFRR n_lag1,0.007715837
FRCE p_lag1,0.0
FRCE n_lag1,0.037193198
RR p_lag1,0.00820422
RR n_lag1,0.0
Total System Imbalance_lag1,0.0
Exchange_CH_AT_lag1,0.019635366
Exchange_AT_CH_lag1,0.13749738
Exchange_CH_DE_lag1,0.011249139
Exchange_DE_CH_lag1,0.025278077
Exchange_CH_FR_lag1,0.023979392
Exchange_FR_CH_lag1,0.0
Exchange_CH_IT_lag1,0.0
Exchange_IT_CH_lag1,0.013621685
day_type_lag1,0.0
