rule,precision,recall,support
aFRR p <= 182.9693603515625 and Energy_positive_tertiary > 28.125 and CH_intraday_price_lag1 > 199.0449981689453 and Cross_border_physical_flows_CH_FR_lag1 > 1085.5 and mFRR p_lag1 <= 154.5,1.0,0.3252032520325203,400
Energy_positive_tertiary > 165.75 and CH_dayahead_price_lag1 > 166.6199951171875 and CH_intraday_price_lag1 <= 199.0449981689453 and FRCE n_lag1 <= -2.6627694368362427 and Exchange_CH_FR_lag1 <= 398.52198791503906,1.0,0.13008130081300814,48
