mean_pred,frac_pos
0.004890776311040627,0.014492753623188406
0.17183362320065498,0.5
0.26926571130752563,0.25
0.34437331557273865,0.0
0.5305776596069336,0.5
0.6701672077178955,1.0
0.7496137619018555,0.8
0.8559175133705139,0.5
0.9668467491865158,1.0
