,0
Energy_positive_secondary,19.16889762878418
Price_positive_secondary_lag1,8.593536376953125
CH_dayahead_price_lag1,6.157019138336182
Cross_border_physical_flows_CH_IT_lag1,5.8815460205078125
CH_intraday_price,3.972100257873535
Exchange_DE_CH_lag1,3.401965618133545
CH_dayahead_price,2.9519293308258057
Exchange_DE_CH,2.4842498302459717
Exchange_IT_CH_lag1,2.4257869720458984
FRCE n_lag1,2.391608715057373
Forecast_transfer_capacities_dayahead_CH_IT,2.326536178588867
aFRR n_lag1,1.904898762702942
Exchange_CH_IT_lag1,1.8248703479766846
aFRR n,1.8003424406051636
Price_positive_tertiary_lag1,1.6773724555969238
Forecast_transfer_capacities_dayahead_DE_CH,1.6345571279525757
Forecast_transfer_capacities_dayahead_CH_IT_lag1,1.5832840204238892
CH_intraday_price_lag1,1.574849009513855
Forecast_transfer_capacities_dayahead_CH_FR,1.5673623085021973
Exchange_AT_CH_lag1,1.4689308404922485
Exchange_AT_CH,1.451685905456543
Forecast_transfer_capacities_dayahead_CH_AT_lag1,1.439518928527832
day_type,1.4387588500976562
Cross_border_physical_flows_DE_CH,1.4343016147613525
Energy_negative_tertiary,1.2333118915557861
Cross_border_physical_flows_CH_FR,1.1854562759399414
Energy_negative_secondary,1.136581540107727
Price_gas,1.0539414882659912
renewable_energy_lag1,1.043459415435791
Imbalance netting import,0.9488428831100464
Exchange_FR_CH,0.9163215160369873
Energy_positive_tertiary,0.9044349789619446
Total System Imbalance,0.8459510803222656
Energy_positive_tertiary_lag1,0.8457344770431519
Price_negative_secondary_lag1,0.7490014433860779
Forecast_transfer_capacities_dayahead_DE_CH_lag1,0.7466228604316711
renewable_energy,0.6784331798553467
Cross_border_physical_flows_AT_CH_lag1,0.6782907247543335
Price_negative_tertiary_lag1,0.672170102596283
RR p,0.5980935096740723
Exchange_FR_CH_lag1,0.5800108313560486
Energy_negative_tertiary_lag1,0.5758189558982849
Exchange_CH_FR,0.5455160737037659
Exchange_CH_IT,0.49293839931488037
Cross_border_physical_flows_CH_FR_lag1,0.4848442077636719
Energy_positive_secondary_lag1,0.48483216762542725
mFRR n_lag1,0.4604075849056244
Imbalance netting export_lag1,0.45742785930633545
Total System Imbalance_lag1,0.44722679257392883
FRCE p_lag1,0.40471601486206055
FRCE p,0.3992291986942291
Exchange_CH_DE_lag1,0.38588881492614746
Cross_border_physical_flows_CH_DE,0.3539818525314331
Cross_border_physical_flows_CH_IT,0.34407758712768555
Exchange_CH_AT_lag1,0.33775752782821655
Exchange_IT_CH,0.3235534131526947
FRCE n,0.29567229747772217
Forecast_transfer_capacities_dayahead_AT_CH_lag1,0.29276853799819946
Cross_border_physical_flows_DE_CH_lag1,0.29084843397140503
Exchange_CH_FR_lag1,0.2763688266277313
Imbalance netting export,0.2694038152694702
mFRR p,0.250463604927063
Forecast_transfer_capacities_dayahead_AT_CH,0.14624857902526855
Energy_negative_secondary_lag1,0.09976497292518616
Price_gas_lag1,0.0915001630783081
Exchange_CH_AT,0.08432865142822266
Cross_border_physical_flows_AT_CH,0.054110150784254074
Cross_border_physical_flows_FR_CH_lag1,0.04808442294597626
Exchange_CH_DE,0.008381390944123268
