,mean_abs_shap
Price_gas,0.037861567
Imbalance netting import,0.0
Imbalance netting export,0.0
Energy_positive_secondary,0.7773255
Energy_negative_secondary,0.0
Energy_positive_tertiary,0.0
Energy_negative_tertiary,0.0037326568
CH_dayahead_price,0.04665685
CH_intraday_price,0.0
renewable_energy,0.009370394
Cross_border_physical_flows_IT_CH,0.0
Cross_border_physical_flows_CH_IT,0.0
Cross_border_physical_flows_FR_CH,0.0
Cross_border_physical_flows_CH_FR,0.0
Cross_border_physical_flows_AT_CH,0.0
Cross_border_physical_flows_CH_AT,0.0060793497
Cross_border_physical_flows_DE_CH,0.0
Cross_border_physical_flows_CH_DE,0.0
Forecast_transfer_capacities_dayahead_IT_CH,0.0
Forecast_transfer_capacities_dayahead_CH_IT,0.0
Forecast_transfer_capacities_dayahead_FR_CH,0.0
Forecast_transfer_capacities_dayahead_CH_FR,0.0217424
Forecast_transfer_capacities_dayahead_DE_CH,0.035804406
Forecast_transfer_capacities_dayahead_CH_DE,0.0
Forecast_transfer_capacities_dayahead_AT_CH,0.0
Forecast_transfer_capacities_dayahead_CH_AT,0.0
aFRR p,0.007457943
aFRR n,0.0
mFRR p,0.010180359
mFRR n,0.0
FRCE p,0.0
FRCE n,0.0
RR p,0.0
RR n,0.0
Total System Imbalance,0.0
Exchange_CH_AT,0.0
Exchange_AT_CH,0.0
Exchange_CH_DE,0.0
Exchange_DE_CH,0.0
Exchange_CH_FR,0.034203306
Exchange_FR_CH,0.0
Exchange_CH_IT,0.0063106637
Exchange_IT_CH,0.0
day_type,0.0
Price_positive_secondary_lag1,0.09396438
Price_negative_secondary_lag1,0.03054383
Price_positive_tertiary_lag1,0.0
Price_negative_tertiary_lag1,0.015328332
Price_gas_lag1,0.0
Imbalance netting import_lag1,0.0055358955
Imbalance netting export_lag1,0.0
Energy_positive_secondary_lag1,0.0037346308
Energy_negative_secondary_lag1,0.0
Energy_positive_tertiary_lag1,0.0
Energy_negative_tertiary_lag1,0.0
CH_dayahead_price_lag1,0.0
CH_intraday_price_lag1,0.040096134
renewable_energy_lag1,0.019285461
Cross_border_physical_flows_IT_CH_lag1,0.0
Cross_border_physical_flows_CH_IT_lag1,0.0041636648
Cross_border_physical_flows_FR_CH_lag1,0.032629196
Cross_border_physical_flows_CH_FR_lag1,0.0
Cross_border_physical_flows_AT_CH_lag1,0.0
Cross_border_physical_flows_CH_AT_lag1,0.0
Cross_border_physical_flows_DE_CH_lag1,0.0
Cross_border_physical_flows_CH_DE_lag1,0.0
Forecast_transfer_capacities_dayahead_IT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_IT_lag1,0.0
Forecast_transfer_capacities_dayahead_FR_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_FR_lag1,0.0
Forecast_transfer_capacities_dayahead_DE_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_DE_lag1,0.0
Forecast_transfer_capacities_dayahead_AT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_AT_lag1,0.0
aFRR p_lag1,0.0
aFRR n_lag1,0.0
mFRR p_lag1,0.0
mFRR n_lag1,0.0
FRCE p_lag1,0.0
FRCE n_lag1,0.01280383
RR p_lag1,0.0
RR n_lag1,0.0
Total System Imbalance_lag1,0.0068301545
Exchange_CH_AT_lag1,0.0
Exchange_AT_CH_lag1,0.0
Exchange_CH_DE_lag1,0.0
Exchange_DE_CH_lag1,0.0
Exchange_CH_FR_lag1,0.0
Exchange_FR_CH_lag1,0.0
Exchange_CH_IT_lag1,0.0
Exchange_IT_CH_lag1,0.0
day_type_lag1,0.0
