,mean_abs_shap
Price_gas,0.03288784
Imbalance netting import,0.083068594
Imbalance netting export,0.14393255
Energy_positive_secondary,0.07877329
Energy_negative_secondary,0.005154604
Energy_positive_tertiary,1.068373
Energy_negative_tertiary,0.0
CH_dayahead_price,0.23573685
CH_intraday_price,0.051851362
renewable_energy,0.01828234
Cross_border_physical_flows_IT_CH,0.0
Cross_border_physical_flows_CH_IT,0.06307441
Cross_border_physical_flows_FR_CH,0.2228501
Cross_border_physical_flows_CH_FR,0.0035160184
Cross_border_physical_flows_AT_CH,0.0043671033
Cross_border_physical_flows_CH_AT,0.0
Cross_border_physical_flows_DE_CH,0.0
Cross_border_physical_flows_CH_DE,0.052540217
Forecast_transfer_capacities_dayahead_IT_CH,0.0
Forecast_transfer_capacities_dayahead_CH_IT,0.016388828
Forecast_transfer_capacities_dayahead_FR_CH,0.0
Forecast_transfer_capacities_dayahead_CH_FR,0.0
Forecast_transfer_capacities_dayahead_DE_CH,0.0
Forecast_transfer_capacities_dayahead_CH_DE,0.0
Forecast_transfer_capacities_dayahead_AT_CH,0.008389932
Forecast_transfer_capacities_dayahead_CH_AT,0.0
aFRR p,0.013936795
aFRR n,0.10779134
mFRR p,0.014503102
mFRR n,0.0
FRCE p,0.008398316
FRCE n,0.0
RR p,0.0
RR n,0.0
Total System Imbalance,0.008173564
Exchange_CH_AT,0.0
Exchange_AT_CH,0.011965809
Exchange_CH_DE,0.09626469
Exchange_DE_CH,0.029695813
Exchange_CH_FR,0.124142304
Exchange_FR_CH,0.08194989
Exchange_CH_IT,0.0
Exchange_IT_CH,0.23606952
day_type,0.0
Price_positive_secondary_lag1,0.034907393
Price_negative_secondary_lag1,0.011622257
Price_positive_tertiary_lag1,0.46040207
Price_negative_tertiary_lag1,0.018295594
Price_gas_lag1,0.0
Imbalance netting import_lag1,0.028199777
Imbalance netting export_lag1,0.048133124
Energy_positive_secondary_lag1,0.044742107
Energy_negative_secondary_lag1,0.1927889
Energy_positive_tertiary_lag1,0.13076827
Energy_negative_tertiary_lag1,0.04719029
CH_dayahead_price_lag1,0.33964676
CH_intraday_price_lag1,0.043511268
renewable_energy_lag1,0.0
Cross_border_physical_flows_IT_CH_lag1,0.0
Cross_border_physical_flows_CH_IT_lag1,0.05402023
Cross_border_physical_flows_FR_CH_lag1,0.0037618955
Cross_border_physical_flows_CH_FR_lag1,0.025517248
Cross_border_physical_flows_AT_CH_lag1,0.0
Cross_border_physical_flows_CH_AT_lag1,0.0
Cross_border_physical_flows_DE_CH_lag1,0.004279051
Cross_border_physical_flows_CH_DE_lag1,0.1353236
Forecast_transfer_capacities_dayahead_IT_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_IT_lag1,0.018342307
Forecast_transfer_capacities_dayahead_FR_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_FR_lag1,0.059367735
Forecast_transfer_capacities_dayahead_DE_CH_lag1,0.0
Forecast_transfer_capacities_dayahead_CH_DE_lag1,0.0
Forecast_transfer_capacities_dayahead_AT_CH_lag1,0.008287079
Forecast_transfer_capacities_dayahead_CH_AT_lag1,0.0
aFRR p_lag1,0.0027493362
aFRR n_lag1,0.0
mFRR p_lag1,0.0
mFRR n_lag1,0.0
FRCE p_lag1,0.0
FRCE n_lag1,0.0
RR p_lag1,0.0
RR n_lag1,0.0
Total System Imbalance_lag1,0.018421667
Exchange_CH_AT_lag1,0.006085911
Exchange_AT_CH_lag1,0.06157902
Exchange_CH_DE_lag1,0.007070937
Exchange_DE_CH_lag1,0.009883303
Exchange_CH_FR_lag1,0.0492875
Exchange_FR_CH_lag1,0.032480627
Exchange_CH_IT_lag1,0.076169394
Exchange_IT_CH_lag1,0.06993786
day_type_lag1,0.019419076
