mean_pred,frac_pos
0.010015489151438458,0.0
0.16167610883712769,0.0
0.23472869396209717,0.0
0.3803032636642456,0.0
0.5809286236763,1.0
0.6517783105373383,1.0
0.7382338047027588,0.0
0.8463161885738373,0.5
0.9774513194958369,0.75
