rule,precision,recall,support
Cross_border_physical_flows_AT_CH <= 1138.0 and Price_positive_tertiary_lag1 > 160.63600158691406 and Energy_positive_tertiary > 19.625 and CH_dayahead_price > 134.54000091552734 and Exchange_CH_AT_lag1 <= 251.656494140625,1.0,0.3314917127071823,166
Price_positive_tertiary_lag1 <= 159.2854995727539 and Energy_positive_tertiary > 66.25 and CH_dayahead_price_lag1 > 133.27999877929688 and renewable_energy <= 613.0,1.0,0.08839779005524862,40
